time,ax,ay,az,gx,gy,gz,mx,my,mz
202,-4.78,1.00,-9.19,-0.03,0.00,0.03,20.94,-22.01,-6.18
212,-4.78,1.00,-9.19,-0.03,0.00,0.03,20.94,-22.01,-6.18
223,-4.81,0.98,-9.22,-0.06,0.03,0.05,20.94,-22.01,-6.18
234,-4.81,0.98,-9.22,-0.06,0.03,0.05,20.94,-22.01,-6.18
246,-4.73,1.01,-9.11,-0.02,0.02,0.04,20.94,-22.01,-6.18
256,-4.73,1.01,-9.11,-0.02,0.02,0.04,20.94,-22.01,-6.18
267,-4.73,1.02,-9.11,0.01,-0.01,0.03,20.94,-22.01,-6.18
278,-4.73,1.02,-9.11,0.01,-0.01,0.03,20.94,-22.01,-6.18
289,-4.72,0.97,-9.12,0.02,-0.01,0.02,20.94,-22.01,-6.18
300,-4.73,0.93,-9.22,0.02,-0.01,0.02,20.94,-22.01,-6.18
311,-4.73,0.93,-9.22,0.02,-0.01,0.02,20.94,-22.01,-6.18
322,-4.81,1.07,-9.47,-0.03,0.04,0.03,22.01,-22.36,-7.55
333,-4.81,1.07,-9.47,-0.03,0.04,0.03,22.01,-22.36,-7.55
344,-4.74,0.97,-9.07,-0.05,0.07,0.05,22.01,-22.36,-7.55
355,-4.74,0.97,-9.07,-0.05,0.07,0.05,22.01,-22.36,-7.55
366,-4.81,0.97,-9.20,-0.05,0.04,0.04,22.01,-22.36,-7.55
377,-4.81,0.97,-9.20,-0.05,0.04,0.04,22.01,-22.36,-7.55
388,-4.78,1.07,-8.92,-0.13,0.05,0.06,22.01,-22.36,-7.55
399,-4.74,1.19,-9.45,-0.32,0.08,0.10,22.01,-22.36,-7.55
410,-4.74,1.19,-9.45,-0.32,0.08,0.10,22.01,-22.36,-7.55
421,-4.87,1.07,-10.08,-0.52,0.13,0.16,22.01,-22.36,-7.55
432,-4.87,1.07,-10.08,-0.52,0.13,0.16,22.01,-22.36,-7.55
443,-4.77,1.19,-8.78,-0.83,0.25,0.22,22.54,-21.47,-5.32
454,-4.77,1.19,-8.78,-0.83,0.25,0.22,22.54,-21.47,-5.32
465,-4.59,1.43,-7.85,-1.09,0.18,0.30,22.54,-21.47,-5.32
476,-4.59,1.43,-7.85,-1.09,0.18,0.30,22.54,-21.47,-5.32
487,-4.47,1.78,-8.21,-1.23,0.01,0.32,22.54,-21.47,-5.32
498,-4.47,1.78,-8.21,-1.23,0.01,0.32,22.54,-21.47,-5.32
509,-4.37,2.17,-8.53,-1.21,-0.08,0.29,22.54,-21.47,-5.32
520,-4.49,2.46,-8.23,-1.32,-0.16,0.23,22.54,-21.47,-5.32
531,-4.49,2.46,-8.23,-1.32,-0.16,0.23,22.54,-21.47,-5.32
542,-4.54,2.72,-9.21,-1.34,-0.26,0.15,22.54,-21.47,-5.32
553,-4.54,2.72,-9.21,-1.34,-0.26,0.15,22.54,-21.47,-5.32
569,-4.48,2.85,-9.50,-1.04,-0.24,0.08,22.54,-21.47,-5.32
575,-4.48,2.85,-9.50,-1.04,-0.24,0.08,22.54,-21.47,-5.32
586,-4.69,2.57,-9.08,-0.69,-0.13,0.00,23.07,-16.33,-4.12
597,-4.69,2.57,-9.08,-0.69,-0.13,0.00,23.07,-16.33,-4.12
608,-4.78,2.58,-9.21,-0.40,-0.08,-0.06,23.07,-16.33,-4.12
619,-4.78,2.58,-9.21,-0.40,-0.08,-0.06,23.07,-16.33,-4.12
630,-4.75,2.29,-9.06,-0.07,0.00,-0.09,23.07,-16.33,-4.12
641,-4.41,2.19,-8.41,0.26,0.09,-0.15,23.07,-16.33,-4.12
652,-4.41,2.19,-8.41,0.26,0.09,-0.15,23.07,-16.33,-4.12
663,-4.45,2.06,-8.14,0.44,0.08,-0.20,23.07,-16.33,-4.12
674,-4.45,2.06,-8.14,0.44,0.08,-0.20,23.07,-16.33,-4.12
685,-4.77,2.04,-8.11,0.67,-0.04,-0.23,23.07,-16.33,-4.12
696,-4.77,2.04,-8.11,0.67,-0.04,-0.23,23.07,-16.33,-4.12
707,-4.80,1.86,-8.67,0.79,-0.19,-0.28,22.54,-15.79,-4.29
718,-4.80,1.86,-8.67,0.79,-0.19,-0.28,22.54,-15.79,-4.29
729,-5.11,2.32,-9.70,0.85,-0.24,-0.40,22.54,-15.79,-4.29
740,-5.04,2.46,-9.07,0.86,-0.15,-0.48,22.54,-15.79,-4.29
751,-5.04,2.46,-9.07,0.86,-0.15,-0.48,22.54,-15.79,-4.29
762,-5.05,2.50,-9.39,0.70,-0.08,-0.42,22.54,-15.79,-4.29
773,-5.05,2.50,-9.39,0.70,-0.08,-0.42,22.54,-15.79,-4.29
784,-5.18,2.11,-9.04,0.63,-0.02,-0.25,22.54,-15.79,-4.29
795,-5.18,2.11,-9.04,0.63,-0.02,-0.25,22.54,-15.79,-4.29
806,-5.11,1.96,-9.18,0.42,0.02,-0.10,22.54,-15.79,-4.29
817,-5.11,1.96,-9.18,0.42,0.02,-0.10,22.54,-15.79,-4.29
828,-5.04,2.06,-9.21,0.28,0.06,0.01,21.30,-19.52,-4.12
839,-5.04,2.06,-9.21,0.28,0.06,0.01,21.30,-19.52,-4.12
850,-4.90,2.11,-9.48,0.16,0.05,0.11,21.30,-19.52,-4.12
862,-4.84,2.62,-9.58,0.02,0.04,0.19,21.30,-19.52,-4.12
872,-4.84,2.62,-9.58,0.02,0.04,0.19,21.30,-19.52,-4.12
883,-4.87,2.21,-9.45,-0.30,0.08,0.40,21.30,-19.52,-4.12
894,-4.87,2.21,-9.45,-0.30,0.08,0.40,21.30,-19.52,-4.12
905,-4.75,2.39,-9.11,-0.46,0.13,0.48,21.30,-19.52,-4.12
916,-4.75,2.39,-9.11,-0.46,0.13,0.48,21.30,-19.52,-4.12
927,-4.49,2.74,-9.25,-0.39,0.14,0.46,21.30,-19.52,-4.12
938,-4.49,2.74,-9.25,-0.39,0.14,0.46,21.30,-19.52,-4.12
949,-4.48,2.37,-9.05,-0.28,0.18,0.44,21.30,-19.52,-4.12
960,-4.30,2.27,-8.57,-0.21,0.20,0.37,22.01,-19.52,-3.78
971,-4.30,2.27,-8.57,-0.21,0.20,0.37,22.01,-19.52,-3.78
982,-4.24,2.24,-8.05,-0.26,0.15,0.33,22.01,-19.52,-3.78
993,-4.24,2.24,-8.05,-0.26,0.15,0.33,22.01,-19.52,-3.78
1004,-4.18,2.45,-7.61,-0.35,0.03,0.30,22.01,-19.52,-3.78
1015,-4.18,2.45,-7.61,-0.35,0.03,0.30,22.01,-19.52,-3.78
1026,-4.25,2.25,-8.26,-0.39,-0.16,0.26,22.01,-19.52,-3.78
1037,-4.25,2.25,-8.26,-0.39,-0.16,0.26,22.01,-19.52,-3.78
1048,-4.42,2.16,-7.73,-0.24,-0.28,0.18,22.01,-19.52,-3.78
1059,-4.42,2.16,-7.73,-0.24,-0.28,0.18,22.01,-19.52,-3.78
