time,ax,ay,az,gx,gy,gz,mx,my,mz
201,-4.40,0.91,-9.27,-0.01,0.01,0.01,23.43,-19.88,-5.83
211,-4.40,0.91,-9.27,-0.01,0.01,0.01,23.43,-19.88,-5.83
222,-4.45,0.91,-9.28,-0.00,0.01,0.00,23.43,-21.30,-6.52
233,-4.45,0.91,-9.28,-0.00,0.01,0.00,23.43,-21.30,-6.52
244,-4.42,0.92,-9.29,-0.00,-0.00,0.02,23.43,-21.30,-6.52
255,-4.42,0.92,-9.29,-0.00,-0.00,0.02,23.43,-21.30,-6.52
266,-4.40,0.95,-9.26,-0.01,-0.01,0.02,23.43,-21.30,-6.52
277,-4.40,0.94,-9.38,-0.02,-0.01,0.01,23.43,-21.30,-6.52
288,-4.40,0.94,-9.38,-0.02,-0.01,0.01,23.43,-21.30,-6.52
299,-4.42,0.93,-9.32,0.00,-0.00,0.01,23.43,-21.30,-6.52
310,-4.42,0.93,-9.32,0.00,-0.00,0.01,23.43,-21.30,-6.52
321,-4.38,0.94,-9.27,0.02,0.01,0.01,23.43,-21.30,-6.52
332,-4.38,0.94,-9.27,0.02,0.01,0.01,23.43,-21.30,-6.52
343,-4.42,0.95,-9.30,0.04,0.01,0.01,23.43,-21.30,-6.52
354,-4.42,0.95,-9.30,0.04,0.01,0.01,23.43,-21.30,-6.52
365,-4.42,0.91,-9.32,0.02,0.01,0.01,23.60,-20.41,-6.35
376,-4.42,0.91,-9.32,0.02,0.01,0.01,23.60,-20.41,-6.35
387,-4.35,0.90,-9.18,0.00,0.01,0.01,23.60,-20.41,-6.35
398,-4.41,0.90,-9.38,-0.01,0.01,0.01,23.60,-20.41,-6.35
409,-4.41,0.90,-9.38,-0.01,0.01,0.01,23.60,-20.41,-6.35
420,-4.43,0.93,-9.34,-0.01,0.02,0.01,23.60,-20.41,-6.35
431,-4.43,0.93,-9.34,-0.01,0.02,0.01,23.60,-20.41,-6.35
442,-4.42,0.94,-9.20,-0.00,0.02,0.01,23.60,-20.41,-6.35
453,-4.42,0.94,-9.20,-0.00,0.02,0.01,23.60,-20.41,-6.35
464,-4.37,0.93,-9.25,0.01,0.02,0.02,23.60,-20.41,-6.35
475,-4.37,0.93,-9.25,0.01,0.02,0.02,23.60,-20.41,-6.35
486,-4.39,0.88,-9.46,0.00,0.02,0.01,23.60,-20.76,-8.41
497,-4.39,0.88,-9.46,0.00,0.02,0.01,23.60,-20.76,-8.41
508,-4.37,0.87,-9.36,0.01,0.02,-0.01,23.60,-20.76,-8.41
519,-4.30,0.90,-9.36,0.02,0.04,-0.01,23.60,-20.76,-8.41
530,-4.30,0.90,-9.36,0.02,0.04,-0.01,23.60,-20.76,-8.41
541,-4.37,0.89,-9.25,0.03,0.06,-0.01,23.60,-20.76,-8.41
552,-4.37,0.89,-9.25,0.03,0.06,-0.01,23.60,-20.76,-8.41
563,-4.30,0.87,-9.25,-0.01,0.06,0.00,23.60,-20.76,-8.41
574,-4.30,0.87,-9.25,-0.01,0.06,0.00,23.60,-20.76,-8.41
585,-3.99,0.79,-8.76,-0.12,0.08,0.03,23.60,-20.76,-8.41
596,-3.99,0.79,-8.76,-0.12,0.08,0.03,23.60,-20.76,-8.41
607,-3.48,0.81,-8.66,-0.43,0.08,0.12,23.43,-20.59,-6.86
618,-3.92,1.00,-9.27,-1.00,0.06,0.32,23.43,-20.59,-6.86
629,-3.92,1.00,-9.27,-1.00,0.06,0.32,23.43,-20.59,-6.86
640,-4.71,0.68,-8.88,-1.03,0.01,0.41,23.43,-20.59,-6.86
651,-4.71,0.68,-8.88,-1.03,0.01,0.41,23.43,-20.59,-6.86
662,-4.71,1.03,-8.90,-0.64,-0.19,-0.19,23.43,-20.59,-6.86
673,-4.71,1.03,-8.90,-0.64,-0.19,-0.19,23.43,-20.59,-6.86
684,-4.67,1.43,-9.54,-0.16,-0.28,-0.48,23.43,-20.59,-6.86
695,-4.67,1.43,-9.54,-0.16,-0.28,-0.48,23.43,-20.59,-6.86
706,-4.60,1.35,-9.03,0.29,-0.31,-0.47,23.43,-20.59,-6.86
718,-4.70,0.59,-9.60,0.36,-0.30,-0.44,23.43,-20.59,-6.86
728,-4.70,0.59,-9.60,0.36,-0.30,-0.44,23.43,-20.59,-6.86
739,-4.83,1.52,-9.75,0.49,-0.23,-0.57,21.12,-20.05,-6.69
750,-4.83,1.52,-9.75,0.49,-0.23,-0.57,21.12,-20.05,-6.69
761,-4.72,1.66,-10.43,0.39,-0.13,-0.47,21.12,-20.05,-6.69
772,-4.72,1.66,-10.43,0.39,-0.13,-0.47,21.12,-20.05,-6.69
783,-4.75,2.05,-9.11,0.40,0.04,-0.36,21.12,-20.05,-6.69
794,-4.75,2.05,-9.11,0.40,0.04,-0.36,21.12,-20.05,-6.69
805,-4.66,1.47,-9.55,0.29,0.06,-0.19,21.12,-20.05,-6.69
816,-4.66,1.47,-9.55,0.29,0.06,-0.19,21.12,-20.05,-6.69
827,-4.55,1.64,-9.83,0.26,0.09,-0.09,21.12,-20.05,-6.69
838,-4.50,1.12,-9.02,0.20,0.12,0.04,21.12,-20.05,-6.69
849,-4.50,1.12,-9.02,0.20,0.12,0.04,21.12,-20.05,-6.69
860,-4.39,1.05,-9.56,0.08,0.04,0.11,22.54,-23.25,-7.72
871,-4.39,1.05,-9.56,0.08,0.04,0.11,22.54,-23.25,-7.72
882,-4.51,1.05,-9.36,-0.03,0.04,0.14,22.54,-23.25,-7.72
893,-4.51,1.05,-9.36,-0.03,0.04,0.14,22.54,-23.25,-7.72
904,-4.53,1.17,-9.95,-0.14,0.03,0.16,22.54,-23.25,-7.72
915,-4.53,1.17,-9.95,-0.14,0.03,0.16,22.54,-23.25,-7.72
926,-4.39,1.45,-9.49,-0.25,0.14,0.26,22.54,-23.25,-7.72
937,-4.39,1.45,-9.49,-0.25,0.14,0.26,22.54,-23.25,-7.72
948,-4.39,0.74,-9.38,-0.38,0.19,0.38,22.54,-23.25,-7.72
959,-4.23,0.96,-9.30,-0.47,0.20,0.33,22.54,-23.25,-7.72
970,-4.23,0.96,-9.30,-0.47,0.20,0.33,22.54,-23.25,-7.72
981,-4.26,1.16,-9.50,-0.51,0.21,0.28,21.65,-21.30,-7.89
992,-4.26,1.16,-9.50,-0.51,0.21,0.28,21.65,-21.30,-7.89
1003,-4.21,1.19,-9.71,-0.45,0.21,0.21,21.65,-21.30,-7.89
1014,-4.21,1.19,-9.71,-0.45,0.21,0.21,21.65,-21.30,-7.89
1025,-4.30,1.41,-9.48,-0.33,0.22,0.14,21.65,-21.30,-7.89
1036,-4.30,1.41,-9.48,-0.33,0.22,0.14,21.65,-21.30,-7.89
1047,-4.38,1.24,-9.16,-0.28,0.25,0.12,21.65,-21.30,-7.89
1058,-4.33,1.21,-9.54,-0.22,0.21,0.12,21.65,-21.30,-7.89
1069,-4.33,1.21,-9.54,-0.22,0.21,0.12,21.65,-21.30,-7.89
1080,-4.13,1.36,-9.59,-0.16,0.15,0.10,21.65,-21.30,-7.89
1091,-4.13,1.36,-9.59,-0.16,0.15,0.10,21.65,-21.30,-7.89
1102,-4.16,1.56,-9.58,-0.11,0.12,0.07,21.65,-21.30,-7.89
1113,-4.16,1.56,-9.58,-0.11,0.12,0.07,21.65,-21.30,-7.89
1124,-4.16,1.62,-9.64,-0.08,0.09,0.04,23.25,-19.70,-5.32
1135,-4.16,1.62,-9.64,-0.08,0.09,0.04,23.25,-19.70,-5.32
1146,-4.03,1.80,-9.48,-0.08,0.09,0.06,23.25,-19.70,-5.32
1157,-4.03,1.80,-9.48,-0.08,0.09,0.06,23.25,-19.70,-5.32
1168,-4.04,1.98,-9.27,-0.13,0.12,0.10,23.25,-19.70,-5.32
1179,-4.06,2.19,-8.72,-0.22,0.14,0.19,23.25,-19.70,-5.32
1190,-4.06,2.19,-8.72,-0.22,0.14,0.19,23.25,-19.70,-5.32
1201,-4.01,2.67,-8.29,-0.17,0.08,0.28,23.25,-19.70,-5.32
1212,-4.01,2.67,-8.29,-0.17,0.08,0.28,23.25,-19.70,-5.32
1223,-3.86,2.51,-7.49,-0.07,-0.01,0.34,23.25,-19.70,-5.32
1234,-3.86,2.51,-7.49,-0.07,-0.01,0.34,23.25,-19.70,-5.32
1245,-3.62,2.45,-7.58,-0.04,-0.19,0.34,24.14,-20.23,-5.49
1257,-3.62,2.45,-7.58,-0.04,-0.19,0.34,24.14,-20.23,-5.49
1267,-3.63,2.12,-7.80,-0.14,-0.31,0.36,24.14,-20.23,-5.49
1278,-3.79,2.04,-8.23,-0.23,-0.44,0.28,24.14,-20.23,-5.49
1289,-3.79,2.04,-8.23,-0.23,-0.44,0.28,24.14,-20.23,-5.49
1300,-3.95,1.85,-8.52,-0.27,-0.56,0.24,24.14,-20.23,-5.49
1311,-3.95,1.85,-8.52,-0.27,-0.56,0.24,24.14,-20.23,-5.49
1322,-4.22,1.62,-8.96,-0.21,-0.62,0.26,24.14,-20.23,-5.49
1333,-4.22,1.62,-8.96,-0.21,-0.62,0.26,24.14,-20.23,-5.49
1344,-4.55,1.43,-8.84,0.05,-0.67,0.28,24.14,-20.23,-5.49
1355,-4.55,1.43,-8.84,0.05,-0.67,0.28,24.14,-20.23,-5.49
1366,-4.80,0.94,-9.99,0.04,-0.65,0.23,23.60,-19.34,-4.63
1377,-4.80,0.94,-9.99,0.04,-0.65,0.23,23.60,-19.34,-4.63
1388,-5.10,1.89,-10.69,0.01,-0.51,0.10,23.60,-19.34,-4.63
1399,-5.12,0.93,-10.87,-0.10,-0.23,0.04,23.60,-19.34,-4.63
1410,-5.12,0.93,-10.87,-0.10,-0.23,0.04,23.60,-19.34,-4.63
1421,-5.02,1.20,-9.32,0.23,-0.09,-0.18,23.60,-19.34,-4.63
1432,-5.02,1.20,-9.32,0.23,-0.09,-0.18,23.60,-19.34,-4.63
1443,-4.94,1.35,-8.75,0.22,-0.02,-0.18,23.60,-19.34,-4.63
1454,-4.94,1.35,-8.75,0.22,-0.02,-0.18,23.60,-19.34,-4.63
1465,-4.82,0.92,-8.28,0.28,-0.01,-0.14,23.60,-19.34,-4.63
1476,-4.82,0.92,-8.28,0.28,-0.01,-0.14,23.60,-19.34,-4.63
1487,-4.87,1.21,-9.55,0.52,-0.07,-0.22,23.60,-18.63,-4.63
1498,-4.62,1.21,-9.93,0.70,-0.04,-0.34,23.60,-18.63,-4.63
1509,-4.62,1.21,-9.93,0.70,-0.04,-0.34,23.60,-18.63,-4.63
1520,-4.70,1.44,-10.23,0.63,0.04,-0.46,23.60,-18.63,-4.63
1531,-4.70,1.44,-10.23,0.63,0.04,-0.46,23.60,-18.63,-4.63
1542,-4.83,1.39,-9.35,0.43,0.17,-0.51,23.60,-18.63,-4.63
1553,-4.83,1.39,-9.35,0.43,0.17,-0.51,23.60,-18.63,-4.63
1564,-4.95,0.87,-9.13,0.29,0.17,-0.48,23.60,-18.63,-4.63
1575,-4.95,0.87,-9.13,0.29,0.17,-0.48,23.60,-18.63,-4.63
1586,-4.86,1.21,-8.62,0.20,0.13,-0.40,23.60,-18.63,-4.63
1597,-4.86,1.21,-8.62,0.20,0.13,-0.40,23.60,-18.63,-4.63
1608,-4.64,1.63,-8.97,-0.01,0.06,-0.30,23.60,-18.63,-4.63
1619,-4.52,1.73,-9.22,0.01,-0.00,-0.24,22.54,-21.47,-6.01
1630,-4.52,1.73,-9.22,0.01,-0.00,-0.24,22.54,-21.47,-6.01
1641,-4.46,1.99,-9.32,0.04,-0.01,-0.20,22.54,-21.47,-6.01
1652,-4.46,1.99,-9.32,0.04,-0.01,-0.20,22.54,-21.47,-6.01
1663,-4.58,1.74,-9.35,0.06,-0.01,-0.11,22.54,-21.47,-6.01
1674,-4.58,1.74,-9.35,0.06,-0.01,-0.11,22.54,-21.47,-6.01
1685,-4.75,1.49,-9.38,0.01,0.05,-0.03,22.54,-21.47,-6.01
1696,-4.75,1.49,-9.38,0.01,0.05,-0.03,22.54,-21.47,-6.01
1707,-4.78,1.29,-9.32,-0.01,0.10,0.01,22.54,-21.47,-6.01
1718,-4.78,1.29,-9.32,-0.01,0.10,0.01,22.54,-21.47,-6.01
1729,-4.74,1.22,-9.35,-0.04,0.13,0.08,22.54,-21.47,-6.01
1740,-4.61,1.26,-9.47,-0.04,0.15,0.12,22.18,-21.83,-4.29
1751,-4.61,1.26,-9.47,-0.04,0.15,0.12,22.18,-21.83,-4.29
1762,-4.58,1.14,-9.68,-0.13,0.20,0.18,22.18,-21.83,-4.29
1773,-4.58,1.14,-9.68,-0.13,0.20,0.18,22.18,-21.83,-4.29
1784,-4.60,1.32,-9.47,-0.24,0.26,0.21,22.18,-21.83,-4.29
1795,-4.60,1.32,-9.47,-0.24,0.26,0.21,22.18,-21.83,-4.29
1806,-4.44,1.46,-9.65,-0.29,0.24,0.23,22.18,-21.83,-4.29
1817,-4.44,1.46,-9.65,-0.29,0.24,0.23,22.18,-21.83,-4.29
1828,-4.38,1.44,-9.38,-0.37,0.29,0.29,22.18,-21.83,-4.29
1839,-4.35,1.77,-9.09,-0.38,0.31,0.32,22.18,-21.83,-4.29
1850,-4.35,1.77,-9.09,-0.38,0.31,0.32,22.18,-21.83,-4.29
1861,-4.39,2.15,-9.34,-0.42,0.27,0.37,24.85,-20.59,-4.46
1872,-4.39,2.15,-9.34,-0.42,0.27,0.37,24.85,-20.59,-4.46
1883,-4.30,2.00,-9.31,-0.44,0.25,0.49,24.85,-20.59,-4.46
1894,-4.30,2.00,-9.31,-0.44,0.25,0.49,24.85,-20.59,-4.46
1905,-4.26,2.23,-8.89,-0.34,0.20,0.52,24.85,-20.59,-4.46
1916,-4.26,2.23,-8.89,-0.34,0.20,0.52,24.85,-20.59,-4.46
1927,-4.28,1.71,-8.34,-0.24,0.09,0.58,24.85,-20.59,-4.46
1938,-4.28,1.71,-8.34,-0.24,0.09,0.58,24.85,-20.59,-4.46
1949,-3.94,1.58,-8.41,-0.12,-0.10,0.49,24.85,-20.59,-4.46
1960,-3.81,1.88,-8.51,-0.10,-0.24,0.33,24.85,-20.59,-4.46
1971,-3.81,1.88,-8.51,-0.10,-0.24,0.33,24.85,-20.59,-4.46
1982,-3.68,2.46,-8.15,-0.12,-0.26,0.25,24.85,-20.59,-4.46
1993,-3.68,2.46,-8.15,-0.12,-0.26,0.25,24.85,-20.59,-4.46
2004,-4.00,2.03,-8.46,-0.22,-0.29,0.24,25.02,-18.63,-6.69
