time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
27.00,-6.34,-1.25,-7.39,-0.20,0.07,-0.06,-9.57,-19.62,-36.98,922.00
38.00,-6.42,-1.42,-7.40,-0.17,0.08,-0.08,-9.57,-19.62,-36.98,922.00
50.00,-6.42,-1.42,-7.40,-0.17,0.08,-0.08,-9.57,-19.62,-36.98,921.00
122.00,-6.31,-1.47,-7.77,-0.25,0.04,-0.07,-8.23,-19.78,-35.79,918.00
134.00,-6.46,-1.70,-7.66,-0.12,-0.02,-0.15,-8.23,-19.78,-35.79,918.00
146.00,-6.46,-1.70,-7.66,-0.12,-0.02,-0.15,-8.23,-19.78,-35.79,918.00
158.00,-6.51,-2.02,-7.57,-0.04,-0.03,-0.19,-8.23,-19.78,-35.79,918.00
173.00,-6.56,-2.05,-7.45,-0.11,-0.02,-0.14,-8.23,-19.78,-35.79,918.00
260.00,-6.62,-1.97,-7.26,-0.10,-0.06,-0.11,-8.62,-22.03,-34.77,918.00
348.00,-7.05,-2.35,-7.45,-0.25,-0.02,-0.08,-7.85,-21.71,-33.75,918.00
436.00,-6.49,-1.53,-7.35,-0.28,0.06,-0.02,-7.85,-21.71,-33.75,918.00
450.00,-6.49,-1.53,-7.35,-0.28,0.06,-0.02,-7.85,-21.71,-33.75,918.00
461.00,-6.51,-1.56,-7.63,-0.05,-0.05,-0.04,-7.85,-21.71,-33.75,918.00
473.00,-6.55,-2.02,-7.19,-0.15,-0.22,-0.05,-7.85,-21.71,-33.75,918.00
488.00,-6.55,-2.02,-7.19,-0.15,-0.22,-0.05,-7.85,-21.71,-33.75,918.00
499.00,-6.72,-1.30,-7.07,-0.36,-0.28,0.01,-7.85,-21.71,-33.75,918.00
512.00,-6.92,-0.91,-7.02,0.07,-0.19,-0.06,-7.85,-21.71,-33.75,918.00
523.00,-6.92,-0.91,-7.02,0.07,-0.19,-0.06,-7.85,-21.71,-33.75,918.00
538.00,-6.75,-1.56,-7.04,0.36,-0.04,-0.30,-7.85,-21.71,-33.75,918.00
549.00,-6.75,-1.56,-7.04,0.36,-0.04,-0.30,-7.85,-21.71,-33.75,918.00
561.00,-6.77,-2.06,-7.17,0.34,-0.03,-0.42,-7.85,-21.71,-33.75,918.00
573.00,-6.74,-2.72,-6.73,0.38,-0.11,-0.41,-7.85,-21.71,-33.75,918.00
588.00,-6.74,-2.72,-6.73,0.38,-0.11,-0.41,-7.85,-21.71,-33.75,918.00
599.00,-6.89,-2.57,-7.33,0.26,-0.21,-0.32,-9.57,-24.13,-30.86,918.00
611.00,-7.07,-2.96,-7.17,0.40,-0.30,-0.19,-9.57,-24.13,-30.86,918.00
626.00,-7.07,-2.96,-7.17,0.40,-0.30,-0.19,-9.57,-24.13,-30.86,918.00
637.00,-6.75,-2.51,-6.33,0.17,-0.42,-0.12,-9.57,-24.13,-30.86,918.00
649.00,-6.75,-2.51,-6.33,0.17,-0.42,-0.12,-9.57,-24.13,-30.86,918.00
661.00,-7.38,-1.74,-5.50,0.07,-0.56,-0.18,-9.57,-24.13,-30.86,918.00
676.00,-7.83,-2.64,-6.08,0.59,-0.39,-0.40,-9.57,-24.13,-30.86,918.00
687.00,-7.83,-2.64,-6.08,0.59,-0.39,-0.40,-9.57,-24.13,-30.86,918.00
699.00,-6.85,-4.57,-6.41,1.04,-0.10,-0.52,-9.57,-24.13,-30.86,918.00
712.00,-6.68,-5.47,-6.11,0.42,-0.13,-0.23,-9.19,-27.02,-29.50,918.00
727.00,-6.68,-5.47,-6.11,0.42,-0.13,-0.23,-9.19,-27.02,-29.50,918.00
738.00,-7.45,-3.49,-5.98,-0.32,-0.30,0.26,-9.19,-27.02,-29.50,918.00
750.00,-7.73,-3.06,-4.91,-0.24,-0.32,0.39,-9.19,-27.02,-29.50,918.00
765.00,-7.73,-3.06,-4.91,-0.24,-0.32,0.39,-9.19,-27.02,-29.50,918.00
776.00,-7.71,-2.48,-5.18,-0.24,-0.14,0.26,-9.19,-27.02,-29.50,918.00
788.00,-7.71,-2.48,-5.18,-0.24,-0.14,0.26,-9.19,-27.02,-29.50,918.00
801.00,-7.14,-3.30,-5.95,-0.22,0.10,0.13,-9.19,-27.02,-29.50,918.00
815.00,-7.01,-3.87,-6.31,-0.46,0.06,0.22,-9.19,-27.02,-29.50,918.00
828.00,-7.01,-3.87,-6.31,-0.46,0.06,0.22,-9.19,-27.02,-29.50,918.00
839.00,-7.39,-3.37,-6.65,-0.68,-0.21,0.39,-10.73,-26.38,-28.48,918.00
851.00,-7.69,-2.51,-5.21,-0.44,-0.35,0.52,-10.73,-26.38,-28.48,918.00
866.00,-7.69,-2.51,-5.21,-0.44,-0.35,0.52,-10.73,-26.38,-28.48,918.00
877.00,-7.75,-1.65,-5.33,-0.32,-0.10,0.46,-10.73,-26.38,-28.48,918.00
889.00,-7.75,-1.65,-5.33,-0.32,-0.10,0.46,-10.73,-26.38,-28.48,918.00
904.00,-7.71,-3.16,-6.21,-0.25,0.08,0.27,-10.73,-26.38,-28.48,918.00
915.00,-7.20,-3.46,-7.01,-0.56,0.02,0.32,-10.73,-26.38,-28.48,918.00
928.00,-7.20,-3.46,-7.01,-0.56,0.02,0.32,-10.73,-26.38,-28.48,918.00
939.00,-7.44,-2.41,-6.24,-0.94,-0.41,0.49,-10.73,-26.38,-28.48,918.00
954.00,-8.31,-0.62,-4.89,-1.40,-0.44,0.47,-17.25,-22.84,-29.84,918.00
965.00,-8.31,-0.62,-4.89,-1.40,-0.44,0.47,-17.25,-22.84,-29.84,918.00
977.00,-7.84,-1.67,-5.73,-1.02,0.17,0.21,-17.25,-22.84,-29.84,918.00
992.00,-7.47,-1.30,-5.57,-0.52,0.38,0.24,-17.25,-22.84,-29.84,918.00
