time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
30.00,-0.26,-5.97,-8.07,0.00,-1.22,0.95,-12.39,-16.33,-14.46,-1.00
42.00,-0.25,-5.96,-8.07,0.00,-1.22,0.95,-12.39,-16.33,-14.46,-1.00
54.00,-0.25,-5.96,-8.07,0.00,-1.22,0.95,-12.39,-16.33,-14.46,-1.00
126.00,-0.26,-5.92,-8.06,0.00,-1.22,0.95,-12.39,-16.33,-14.46,-1.00
138.00,-0.25,-5.91,-8.09,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
151.00,-0.25,-5.91,-8.09,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
164.00,-0.26,-5.93,-8.09,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
177.00,-0.26,-5.93,-8.09,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
189.00,-0.25,-5.93,-8.04,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
201.00,-0.25,-5.96,-8.01,0.01,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
213.00,-0.25,-5.96,-8.01,0.01,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
227.00,-0.26,-5.94,-8.01,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
239.00,-0.25,-5.95,-8.02,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
251.00,-0.25,-5.95,-8.02,0.00,-1.22,0.95,-11.98,-15.79,-13.79,-1.00
263.00,-0.26,-5.94,-8.09,-0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
278.00,-0.27,-5.92,-8.11,-0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
290.00,-0.27,-5.92,-8.11,-0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
303.00,-0.28,-5.90,-8.05,0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
317.00,-0.28,-5.90,-8.05,0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
329.00,-0.28,-5.92,-8.06,0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
341.00,-0.27,-5.93,-8.08,-0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
353.00,-0.27,-5.93,-8.08,-0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
367.00,-0.26,-5.95,-8.04,0.00,-1.22,0.95,-13.23,-16.69,-14.91,-1.00
379.00,-0.26,-5.95,-8.04,0.01,-1.21,0.95,-13.23,-16.69,-14.91,-1.00
391.00,-0.26,-5.95,-8.04,0.01,-1.21,0.95,-13.23,-16.69,-14.91,-1.00
403.00,-0.24,-5.95,-8.07,0.00,-1.22,0.95,-13.79,-16.33,-13.12,-1.00
417.00,-0.24,-5.95,-8.07,0.00,-1.22,0.95,-13.79,-16.33,-13.12,-1.00
429.00,-0.25,-5.94,-8.03,0.01,-1.22,0.95,-13.79,-16.33,-13.12,-1.00
441.00,-0.24,-5.94,-8.04,0.00,-1.21,0.95,-13.79,-16.33,-13.12,-1.00
456.00,-0.24,-5.94,-8.04,0.00,-1.21,0.95,-13.79,-16.33,-13.12,-1.00
468.00,-0.27,-5.94,-8.06,-0.00,-1.22,0.95,-13.79,-16.33,-13.12,-1.00
480.00,-0.28,-5.93,-8.05,0.00,-1.21,0.95,-13.79,-16.33,-13.12,-1.00
492.00,-0.28,-5.93,-8.05,0.00,-1.21,0.95,-13.79,-16.33,-13.12,-1.00
506.00,-0.27,-5.93,-8.06,-0.00,-1.21,0.95,-13.79,-16.33,-13.12,-1.00
518.00,-0.27,-5.93,-8.06,-0.00,-1.21,0.95,-13.79,-16.33,-13.12,-1.00
530.00,-0.28,-5.91,-8.09,0.00,-1.21,0.95,-12.95,-16.33,-12.68,-1.00
542.00,-0.27,-5.92,-8.08,0.00,-1.21,0.95,-12.95,-16.33,-12.68,-1.00
556.00,-0.27,-5.92,-8.08,0.00,-1.21,0.95,-12.95,-16.33,-12.68,-1.00
568.00,-0.24,-5.91,-8.04,0.00,-1.21,0.95,-12.95,-16.33,-12.68,-1.00
