time,ax,ay,az,gx,gy,gz,mx,my,mz
402,0.23,6.85,-7.98,0.02,-0.00,0.03,-48.94,21.25,-24.99
412,0.23,6.85,-7.98,0.02,-0.00,0.03,-48.94,21.25,-24.99
423,-1.44,6.37,-8.04,-0.02,-0.07,0.04,-48.94,21.25,-24.99
434,-1.44,6.37,-8.04,-0.02,-0.07,0.04,-48.94,21.25,-24.99
445,-0.55,6.37,-8.07,0.02,0.00,0.01,-48.94,21.25,-24.99
456,-0.55,6.37,-8.07,0.02,0.00,0.01,-48.94,21.25,-24.99
467,-0.51,6.39,-8.00,-0.00,-0.00,-0.01,-47.65,19.92,-23.28
478,-0.51,6.39,-8.00,-0.00,-0.00,-0.01,-47.65,19.92,-23.28
489,-0.50,6.38,-7.99,0.00,0.00,-0.01,-47.65,19.92,-23.28
500,-0.50,6.38,-7.99,0.00,0.00,-0.01,-47.65,19.92,-23.28
511,-0.49,6.38,-8.02,0.00,0.00,-0.01,-47.65,19.92,-23.28
522,-0.52,6.39,-7.99,-0.00,-0.00,-0.01,-47.65,19.92,-23.28
533,-0.52,6.39,-7.99,-0.00,-0.00,-0.01,-47.65,19.92,-23.28
544,-0.52,6.39,-7.99,-0.00,0.00,-0.01,-47.65,19.92,-23.28
555,-0.52,6.39,-7.99,-0.00,0.00,-0.01,-47.65,19.92,-23.28
566,-0.50,6.38,-8.00,0.00,0.00,-0.01,-47.65,19.92,-23.28
577,-0.50,6.38,-8.00,0.00,0.00,-0.01,-47.65,19.92,-23.28
588,-0.51,6.38,-8.05,-0.00,0.00,-0.01,-50.48,20.95,-23.13
599,-0.51,6.38,-8.05,-0.00,0.00,-0.01,-50.48,20.95,-23.13
610,-0.53,6.38,-8.02,0.00,0.00,-0.01,-50.48,20.95,-23.13
621,-0.53,6.38,-8.01,-0.00,0.00,-0.01,-50.48,20.95,-23.13
632,-0.53,6.38,-8.01,-0.00,0.00,-0.01,-50.48,20.95,-23.13
643,-0.52,6.38,-8.00,-0.00,-0.00,-0.01,-50.48,20.95,-23.13
654,-0.52,6.38,-8.00,-0.00,-0.00,-0.01,-50.48,20.95,-23.13
665,-0.51,6.38,-7.98,-0.00,0.00,-0.01,-50.48,20.95,-23.13
676,-0.51,6.38,-7.98,-0.00,0.00,-0.01,-50.48,20.95,-23.13
