time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
1.00,-0.24,6.24,-7.97,-1.21,-1.30,0.79,-6.39,24.57,-40.19,-1.00
13.00,-0.24,6.24,-7.97,-1.21,-1.30,0.79,-6.39,24.57,-40.19,-1.00
25.00,-0.24,6.22,-7.97,-1.21,-1.30,0.79,-6.39,24.57,-40.19,-1.00
37.00,-0.24,6.22,-7.97,-1.21,-1.30,0.79,-6.39,24.57,-40.19,-1.00
99.00,-0.20,6.25,-7.98,-1.21,-1.30,0.78,-5.26,22.60,-39.07,-1.00
111.00,-0.21,6.24,-7.95,-1.21,-1.30,0.78,-5.26,22.60,-39.07,-1.00
123.00,-0.24,6.24,-8.00,-1.21,-1.30,0.78,-5.26,22.60,-39.07,-1.00
137.00,-0.24,6.24,-8.00,-1.21,-1.30,0.78,-5.26,22.60,-39.07,-1.00
149.00,-0.26,6.23,-7.97,-1.21,-1.29,0.79,-5.26,22.60,-39.07,-1.00
161.00,-0.25,6.24,-8.01,-1.21,-1.30,0.79,-5.03,24.27,-39.55,-1.00
173.00,-0.25,6.24,-8.01,-1.21,-1.30,0.79,-5.03,24.27,-39.55,-1.00
187.00,-0.22,6.23,-7.98,-1.21,-1.29,0.79,-5.03,24.27,-39.55,-1.00
199.00,-0.22,6.23,-7.98,-1.21,-1.29,0.79,-5.03,24.27,-39.55,-1.00
211.00,-0.21,6.26,-7.98,-1.21,-1.30,0.79,-5.03,24.27,-39.55,-1.00
223.00,-0.21,6.26,-7.97,-1.21,-1.29,0.78,-5.03,24.27,-39.55,-1.00
238.00,-0.21,6.26,-7.97,-1.21,-1.29,0.78,-5.03,24.27,-39.55,-1.00
249.00,-0.22,6.23,-7.95,-1.21,-1.29,0.78,-5.03,24.27,-39.55,-1.00
262.00,-0.25,6.25,-8.00,-1.21,-1.29,0.78,-5.03,24.27,-39.55,-1.00
274.00,-0.25,6.25,-8.00,-1.21,-1.29,0.78,-5.03,24.27,-39.55,-1.00
288.00,-0.26,6.25,-7.98,-1.21,-1.30,0.79,-6.17,24.42,-36.51,-1.00
300.00,-0.23,6.23,-7.98,-1.21,-1.29,0.79,-6.17,24.42,-36.51,-1.00
312.00,-0.23,6.23,-7.98,-1.21,-1.29,0.79,-6.17,24.42,-36.51,-1.00
324.00,-0.21,6.26,-7.99,-1.21,-1.29,0.79,-6.17,24.42,-36.51,-1.00
338.00,-0.21,6.26,-7.99,-1.21,-1.29,0.79,-6.17,24.42,-36.51,-1.00
350.00,-0.22,6.23,-7.96,-1.21,-1.29,0.79,-6.17,24.42,-36.51,-1.00
362.00,-0.22,6.23,-7.98,-1.21,-1.29,0.78,-6.17,24.42,-36.51,-1.00
376.00,-0.22,6.23,-7.98,-1.21,-1.29,0.78,-6.17,24.42,-36.51,-1.00
388.00,-0.23,6.24,-7.99,-1.21,-1.29,0.78,-6.17,24.42,-36.51,-1.00
400.00,-0.24,6.23,-7.99,-1.21,-1.29,0.79,-6.17,24.42,-36.51,-1.00
412.00,-0.24,6.23,-7.99,-1.21,-1.29,0.79,-4.81,24.42,-39.71,-1.00
426.00,-0.23,6.24,-7.99,-1.21,-1.29,0.79,-4.81,24.42,-39.71,-1.00
438.00,-0.23,6.24,-7.99,-1.21,-1.29,0.79,-4.81,24.42,-39.71,-1.00
450.00,-0.21,6.25,-7.96,-1.21,-1.29,0.79,-4.81,24.42,-39.71,-1.00
462.00,-0.20,6.25,-7.98,-1.21,-1.29,0.79,-4.81,24.42,-39.71,-1.00
476.00,-0.20,6.25,-7.98,-1.21,-1.29,0.79,-4.81,24.42,-39.71,-1.00
488.00,-0.23,6.24,-7.99,-1.21,-1.29,0.78,-4.81,24.42,-39.71,-1.00
500.00,-0.23,6.24,-7.99,-1.21,-1.29,0.78,-4.81,24.42,-39.71,-1.00
512.00,-0.23,6.23,-7.97,-1.21,-1.29,0.78,-4.81,24.42,-39.71,-1.00
527.00,-0.23,6.24,-7.98,-1.21,-1.30,0.79,-4.81,24.42,-39.71,-1.00
538.00,-0.23,6.24,-7.98,-1.21,-1.30,0.79,-4.81,24.42,-39.71,-1.00
550.00,-0.23,6.24,-7.96,-1.21,-1.30,0.79,-5.26,23.81,-37.15,-1.00
562.00,-0.23,6.24,-7.98,-1.21,-1.29,0.79,-5.26,23.81,-37.15,-1.00
576.00,-0.23,6.24,-7.98,-1.21,-1.29,0.79,-5.26,23.81,-37.15,-1.00
588.00,-0.20,6.26,-7.98,-1.21,-1.29,0.79,-5.26,23.81,-37.15,-1.00
600.00,-0.20,6.26,-7.98,-1.21,-1.29,0.79,-5.26,23.81,-37.15,-1.00
612.00,-0.22,6.24,-7.99,-1.21,-1.29,0.79,-5.26,23.81,-37.15,-1.00
626.00,-0.22,6.24,-7.97,-1.21,-1.30,0.79,-5.26,23.81,-37.15,-1.00
638.00,-0.22,6.24,-7.97,-1.21,-1.30,0.79,-5.26,23.81,-37.15,-1.00
650.00,-0.24,6.25,-7.95,-1.21,-1.30,0.78,-5.26,23.81,-37.15,-1.00
664.00,-0.24,6.25,-7.99,-1.21,-1.30,0.79,-7.30,24.87,-40.19,-1.00
676.00,-0.24,6.25,-7.99,-1.21,-1.30,0.79,-7.30,24.87,-40.19,-1.00
688.00,-0.21,6.23,-7.97,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
700.00,-0.21,6.23,-7.97,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
714.00,-0.21,6.25,-7.99,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
726.00,-0.23,6.24,-7.97,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
738.00,-0.23,6.24,-7.97,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
750.00,-0.22,6.24,-7.99,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
765.00,-0.23,6.25,-7.98,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
777.00,-0.23,6.25,-7.98,-1.21,-1.29,0.79,-7.30,24.87,-40.19,-1.00
789.00,-0.22,6.24,-7.99,-1.21,-1.29,0.78,-4.58,25.18,-38.59,-1.00
801.00,-0.23,6.25,-7.99,-1.21,-1.30,0.79,-4.58,25.18,-38.59,-1.00
815.00,-0.23,6.25,-7.99,-1.21,-1.30,0.79,-4.58,25.18,-38.59,-1.00
827.00,-0.21,6.23,-7.97,-1.21,-1.29,0.78,-4.58,25.18,-38.59,-1.00
839.00,-0.21,6.23,-7.97,-1.21,-1.29,0.78,-4.58,25.18,-38.59,-1.00
851.00,-0.21,6.23,-7.97,-1.21,-1.29,0.79,-4.58,25.18,-38.59,-1.00
865.00,-0.22,6.24,-7.99,-1.21,-1.29,0.78,-4.58,25.18,-38.59,-1.00
877.00,-0.22,6.24,-7.99,-1.21,-1.29,0.78,-4.58,25.18,-38.59,-1.00
