time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
2.00,-0.43,6.05,-8.10,0.00,-1.25,1.00,-15.47,38.30,-14.02,-1.00
14.00,-0.43,6.05,-8.10,0.00,-1.25,1.00,-15.47,38.30,-14.02,-1.00
26.00,-0.40,6.02,-8.15,-0.01,-1.25,1.00,-15.47,38.30,-14.02,-1.00
38.00,-0.40,6.02,-8.15,-0.01,-1.25,1.00,-15.47,38.30,-14.02,-1.00
99.00,-0.42,6.01,-8.13,0.00,-1.21,0.96,-15.19,37.22,-11.78,-1.00
111.00,-0.42,6.01,-8.13,0.00,-1.21,0.96,-15.19,37.22,-11.78,-1.00
123.00,-0.43,6.04,-8.13,0.00,-1.21,0.95,-15.19,37.22,-11.78,-1.00
137.00,-0.43,6.04,-8.13,0.00,-1.21,0.95,-15.19,37.22,-11.78,-1.00
149.00,-0.42,6.06,-8.12,0.00,-1.22,0.95,-15.19,37.22,-11.78,-1.00
161.00,-0.43,6.06,-8.09,0.00,-1.22,0.95,-15.19,37.22,-11.78,-1.00
173.00,-0.43,6.06,-8.09,0.00,-1.22,0.95,-15.19,37.22,-11.78,-1.00
187.00,-0.43,6.03,-8.12,0.00,-1.22,0.95,-15.19,37.22,-11.78,-1.00
199.00,-0.46,6.00,-8.20,0.00,-1.22,0.96,-15.89,38.84,-14.24,-1.00
211.00,-0.46,6.00,-8.20,0.00,-1.22,0.96,-15.89,38.84,-14.24,-1.00
223.00,-0.39,5.96,-8.18,0.00,-1.23,0.97,-15.89,38.84,-14.24,-1.00
237.00,-0.39,5.96,-8.18,0.00,-1.23,0.97,-15.89,38.84,-14.24,-1.00
249.00,-0.41,6.01,-8.12,-0.01,-1.24,0.99,-15.89,38.84,-14.24,-1.00
261.00,-0.44,6.06,-8.10,-0.01,-1.25,0.99,-15.89,38.84,-14.24,-1.00
273.00,-0.44,6.06,-8.10,-0.01,-1.25,0.99,-15.89,38.84,-14.24,-1.00
287.00,-0.41,6.20,-8.24,-0.01,-1.24,0.99,-15.89,38.84,-14.24,-1.00
300.00,-0.46,6.19,-8.08,-0.01,-1.24,0.99,-15.89,38.84,-14.24,-1.00
312.00,-0.46,6.19,-8.08,-0.01,-1.24,0.99,-15.89,38.84,-14.24,-1.00
324.00,-0.44,6.07,-8.11,0.00,-1.22,0.97,-15.61,38.84,-14.24,-1.00
338.00,-0.44,6.07,-8.11,0.00,-1.22,0.97,-15.61,38.84,-14.24,-1.00
350.00,-0.41,6.09,-8.21,0.01,-1.22,0.96,-15.61,38.84,-14.24,-1.00
362.00,-0.39,6.08,-8.18,0.02,-1.21,0.96,-15.61,38.84,-14.24,-1.00
