time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
222.00,-0.15,6.17,-7.82,-0.26,0.05,-3.28,-16.07,42.88,-17.59,-1.00
234.00,-0.11,6.20,-7.82,-0.26,0.05,-3.28,-16.07,42.88,-17.59,-1.00
246.00,-0.11,6.20,-7.82,-0.26,0.05,-3.28,-16.07,42.88,-17.59,-1.00
258.00,-0.10,6.22,-7.81,-0.26,0.05,-3.28,-16.07,42.88,-17.59,-1.00
271.00,-0.10,6.21,-7.80,-0.26,0.05,-3.28,-16.07,42.88,-17.59,-1.00
283.00,-0.10,6.21,-7.80,-0.26,0.05,-3.28,-16.07,42.88,-17.59,-1.00
296.00,-0.10,6.17,-7.81,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
309.00,-0.10,6.17,-7.81,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
321.00,-0.13,6.17,-7.89,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
333.00,-0.18,6.14,-7.87,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
345.00,-0.18,6.14,-7.87,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
358.00,-0.21,6.14,-7.86,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
370.00,-0.21,6.14,-7.86,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
382.00,-0.17,6.15,-7.83,-0.26,0.05,-3.28,-16.65,43.68,-17.10,-1.00
394.00,-0.11,6.18,-7.86,-0.26,0.05,-3.27,-16.65,43.68,-17.10,-1.00
407.00,-0.11,6.18,-7.86,-0.26,0.05,-3.27,-16.65,43.68,-17.10,-1.00
419.00,-0.06,6.19,-7.82,-0.27,0.06,-3.27,-15.67,43.20,-15.93,-1.00
431.00,-0.05,6.22,-7.82,-0.26,0.06,-3.28,-15.67,43.20,-15.93,-1.00
443.00,-0.05,6.22,-7.82,-0.26,0.06,-3.28,-15.67,43.20,-15.93,-1.00
457.00,-0.07,6.18,-7.79,-0.26,0.05,-3.28,-15.67,43.20,-15.93,-1.00
468.00,-0.07,6.18,-7.79,-0.26,0.05,-3.28,-15.67,43.20,-15.93,-1.00
480.00,-0.10,6.17,-7.82,-0.26,0.05,-3.28,-15.67,43.20,-15.93,-1.00
493.00,-0.15,6.14,-7.87,-0.26,0.05,-3.28,-15.67,43.20,-15.93,-1.00
505.00,-0.15,6.14,-7.87,-0.26,0.05,-3.28,-15.67,43.20,-15.93,-1.00
