time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
223.00,-0.26,6.25,-7.70,-0.55,-0.66,0.88,10.47,13.56,-25.98,-1.00
235.00,-0.24,6.25,-7.73,-0.55,-0.66,0.88,10.47,13.56,-25.98,-1.00
247.00,-0.23,6.24,-7.72,-0.55,-0.66,0.88,10.47,13.56,-25.98,-1.00
259.00,-0.23,6.24,-7.72,-0.55,-0.66,0.88,10.47,13.56,-25.98,-1.00
272.00,-0.27,6.24,-7.75,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
284.00,-0.27,6.24,-7.75,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
296.00,-0.26,6.25,-7.72,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
308.00,-0.27,6.25,-7.73,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
321.00,-0.27,6.25,-7.73,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
333.00,-0.26,6.25,-7.72,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
345.00,-0.25,6.25,-7.72,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
359.00,-0.25,6.25,-7.72,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
370.00,-0.24,6.25,-7.74,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
382.00,-0.24,6.25,-7.74,-0.55,-0.66,0.88,9.89,14.02,-28.31,-1.00
394.00,-0.23,6.13,-7.68,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
407.00,-0.24,6.31,-7.78,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
419.00,-0.24,6.31,-7.78,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
431.00,-0.28,6.28,-7.62,-0.55,-0.65,0.88,8.33,14.32,-26.52,-1.00
443.00,-0.28,6.28,-7.62,-0.55,-0.65,0.88,8.33,14.32,-26.52,-1.00
456.00,-0.27,6.24,-7.63,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
468.00,-0.25,6.33,-7.82,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
480.00,-0.25,6.33,-7.82,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
492.00,-0.25,6.17,-7.76,-0.55,-0.66,0.88,8.33,14.32,-26.52,-1.00
505.00,-0.27,6.23,-7.83,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
517.00,-0.27,6.23,-7.83,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
529.00,-0.29,6.27,-7.76,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
541.00,-0.29,6.27,-7.76,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
554.00,-0.30,6.29,-7.65,-0.55,-0.65,0.88,9.11,12.50,-26.87,-1.00
566.00,-0.26,6.30,-7.72,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
578.00,-0.26,6.30,-7.72,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
590.00,-0.22,6.23,-7.74,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
603.00,-0.22,6.23,-7.74,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
615.00,-0.23,6.22,-7.72,-0.55,-0.66,0.88,9.11,12.50,-26.87,-1.00
627.00,-0.26,6.25,-7.75,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
639.00,-0.26,6.25,-7.75,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
652.00,-0.27,6.26,-7.68,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
664.00,-0.26,6.29,-7.75,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
676.00,-0.26,6.29,-7.75,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
688.00,-0.25,6.26,-7.72,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
701.00,-0.25,6.26,-7.72,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
713.00,-0.23,6.24,-7.74,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
725.00,-0.23,6.22,-7.76,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
738.00,-0.23,6.22,-7.76,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
750.00,-0.26,6.24,-7.75,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
762.00,-0.26,6.24,-7.75,-0.55,-0.66,0.88,9.50,12.81,-26.16,-1.00
774.00,-0.28,6.28,-7.73,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
788.00,-0.27,6.29,-7.71,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
799.00,-0.27,6.29,-7.71,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
811.00,-0.24,6.26,-7.69,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
823.00,-0.24,6.26,-7.69,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
836.00,-0.22,6.25,-7.75,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
848.00,-0.24,6.22,-7.74,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
860.00,-0.24,6.22,-7.74,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
872.00,-0.28,6.25,-7.74,-0.55,-0.66,0.88,8.72,13.41,-27.95,-1.00
885.00,-0.32,6.27,-7.74,-0.55,-0.66,0.88,8.91,12.96,-28.49,-1.00
897.00,-0.32,6.27,-7.74,-0.55,-0.66,0.88,8.91,12.96,-28.49,-1.00
909.00,-0.29,6.27,-7.75,-0.55,-0.66,0.88,8.91,12.96,-28.49,-1.00
921.00,-0.29,6.27,-7.75,-0.55,-0.66,0.88,8.91,12.96,-28.49,-1.00
934.00,-0.22,6.26,-7.70,-0.55,-0.66,0.88,8.91,12.96,-28.49,-1.00
1023.00,-0.30,6.25,-7.72,-0.55,-0.66,0.88,10.47,12.96,-27.41,-1.00
1110.00,-0.28,6.24,-7.71,-0.55,-0.65,0.88,10.47,12.96,-27.41,-1.00
1199.00,-0.22,6.25,-7.76,-0.55,-0.66,0.88,9.50,13.41,-27.95,-1.00
1212.00,-0.24,6.19,-7.74,-0.55,-0.66,0.88,9.50,13.41,-27.95,-1.00
1224.00,-0.26,6.25,-7.76,-0.55,-0.66,0.88,9.50,13.41,-27.95,-1.00
1236.00,-0.26,6.25,-7.76,-0.55,-0.66,0.88,9.50,13.41,-27.95,-1.00
1248.00,-0.28,6.27,-7.70,-0.55,-0.65,0.88,9.69,13.26,-25.26,-1.00
1261.00,-0.28,6.27,-7.70,-0.55,-0.65,0.88,9.69,13.26,-25.26,-1.00
1273.00,-1.09,6.58,-7.47,-0.57,-0.61,0.81,9.69,13.26,-25.26,-1.00
1285.00,-0.01,6.36,-7.70,-0.57,-0.04,0.13,9.69,13.26,-25.26,-1.00
1299.00,-0.01,6.36,-7.70,-0.57,-0.04,0.13,9.69,13.26,-25.26,-1.00
1310.00,-0.06,6.12,-7.87,-0.58,-0.11,0.21,9.69,13.26,-25.26,-1.00
1322.00,-0.06,6.12,-7.87,-0.58,-0.11,0.21,9.69,13.26,-25.26,-1.00
1334.00,-0.51,5.46,-8.25,-0.60,-0.82,0.61,9.69,13.26,-25.26,-1.00
1347.00,-0.68,7.73,-9.70,-2.23,-1.56,0.82,9.69,13.26,-25.26,-1.00
1359.00,-0.68,7.73,-9.70,-2.23,-1.56,0.82,9.69,13.26,-25.26,-1.00
1371.00,-0.12,8.70,-7.84,-0.84,-1.02,1.22,9.69,13.26,-25.26,-1.00
1383.00,-1.55,9.02,-6.26,3.06,-0.33,1.29,8.13,15.08,-25.26,-1.00
1396.00,-1.55,9.02,-6.26,3.06,-0.33,1.29,8.13,15.08,-25.26,-1.00
1408.00,-0.37,7.00,-8.20,4.66,-0.29,1.00,8.13,15.08,-25.26,-1.00
1420.00,-0.37,7.00,-8.20,4.66,-0.29,1.00,8.13,15.08,-25.26,-1.00
1432.00,-0.30,5.28,-8.98,5.37,-0.21,0.85,8.13,15.08,-25.26,-1.00
1445.00,-0.38,2.30,-7.65,6.10,-0.02,0.81,8.13,15.08,-25.26,-1.00
1457.00,-0.38,2.30,-7.65,6.10,-0.02,0.81,8.13,15.08,-25.26,-1.00
1469.00,0.57,-2.95,-8.14,4.69,0.34,0.93,8.13,15.08,-25.26,-1.00
1481.00,0.57,-2.95,-8.14,4.69,0.34,0.93,8.13,15.08,-25.26,-1.00
1494.00,3.80,-4.82,-11.18,1.61,0.48,1.89,8.13,15.08,-25.26,-1.00
1506.00,0.39,4.22,-14.72,-0.32,-0.12,2.76,15.54,-11.00,-33.87,-1.00
1518.00,0.39,4.22,-14.72,-0.32,-0.12,2.76,15.54,-11.00,-33.87,-1.00
