time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
1.00,-0.39,7.33,-6.98,-0.01,-1.22,0.95,-11.42,49.26,2.72,-1.00
13.00,-0.40,7.31,-7.00,0.00,-1.21,0.95,-11.42,49.26,2.72,-1.00
25.00,-0.40,7.31,-7.00,0.00,-1.21,0.95,-11.42,49.26,2.72,-1.00
37.00,-0.40,7.33,-7.00,-0.04,-1.22,0.95,-11.42,49.26,2.72,-1.00
101.00,-0.35,7.27,-7.03,-0.01,-1.21,0.95,-11.42,49.26,2.72,-1.00
113.00,-0.35,7.29,-7.03,-0.02,-1.21,0.95,-11.42,49.26,2.72,-1.00
125.00,-0.35,7.29,-7.03,-0.02,-1.21,0.95,-11.42,49.26,2.72,-1.00
137.00,-0.34,7.30,-6.99,-0.03,-1.22,0.95,-11.42,49.26,2.72,-1.00
151.00,-0.37,7.32,-6.98,-0.04,-1.22,0.95,-11.56,49.80,3.84,-1.00
163.00,-0.37,7.32,-6.98,-0.04,-1.22,0.95,-11.56,49.80,3.84,-1.00
175.00,-0.38,7.35,-6.97,-0.04,-1.22,0.95,-11.56,49.80,3.84,-1.00
189.00,-0.39,7.36,-6.94,-0.04,-1.22,0.95,-11.56,49.80,3.84,-1.00
201.00,-0.39,7.36,-6.94,-0.04,-1.22,0.95,-11.56,49.80,3.84,-1.00
213.00,-0.41,7.37,-6.92,-0.03,-1.22,0.95,-11.56,49.80,3.84,-1.00
225.00,-0.41,7.37,-6.92,-0.03,-1.22,0.95,-11.56,49.80,3.84,-1.00
239.00,-0.41,7.38,-6.93,-0.02,-1.22,0.95,-11.56,49.80,3.84,-1.00
251.00,-0.40,7.34,-6.95,-0.01,-1.21,0.96,-11.56,49.80,3.84,-1.00
263.00,-0.40,7.34,-6.95,-0.01,-1.21,0.96,-11.56,49.80,3.84,-1.00
275.00,-0.38,7.35,-6.97,-0.01,-1.21,0.95,-12.25,49.62,4.06,-1.00
289.00,-0.36,7.35,-6.96,-0.01,-1.21,0.95,-12.25,49.62,4.06,-1.00
301.00,-0.36,7.35,-6.96,-0.01,-1.21,0.95,-12.25,49.62,4.06,-1.00
