time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
223.00,-0.27,6.22,-8.00,-1.21,-1.29,0.79,-8.89,25.03,-39.71,-1.00
235.00,-0.27,6.22,-8.00,-1.21,-1.29,0.79,-8.89,25.03,-39.71,-1.00
247.00,-0.30,6.22,-7.98,-1.21,-1.29,0.79,-8.89,25.03,-39.71,-1.00
259.00,-0.31,6.23,-7.98,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
272.00,-0.31,6.23,-7.98,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
284.00,-0.30,6.21,-7.99,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
296.00,-0.30,6.21,-7.99,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
308.00,-0.27,6.23,-8.00,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
322.00,-0.24,6.23,-7.99,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
333.00,-0.24,6.23,-7.99,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
345.00,-0.26,6.23,-7.98,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
358.00,-0.29,6.23,-7.99,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
370.00,-0.29,6.23,-7.99,-1.21,-1.29,0.79,-8.21,25.48,-38.91,-1.00
382.00,-0.31,6.21,-7.99,-1.21,-1.29,0.78,-9.57,24.57,-40.51,-1.00
394.00,-0.31,6.21,-7.99,-1.21,-1.29,0.78,-9.57,24.57,-40.51,-1.00
407.00,-0.31,6.24,-8.01,-1.21,-1.29,0.79,-9.57,24.57,-40.51,-1.00
419.00,-0.28,6.22,-7.99,-1.21,-1.30,0.78,-9.57,24.57,-40.51,-1.00
431.00,-0.28,6.22,-7.99,-1.21,-1.30,0.78,-9.57,24.57,-40.51,-1.00
443.00,-0.24,6.22,-7.99,-1.21,-1.29,0.79,-9.57,24.57,-40.51,-1.00
457.00,-0.24,6.22,-7.99,-1.21,-1.29,0.79,-9.57,24.57,-40.51,-1.00
468.00,-0.25,6.22,-7.99,-1.21,-1.29,0.79,-9.57,24.57,-40.51,-1.00
480.00,-0.28,6.23,-7.99,-1.21,-1.29,0.78,-9.57,24.57,-40.51,-1.00
492.00,-0.28,6.23,-7.99,-1.21,-1.29,0.78,-9.57,24.57,-40.51,-1.00
505.00,-0.31,6.23,-8.00,-1.21,-1.29,0.79,-8.66,25.18,-40.51,-1.00
517.00,-0.31,6.23,-8.00,-1.21,-1.29,0.79,-8.66,25.18,-40.51,-1.00
529.00,-0.31,6.23,-8.01,-1.21,-1.29,0.78,-8.66,25.18,-40.51,-1.00
541.00,-0.28,6.23,-8.00,-1.21,-1.29,0.78,-8.66,25.18,-40.51,-1.00
554.00,-0.28,6.23,-8.00,-1.21,-1.29,0.78,-8.66,25.18,-40.51,-1.00
566.00,-0.25,6.23,-8.00,-1.21,-1.29,0.78,-8.66,25.18,-40.51,-1.00
578.00,-0.25,6.23,-8.00,-1.21,-1.29,0.78,-8.66,25.18,-40.51,-1.00
