time,ax,ay,az,gx,gy,gz,mx,my,mz
402,-0.48,6.35,-8.06,0.01,0.01,-0.00,-46.37,19.47,-24.37
412,-0.48,6.35,-8.06,0.01,0.01,-0.00,-46.37,19.47,-24.37
423,-0.50,6.39,-7.99,-0.01,-0.00,-0.01,-46.37,19.47,-24.37
434,-0.50,6.37,-8.03,0.00,0.00,-0.01,-46.37,19.47,-24.37
445,-0.50,6.37,-8.03,0.00,0.00,-0.01,-46.37,19.47,-24.37
456,-0.48,6.36,-8.02,0.00,0.00,-0.01,-46.37,19.47,-24.37
467,-0.48,6.36,-8.02,0.00,0.00,-0.01,-46.37,19.47,-24.37
478,-0.49,6.35,-8.00,-0.00,-0.00,-0.01,-46.37,19.47,-24.37
489,-0.49,6.35,-8.00,-0.00,-0.00,-0.01,-46.37,19.47,-24.37
500,-0.48,6.38,-8.01,-0.00,0.00,-0.01,-46.37,19.47,-24.37
511,-0.48,6.38,-8.01,-0.00,0.00,-0.01,-46.37,19.47,-24.37
522,-0.49,6.39,-8.00,-0.01,-0.00,-0.01,-46.37,19.47,-24.37
533,-0.49,6.39,-8.00,-0.01,-0.00,-0.01,-46.37,19.47,-24.37
544,-0.49,6.37,-8.03,0.00,0.00,-0.01,-49.96,19.18,-24.37
555,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-49.96,19.18,-24.37
566,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-49.96,19.18,-24.37
577,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-49.96,19.18,-24.37
588,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-49.96,19.18,-24.37
599,-0.49,6.37,-8.01,-0.00,-0.00,-0.01,-49.96,19.18,-24.37
614,-0.49,6.37,-8.01,-0.00,-0.00,-0.01,-49.96,19.18,-24.37
621,-0.50,6.39,-8.01,-0.00,0.00,-0.01,-49.96,19.18,-24.37
632,-0.50,6.39,-8.01,-0.00,0.00,-0.01,-49.96,19.18,-24.37
643,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-49.96,19.18,-24.37
654,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-49.96,19.18,-24.37
665,-0.49,6.37,-8.05,-0.00,0.00,-0.01,-46.88,21.25,-24.68
676,-0.50,6.37,-8.03,-0.00,0.00,-0.01,-46.88,21.25,-24.68
687,-0.50,6.37,-8.03,-0.00,0.00,-0.01,-46.88,21.25,-24.68
698,-0.51,6.37,-8.01,-0.00,0.00,-0.01,-46.88,21.25,-24.68
709,-0.51,6.37,-8.01,-0.00,0.00,-0.01,-46.88,21.25,-24.68
720,-0.48,6.39,-8.01,-0.00,0.00,-0.01,-46.88,21.25,-24.68
731,-0.48,6.39,-8.01,-0.00,0.00,-0.01,-46.88,21.25,-24.68
742,-0.49,6.37,-8.00,-0.00,-0.00,-0.01,-46.88,21.25,-24.68
753,-0.49,6.37,-8.00,-0.00,-0.00,-0.01,-46.88,21.25,-24.68
764,-0.50,6.37,-8.01,-0.00,-0.00,-0.01,-46.88,21.25,-24.68
775,-0.51,6.36,-8.01,-0.00,-0.00,-0.01,-48.68,20.51,-23.90
786,-0.51,6.36,-8.01,-0.00,-0.00,-0.01,-48.68,20.51,-23.90
797,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-48.68,20.51,-23.90
808,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-48.68,20.51,-23.90
819,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-48.68,20.51,-23.90
830,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-48.68,20.51,-23.90
841,-0.48,6.37,-8.01,-0.00,0.00,-0.01,-48.68,20.51,-23.90
852,-0.48,6.37,-8.01,-0.00,0.00,-0.01,-48.68,20.51,-23.90
863,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-48.68,20.51,-23.90
875,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-48.68,20.51,-23.90
885,-0.48,6.37,-8.01,-0.00,0.00,-0.01,-48.68,20.51,-23.90
896,-0.49,6.38,-7.99,-0.00,0.00,-0.01,-48.68,20.51,-23.90
907,-0.49,6.38,-7.99,-0.00,0.00,-0.01,-48.68,20.51,-23.90
918,-0.51,6.40,-8.02,-0.00,-0.00,-0.01,-49.96,19.77,-23.75
929,-0.51,6.40,-8.02,-0.00,-0.00,-0.01,-49.96,19.77,-23.75
940,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-49.96,19.77,-23.75
951,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-49.96,19.77,-23.75
962,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-49.96,19.77,-23.75
973,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-49.96,19.77,-23.75
984,-0.49,6.38,-8.00,-0.00,0.00,-0.01,-49.96,19.77,-23.75
995,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-49.96,19.77,-23.75
1006,-0.50,6.38,-8.02,-0.00,0.00,-0.01,-49.96,19.77,-23.75
1017,-0.50,6.40,-7.98,-0.00,0.00,-0.01,-49.96,19.77,-23.75
1028,-0.50,6.40,-7.98,-0.00,0.00,-0.01,-49.96,19.77,-23.75
1039,-0.50,6.38,-8.04,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1050,-0.50,6.38,-8.04,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1061,-0.49,6.37,-8.03,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1072,-0.49,6.37,-8.03,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1083,-0.49,6.37,-8.00,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1094,-0.49,6.37,-8.00,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1105,-0.51,6.37,-7.99,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1116,-0.51,6.37,-8.00,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1127,-0.51,6.37,-8.00,-0.00,0.00,-0.01,-49.71,19.92,-24.21
1138,-0.50,6.37,-8.00,-0.00,-0.00,-0.01,-49.71,19.92,-24.21
1149,-0.50,6.37,-8.00,-0.00,-0.00,-0.01,-49.71,19.92,-24.21
1160,-0.49,6.36,-8.03,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1171,-0.49,6.36,-8.03,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1182,-0.49,6.37,-8.03,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1193,-0.49,6.37,-8.03,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1204,-0.50,6.37,-7.99,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1215,-0.50,6.37,-8.01,-0.00,-0.00,-0.01,-48.68,19.33,-24.83
1226,-0.50,6.37,-8.01,-0.00,-0.00,-0.01,-48.68,19.33,-24.83
1237,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1248,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1259,-0.50,6.38,-8.03,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1270,-0.50,6.38,-8.03,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1281,-0.51,6.36,-8.02,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1292,-0.51,6.36,-8.02,-0.00,0.00,-0.01,-48.68,19.33,-24.83
1303,-0.50,6.36,-8.02,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1314,-0.50,6.36,-8.02,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1325,-0.50,6.37,-8.01,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1336,-0.49,6.36,-8.00,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1347,-0.49,6.36,-8.00,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1358,-0.48,6.37,-8.01,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1370,-0.48,6.37,-8.01,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1380,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1391,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1402,-0.51,6.37,-8.01,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1413,-0.51,6.37,-8.01,-0.00,0.00,-0.01,-48.68,18.74,-24.52
1424,-0.51,6.37,-8.01,-0.00,0.00,-0.01,-45.60,19.62,-25.14
1435,-0.51,6.37,-8.01,-0.00,0.00,-0.01,-45.60,19.62,-25.14
1446,-0.50,6.37,-8.02,-0.00,0.00,-0.01,-45.60,19.62,-25.14
1457,-0.50,6.37,-8.01,-0.00,-0.00,-0.01,-45.60,19.62,-25.14
1468,-0.50,6.37,-8.01,-0.00,-0.00,-0.01,-45.60,19.62,-25.14
1479,-0.49,6.36,-8.00,-0.00,-0.00,-0.01,-45.60,19.62,-25.14
