time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.35,6.44,-8.02,-0.04,0.01,-0.01,-10.50,20.45,-28.93
411,-0.33,6.45,-8.02,-0.05,0.01,-0.01,-10.50,20.45,-28.93
422,-0.33,6.45,-8.02,-0.05,0.01,-0.01,-10.50,20.45,-28.93
433,-0.34,6.47,-7.99,-0.05,0.01,-0.00,-9.25,20.61,-29.12
444,-0.34,6.46,-8.00,-0.04,0.01,-0.00,-9.25,20.61,-29.12
455,-0.34,6.46,-8.00,-0.04,0.01,-0.00,-9.25,20.61,-29.12
470,-0.35,6.46,-8.00,-0.04,0.00,-0.00,-9.25,20.61,-29.12
477,-0.35,6.46,-8.00,-0.04,0.00,-0.00,-9.25,20.61,-29.12
488,-0.34,6.48,-7.98,-0.04,0.01,-0.00,-9.25,20.61,-29.12
499,-0.34,6.48,-7.98,-0.04,0.01,-0.00,-9.25,20.61,-29.12
510,-0.32,6.46,-7.99,-0.04,0.00,-0.00,-9.25,20.61,-29.12
521,-0.32,6.46,-7.99,-0.04,0.00,-0.00,-9.25,20.61,-29.12
532,-0.31,6.45,-7.99,-0.05,0.00,-0.00,-9.25,20.61,-29.12
543,-0.31,6.45,-8.02,-0.06,0.02,-0.02,-8.53,21.58,-29.12
554,-0.31,6.45,-8.02,-0.06,0.02,-0.02,-8.53,21.58,-29.12
565,-0.32,6.49,-8.01,-0.06,0.02,-0.02,-8.53,21.58,-29.12
576,-0.32,6.49,-8.01,-0.06,0.02,-0.02,-8.53,21.58,-29.12
587,-0.34,6.48,-7.98,-0.06,0.01,-0.00,-8.53,21.58,-29.12
598,-0.34,6.48,-7.98,-0.06,0.01,-0.00,-8.53,21.58,-29.12
609,-0.33,6.47,-8.00,-0.04,0.00,-0.00,-8.53,21.58,-29.12
620,-0.33,6.47,-8.00,-0.04,0.00,-0.00,-8.53,21.58,-29.12
631,-0.35,6.48,-8.00,-0.03,0.00,-0.00,-8.53,21.58,-29.12
642,-0.35,6.48,-8.00,-0.03,0.00,-0.00,-8.53,21.58,-29.12
653,-0.36,6.48,-7.96,-0.03,0.00,-0.00,-8.53,21.58,-29.12
664,-0.33,6.47,-8.01,-0.03,0.00,0.00,-7.82,20.61,-29.87
675,-0.33,6.47,-8.01,-0.03,0.00,0.00,-7.82,20.61,-29.87
687,-0.31,6.48,-8.01,-0.05,0.00,0.00,-7.82,20.61,-29.87
697,-0.31,6.48,-8.01,-0.05,0.00,0.00,-7.82,20.61,-29.87
708,-0.34,6.48,-7.98,-0.04,0.00,-0.00,-7.82,20.61,-29.87
719,-0.34,6.48,-7.98,-0.04,0.00,-0.00,-7.82,20.61,-29.87
730,-0.40,6.51,-7.94,-0.01,-0.00,0.00,-7.82,20.61,-29.87
741,-0.40,6.51,-7.94,-0.01,-0.00,0.00,-7.82,20.61,-29.87
752,-0.36,6.43,-8.01,-0.00,-0.04,0.04,-7.82,20.61,-29.87
763,-0.35,6.46,-8.00,-0.02,-0.03,0.04,-7.82,20.61,-29.87
774,-0.35,6.46,-8.00,-0.02,-0.03,0.04,-7.82,20.61,-29.87
785,-0.31,6.46,-8.01,-0.05,-0.03,0.04,-7.82,20.61,-29.87
796,-0.31,6.46,-8.01,-0.05,-0.03,0.04,-7.82,20.61,-29.87
807,-0.35,6.46,-8.01,-0.05,-0.01,0.01,-8.89,20.93,-28.74
818,-0.35,6.46,-8.01,-0.05,-0.01,0.01,-8.89,20.93,-28.74
829,-0.37,6.47,-7.99,-0.04,0.00,-0.00,-8.89,20.93,-28.74
840,-0.37,6.47,-7.99,-0.04,0.00,-0.00,-8.89,20.93,-28.74
851,-0.33,6.45,-8.01,-0.03,0.00,-0.00,-8.89,20.93,-28.74
862,-0.33,6.45,-8.01,-0.03,0.00,-0.00,-8.89,20.93,-28.74
873,-0.30,6.44,-8.00,-0.04,0.01,-0.00,-8.89,20.93,-28.74
884,-0.35,6.43,-8.01,-0.06,0.01,-0.01,-8.89,20.93,-28.74
895,-0.35,6.43,-8.01,-0.06,0.01,-0.01,-8.89,20.93,-28.74
