time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.27,6.34,-8.10,-0.06,-0.06,0.01,-31.76,26.85,-26.68
411,-0.27,6.34,-8.10,-0.06,-0.06,0.01,-31.76,26.85,-26.68
422,-0.41,6.33,-8.09,-0.06,-0.06,0.01,-31.76,26.85,-26.68
433,-0.38,6.36,-8.10,-0.07,-0.05,0.01,-31.76,26.85,-26.68
444,-0.38,6.36,-8.10,-0.07,-0.05,0.01,-31.76,26.85,-26.68
455,-0.28,6.37,-8.09,-0.07,-0.05,0.01,-31.96,27.68,-26.84
466,-0.28,6.37,-8.09,-0.07,-0.05,0.01,-31.96,27.68,-26.84
477,-0.29,6.35,-8.11,-0.06,-0.06,0.01,-31.96,27.68,-26.84
488,-0.29,6.35,-8.11,-0.06,-0.06,0.01,-31.96,27.68,-26.84
499,-0.36,6.34,-8.08,-0.05,-0.07,0.01,-31.96,27.68,-26.84
511,-0.36,6.34,-8.08,-0.05,-0.07,0.01,-31.96,27.68,-26.84
521,-0.37,6.35,-8.13,-0.06,-0.06,0.01,-31.96,27.68,-26.84
532,-0.37,6.35,-8.13,-0.06,-0.06,0.01,-31.96,27.68,-26.84
543,-0.33,6.36,-8.09,-0.07,-0.06,0.01,-31.96,27.68,-26.84
554,-0.35,6.36,-8.10,-0.07,-0.05,0.01,-31.96,27.68,-26.84
565,-0.35,6.36,-8.10,-0.07,-0.05,0.01,-31.96,27.68,-26.84
576,-0.36,6.33,-8.11,-0.07,-0.05,0.01,-32.16,28.17,-24.34
587,-0.36,6.33,-8.11,-0.07,-0.05,0.01,-32.16,28.17,-24.34
598,-0.34,6.36,-8.08,-0.08,-0.05,0.01,-32.16,28.17,-24.34
609,-0.34,6.36,-8.08,-0.08,-0.05,0.01,-32.16,28.17,-24.34
620,-0.33,6.39,-8.10,-0.07,-0.05,0.01,-32.16,28.17,-24.34
631,-0.33,6.39,-8.10,-0.07,-0.05,0.01,-32.16,28.17,-24.34
642,-0.35,6.35,-8.08,-0.06,-0.06,0.01,-32.16,28.17,-24.34
653,-0.35,6.34,-8.10,-0.06,-0.06,0.01,-32.16,28.17,-24.34
664,-0.35,6.34,-8.10,-0.06,-0.06,0.01,-32.16,28.17,-24.34
675,-0.37,6.34,-8.11,-0.06,-0.06,0.01,-32.16,28.17,-24.34
686,-0.37,6.34,-8.11,-0.06,-0.06,0.01,-32.16,28.17,-24.34
697,-0.34,6.35,-8.10,-0.07,-0.05,0.01,-33.15,27.68,-26.84
708,-0.34,6.35,-8.10,-0.07,-0.05,0.01,-33.15,27.68,-26.84
719,-0.32,6.34,-8.09,-0.08,-0.05,0.01,-33.15,27.68,-26.84
730,-0.32,6.34,-8.09,-0.08,-0.05,0.01,-33.15,27.68,-26.84
741,-0.35,6.36,-8.14,-0.08,-0.05,0.01,-33.15,27.68,-26.84
756,-0.35,6.36,-8.14,-0.08,-0.05,0.01,-33.15,27.68,-26.84
763,-0.40,6.37,-8.11,-0.07,-0.05,0.01,-33.15,27.68,-26.84
774,-0.37,6.33,-8.13,-0.06,-0.06,0.01,-33.15,27.68,-26.84
785,-0.37,6.33,-8.13,-0.06,-0.06,0.01,-33.15,27.68,-26.84
796,-0.30,6.33,-8.08,-0.06,-0.06,0.01,-33.15,27.68,-26.84
807,-0.30,6.33,-8.08,-0.06,-0.06,0.01,-33.15,27.68,-26.84
818,-0.31,6.35,-8.11,-0.07,-0.05,0.01,-33.15,27.68,-26.84
829,-0.31,6.35,-8.11,-0.07,-0.05,0.01,-33.15,27.68,-26.84
840,-0.39,6.36,-8.10,-0.08,-0.05,0.01,-32.55,27.18,-26.68
851,-0.39,6.36,-8.10,-0.08,-0.05,0.01,-32.55,27.18,-26.68
862,-0.37,6.37,-8.09,-0.07,-0.05,0.01,-32.55,27.18,-26.68
873,-0.32,6.38,-8.10,-0.05,-0.06,0.01,-32.55,27.18,-26.68
884,-0.32,6.38,-8.10,-0.05,-0.06,0.01,-32.55,27.18,-26.68
900,-0.38,6.37,-8.08,-0.05,-0.07,0.01,-32.55,27.18,-26.68
906,-0.38,6.37,-8.08,-0.05,-0.07,0.01,-32.55,27.18,-26.68
917,-0.33,6.33,-8.13,-0.03,-0.07,-0.01,-32.55,27.18,-26.68
928,-0.33,6.33,-8.13,-0.03,-0.07,-0.01,-32.55,27.18,-26.68
939,-0.39,6.46,-8.07,-0.04,-0.06,0.00,-32.55,27.18,-26.68
950,-0.39,6.46,-8.07,-0.04,-0.06,0.00,-32.55,27.18,-26.68
961,-0.40,6.41,-8.12,-0.04,-0.07,0.00,-31.56,28.34,-27.18
972,-0.40,6.41,-8.12,-0.04,-0.07,0.00,-31.56,28.34,-27.18
983,-0.32,6.40,-8.13,-0.02,-0.07,-0.00,-31.56,28.34,-27.18
994,-0.37,6.24,-8.13,-0.02,-0.09,0.01,-31.56,28.34,-27.18
1005,-0.37,6.24,-8.13,-0.02,-0.09,0.01,-31.56,28.34,-27.18
1016,-0.37,6.19,-8.15,-0.04,-0.07,0.01,-31.56,28.34,-27.18
1027,-0.37,6.19,-8.15,-0.04,-0.07,0.01,-31.56,28.34,-27.18
1038,-0.36,6.15,-8.11,-0.14,-0.05,0.02,-31.56,28.34,-27.18
