time,ax,ay,az,gx,gy,gz,mx,my,mz
222.00,0.06,5.10,-8.23,0.66,0.08,-0.02,7.62,4.89,-15.82
234.00,0.06,5.10,-8.23,0.66,0.08,-0.02,7.62,4.89,-15.82
246.00,0.00,6.29,-9.13,0.29,0.07,0.20,7.62,4.89,-15.82
258.00,0.00,6.29,-9.13,0.29,0.07,0.20,7.62,4.89,-15.82
271.00,-0.28,6.16,-9.07,1.11,0.14,0.19,7.62,4.89,-15.82
283.00,0.17,3.85,-8.14,1.76,0.14,-0.01,8.50,-3.81,-17.16
295.00,0.17,3.85,-8.14,1.76,0.14,-0.01,8.50,-3.81,-17.16
307.00,0.19,3.21,-7.93,0.73,0.05,0.02,8.50,-3.81,-17.16
319.00,0.19,3.21,-7.93,0.73,0.05,0.02,8.50,-3.81,-17.16
332.00,0.08,4.57,-8.58,-0.74,-0.02,0.18,8.50,-3.81,-17.16
344.00,-0.00,5.31,-8.74,-1.18,-0.05,0.24,8.50,-3.81,-17.16
356.00,-0.00,5.31,-8.74,-1.18,-0.05,0.24,8.50,-3.81,-17.16
368.00,0.11,5.23,-8.43,-1.18,-0.08,0.18,8.50,-3.81,-17.16
381.00,0.11,5.23,-8.43,-1.18,-0.08,0.18,8.50,-3.81,-17.16
393.00,-0.76,4.36,-6.82,-1.38,-0.09,0.08,8.50,-3.81,-17.16
405.00,0.26,7.16,-9.59,-1.64,-0.11,-0.12,7.62,3.70,-18.49
417.00,0.26,7.16,-9.59,-1.64,-0.11,-0.12,7.62,3.70,-18.49
429.00,0.05,6.02,-8.39,-0.23,-0.09,-0.03,7.62,3.70,-18.49
442.00,0.05,5.68,-8.20,-0.02,-0.07,0.00,7.62,3.70,-18.49
454.00,0.05,5.68,-8.20,-0.02,-0.07,0.00,7.62,3.70,-18.49
466.00,0.12,5.90,-8.24,-0.07,-0.05,0.00,7.62,3.70,-18.49
478.00,0.12,5.90,-8.24,-0.07,-0.05,0.00,7.62,3.70,-18.49
491.00,-0.17,5.94,-8.33,-0.07,-0.05,-0.00,7.62,3.70,-18.49
503.00,-0.06,5.84,-8.27,-0.03,-0.02,0.01,7.62,3.70,-18.49
515.00,-0.06,5.84,-8.27,-0.03,-0.02,0.01,7.62,3.70,-18.49
527.00,0.00,5.83,-8.24,-0.02,0.01,-0.00,7.62,3.70,-18.49
540.00,0.00,5.83,-8.24,-0.02,0.01,-0.00,7.62,3.70,-18.49
552.00,-0.07,5.92,-8.26,-0.01,0.02,-0.02,7.51,3.50,-20.16
564.00,0.03,5.97,-8.27,0.02,0.05,-0.03,7.51,3.50,-20.16
576.00,0.03,5.97,-8.27,0.02,0.05,-0.03,7.51,3.50,-20.16
588.00,0.00,6.08,-8.36,0.06,0.10,0.03,7.51,3.50,-20.16
601.00,0.00,6.08,-8.36,0.06,0.10,0.03,7.51,3.50,-20.16
613.00,-0.03,6.36,-8.50,0.23,0.21,0.18,7.51,3.50,-20.16
625.00,-0.88,6.36,-9.22,0.63,0.45,0.52,7.51,3.50,-20.16
637.00,-0.88,6.36,-9.22,0.63,0.45,0.52,7.51,3.50,-20.16
650.00,-1.72,7.67,-12.76,1.64,1.24,0.98,7.51,3.50,-20.16
662.00,-1.72,7.67,-12.76,1.64,1.24,0.98,7.51,3.50,-20.16
674.00,-1.66,8.50,-17.94,5.69,2.50,1.64,10.37,-3.61,-16.82
686.00,1.24,3.25,-19.63,11.31,2.48,2.46,10.37,-3.61,-16.82
698.00,1.24,3.25,-19.63,11.31,2.48,2.46,10.37,-3.61,-16.82
711.00,5.65,-3.04,-12.53,12.01,0.46,3.83,10.37,-3.61,-16.82
723.00,2.03,6.53,-8.75,6.54,-1.17,3.64,10.37,-3.61,-16.82
735.00,2.03,6.53,-8.75,6.54,-1.17,3.64,10.37,-3.61,-16.82
747.00,-1.54,7.86,-14.67,4.79,-1.53,0.48,10.37,-3.61,-16.82
760.00,-1.54,7.86,-14.67,4.79,-1.53,0.48,10.37,-3.61,-16.82
772.00,0.98,0.33,-14.33,7.77,-2.24,-1.39,10.37,-3.61,-16.82
784.00,1.81,-0.94,-7.39,8.46,-3.52,-1.48,11.03,-56.18,24.54
796.00,1.81,-0.94,-7.39,8.46,-3.52,-1.48,11.03,-56.18,24.54
809.00,0.75,0.25,-1.29,6.52,-4.01,-1.61,11.03,-56.18,24.54
821.00,0.75,0.25,-1.29,6.52,-4.01,-1.61,11.03,-56.18,24.54
833.00,1.21,-4.78,-8.24,1.87,-4.75,-3.08,11.03,-56.18,24.54
845.00,0.06,-3.87,-7.78,-3.70,-6.34,-4.56,11.03,-56.18,24.54
858.00,0.06,-3.87,-7.78,-3.70,-6.34,-4.56,11.03,-56.18,24.54
