time,ax,ay,az,gx,gy,gz,mx,my,mz
1.00,-0.22,6.09,-8.10,0.01,0.00,-0.00,6.19,8.64,-26.83
13.00,-0.22,6.07,-8.10,0.01,0.00,-0.00,6.41,9.03,-26.83
25.00,-0.21,6.09,-8.08,0.00,0.00,-0.00,6.41,9.03,-26.83
37.00,-0.21,6.09,-8.08,0.00,0.00,-0.00,6.41,9.03,-26.83
99.00,-0.21,6.07,-8.09,0.00,0.00,-0.00,6.41,9.03,-26.83
111.00,-0.22,6.08,-8.09,0.00,0.00,-0.00,6.41,9.03,-26.83
123.00,-0.22,6.08,-8.09,0.00,0.00,-0.00,6.41,9.03,-26.83
135.00,-0.22,6.07,-8.08,0.00,0.00,-0.00,6.74,8.44,-27.16
147.00,-0.21,6.08,-8.09,0.00,0.00,-0.00,6.74,8.44,-27.16
161.00,-0.21,6.08,-8.09,0.00,0.00,-0.00,6.74,8.44,-27.16
173.00,-0.20,6.06,-8.10,0.00,0.00,-0.00,6.74,8.44,-27.16
185.00,-0.22,6.07,-8.09,0.00,0.00,-0.00,6.74,8.44,-27.16
197.00,-0.22,6.07,-8.09,0.00,0.00,-0.00,6.74,8.44,-27.16
211.00,-0.21,6.00,-8.07,0.00,0.00,-0.01,6.74,8.44,-27.16
223.00,-0.21,6.00,-8.07,0.00,0.00,-0.01,6.74,8.44,-27.16
235.00,-0.22,6.08,-8.07,-0.02,-0.02,-0.03,6.74,8.44,-27.16
247.00,-0.22,6.09,-8.10,-0.02,-0.02,-0.02,7.84,8.84,-25.16
262.00,-0.22,6.09,-8.10,-0.02,-0.02,-0.02,7.84,8.84,-25.16
274.00,-0.23,6.08,-8.09,-0.01,-0.01,-0.01,7.84,8.84,-25.16
286.00,-0.22,6.06,-8.08,-0.00,-0.00,-0.01,7.84,8.84,-25.16
298.00,-0.22,6.06,-8.08,-0.00,-0.00,-0.01,7.84,8.84,-25.16
310.00,-0.19,6.10,-8.07,0.00,-0.00,-0.01,7.84,8.84,-25.16
325.00,-0.24,6.13,-8.11,-0.04,-0.03,-0.02,7.84,8.84,-25.16
336.00,-0.24,6.13,-8.11,-0.04,-0.03,-0.02,7.84,8.84,-25.16
348.00,-0.24,6.21,-8.12,-0.07,-0.03,-0.03,7.84,8.84,-25.16
360.00,-0.24,6.21,-8.12,-0.07,-0.03,-0.03,7.84,8.84,-25.16
374.00,-0.25,6.15,-8.11,-0.02,0.00,-0.01,7.18,6.86,-27.83
386.00,-0.23,6.10,-8.10,0.04,0.01,0.00,7.18,6.86,-27.83
398.00,-0.23,6.10,-8.10,0.04,0.01,0.00,7.18,6.86,-27.83
410.00,-0.22,6.10,-8.09,0.03,0.01,-0.00,7.18,6.86,-27.83
424.00,-0.22,6.10,-8.09,0.03,0.01,-0.00,7.18,6.86,-27.83
436.00,-0.23,6.06,-8.06,0.02,0.01,0.00,7.18,6.86,-27.83
448.00,-0.22,6.11,-8.07,0.01,0.00,-0.01,7.18,6.86,-27.83
460.00,-0.22,6.11,-8.07,0.01,0.00,-0.01,7.18,6.86,-27.83
473.00,0.22,5.36,-9.52,0.06,0.26,-0.25,7.18,6.86,-27.83
487.00,-0.65,6.65,-10.88,0.87,0.64,-0.45,7.18,6.86,-27.83
499.00,-0.65,6.65,-10.88,0.87,0.64,-0.45,7.18,6.86,-27.83
511.00,-0.11,3.73,-8.53,3.21,0.12,0.21,7.84,6.07,-27.83
523.00,-0.11,3.73,-8.53,3.21,0.12,0.21,7.84,6.07,-27.83
537.00,-0.55,7.13,-7.27,2.82,-0.33,1.15,7.84,6.07,-27.83
549.00,-5.28,10.05,-16.73,3.26,0.41,1.02,7.84,6.07,-27.83
561.00,-5.28,10.05,-16.73,3.26,0.41,1.02,7.84,6.07,-27.83
573.00,1.47,-3.15,-11.81,9.56,1.94,0.77,7.84,6.07,-27.83
585.00,3.47,-0.47,-21.65,7.46,2.47,1.30,7.84,6.07,-27.83
600.00,3.47,-0.47,-21.65,7.46,2.47,1.30,7.84,6.07,-27.83
611.00,2.36,-0.08,-16.88,8.35,1.37,2.66,7.84,6.07,-27.83
623.00,2.36,-0.08,-16.88,8.35,1.37,2.66,7.84,6.07,-27.83
635.00,1.57,4.98,-13.86,6.00,0.11,3.00,12.02,-41.36,-5.81
649.00,2.93,12.16,-10.39,0.40,-1.94,0.82,12.02,-41.36,-5.81
661.00,2.93,12.16,-10.39,0.40,-1.94,0.82,12.02,-41.36,-5.81
673.00,-3.17,15.26,-5.91,-4.96,-4.03,-3.36,12.02,-41.36,-5.81
685.00,5.17,-7.33,0.40,2.65,-2.62,-5.85,12.02,-41.36,-5.81
699.00,5.17,-7.33,0.40,2.65,-2.62,-5.85,12.02,-41.36,-5.81
711.00,1.51,-15.40,-4.90,5.74,-1.91,-3.44,12.02,-41.36,-5.81
723.00,1.51,-15.40,-4.90,5.74,-1.91,-3.44,12.02,-41.36,-5.81
735.00,-1.09,-4.50,-9.30,0.59,-2.37,-1.20,12.02,-41.36,-5.81
750.00,1.91,-2.70,-1.88,-3.75,-2.71,-1.45,9.49,-40.37,-10.15
761.00,1.91,-2.70,-1.88,-3.75,-2.71,-1.45,9.49,-40.37,-10.15
773.00,-6.55,12.19,-7.41,-15.80,-2.97,-3.69,9.49,-40.37,-10.15
785.00,6.65,20.50,10.35,-17.46,-1.63,-6.85,9.49,-40.37,-10.15
799.00,6.65,20.50,10.35,-17.46,-1.63,-6.85,9.49,-40.37,-10.15
811.00,3.02,29.43,-10.85,-17.46,3.41,-9.15,9.49,-40.37,-10.15
823.00,3.02,29.43,-10.85,-17.46,3.41,-9.15,9.49,-40.37,-10.15
835.00,10.04,5.77,1.98,-9.19,9.27,-6.47,9.49,-40.37,-10.15
847.00,9.61,0.56,-31.27,-1.58,7.94,-5.39,9.49,-40.37,-10.15
861.00,9.61,0.56,-31.27,-1.58,7.94,-5.39,9.49,-40.37,-10.15
873.00,-3.50,-0.63,-12.25,-2.59,1.66,-3.81,1.79,43.81,35.22
885.00,-3.47,5.73,-3.57,-2.86,-0.61,-2.18,1.79,43.81,35.22
897.00,-3.47,5.73,-3.57,-2.86,-0.61,-2.18,1.79,43.81,35.22
912.00,-5.98,10.03,-1.00,-2.55,-0.87,-1.79,1.79,43.81,35.22
923.00,-5.98,10.03,-1.00,-2.55,-0.87,-1.79,1.79,43.81,35.22
935.00,-11.73,6.69,3.26,0.06,0.64,-1.88,1.79,43.81,35.22
947.00,-8.95,10.34,-4.31,0.44,2.16,-1.59,1.79,43.81,35.22
961.00,-8.95,10.34,-4.31,0.44,2.16,-1.59,1.79,43.81,35.22
973.00,-5.87,7.71,-2.23,3.46,2.47,-1.19,1.79,43.81,35.22
985.00,-4.25,5.28,-3.25,4.54,2.78,-1.51,1.79,43.81,35.22
997.00,-4.25,5.28,-3.25,4.54,2.78,-1.51,1.79,43.81,35.22
1011.00,-5.00,8.01,-4.18,2.87,2.80,-2.51,-1.83,41.24,25.54
1023.00,-5.00,8.01,-4.18,2.87,2.80,-2.51,-1.83,41.24,25.54
1035.00,-5.68,10.10,-7.54,3.55,2.49,-4.24,-1.83,41.24,25.54
1047.00,-4.05,2.72,-4.68,6.85,1.45,-4.74,-1.83,41.24,25.54
1059.00,-4.05,2.72,-4.68,6.85,1.45,-4.74,-1.83,41.24,25.54
1074.00,-4.96,0.10,-3.31,7.64,0.73,-3.49,-1.83,41.24,25.54
1085.00,-7.20,2.39,-5.74,8.06,0.55,-2.12,-1.83,41.24,25.54
1097.00,-7.20,2.39,-5.74,8.06,0.55,-2.12,-1.83,41.24,25.54
1109.00,-3.96,9.79,-7.69,11.49,0.51,-2.14,-1.83,41.24,25.54
1123.00,-3.96,9.79,-7.69,11.49,0.51,-2.14,-1.83,41.24,25.54
1135.00,-5.05,-10.44,-0.04,17.02,-0.29,-1.86,-5.90,-6.38,-10.15
1147.00,-5.47,-15.01,3.25,9.78,-1.06,1.06,-5.90,-6.38,-10.15
1159.00,-5.47,-15.01,3.25,9.78,-1.06,1.06,-5.90,-6.38,-10.15
1173.00,-7.03,-7.14,-3.20,-1.30,-1.96,1.60,-5.90,-6.38,-10.15
1185.00,-7.03,-7.14,-3.20,-1.30,-1.96,1.60,-5.90,-6.38,-10.15
1197.00,-5.69,-2.56,-6.63,-3.61,-2.19,1.33,-5.90,-6.38,-10.15
1209.00,-10.68,-5.54,-6.71,-2.20,-1.71,1.33,-5.90,-6.38,-10.15
1223.00,-10.68,-5.54,-6.71,-2.20,-1.71,1.33,-5.90,-6.38,-10.15
1235.00,-7.02,-5.15,-4.40,-3.41,-1.57,1.41,-5.90,-6.38,-10.15
1247.00,-9.55,-0.96,-6.56,-6.75,-1.27,1.46,-11.51,-2.62,-7.15
1259.00,-9.55,-0.96,-6.56,-6.75,-1.27,1.46,-11.51,-2.62,-7.15
1273.00,-8.71,0.82,1.83,-8.80,-1.17,0.97,-11.51,-2.62,-7.15
1285.00,-8.71,0.82,1.83,-8.80,-1.17,0.97,-11.51,-2.62,-7.15
1297.00,-8.74,5.47,-0.68,-14.05,-0.86,-0.29,-11.51,-2.62,-7.15
1309.00,-3.46,-2.27,-9.27,-10.97,0.11,-0.47,-11.51,-2.62,-7.15
