time,ax,ay,az,gx,gy,gz,mx,my,mz
1.00,-0.53,6.03,-7.97,0.00,-0.02,0.03,-16.54,19.49,-0.31
13.00,-0.53,6.03,-7.97,0.00,-0.02,0.03,-16.54,19.49,-0.31
26.00,-0.51,6.02,-7.97,0.00,-0.02,0.03,-16.54,19.49,-0.31
37.00,-0.50,6.01,-7.98,0.00,-0.02,0.03,-16.54,19.49,-0.31
100.00,-0.52,6.01,-7.99,0.00,-0.02,0.03,-18.42,18.84,-0.43
112.00,-0.52,6.01,-7.99,0.00,-0.02,0.03,-18.42,18.84,-0.43
124.00,-0.51,6.02,-7.95,0.00,-0.02,0.03,-18.42,18.84,-0.43
136.00,-0.51,6.03,-7.95,0.00,-0.02,0.03,-18.42,18.84,-0.43
151.00,-0.51,6.03,-7.95,0.00,-0.02,0.03,-18.42,18.84,-0.43
162.00,-0.50,6.03,-7.98,0.00,-0.02,0.03,-18.42,18.84,-0.43
174.00,-0.49,6.00,-7.96,0.00,-0.02,0.03,-18.42,18.84,-0.43
187.00,-0.49,6.00,-7.96,0.00,-0.02,0.03,-18.42,18.84,-0.43
198.00,-0.49,6.01,-8.01,0.00,-0.02,0.03,-17.80,18.62,-0.05
214.00,-0.49,6.01,-8.01,0.00,-0.02,0.03,-17.80,18.62,-0.05
225.00,-0.52,6.01,-7.99,0.00,-0.02,0.03,-17.80,18.62,-0.05
237.00,-0.52,6.02,-7.95,0.00,-0.02,0.03,-17.80,18.62,-0.05
249.00,-0.52,6.02,-7.95,0.00,-0.02,0.03,-17.80,18.62,-0.05
264.00,-0.52,6.04,-7.96,0.00,-0.02,0.03,-17.80,18.62,-0.05
275.00,-0.51,6.01,-7.98,0.00,-0.02,0.03,-17.80,18.62,-0.05
287.00,-0.51,6.01,-7.98,0.00,-0.02,0.03,-17.80,18.62,-0.05
299.00,-0.51,6.02,-8.00,0.00,-0.02,0.03,-17.80,18.62,-0.05
314.00,-0.51,6.02,-8.00,0.00,-0.02,0.03,-17.80,18.62,-0.05
325.00,-0.53,6.01,-8.00,0.00,-0.02,0.03,-18.42,20.58,-0.95
338.00,-0.51,6.02,-7.98,0.00,-0.02,0.03,-18.42,20.58,-0.95
349.00,-0.51,6.02,-7.98,0.00,-0.02,0.03,-18.42,20.58,-0.95
364.00,-0.51,6.05,-7.98,0.00,-0.02,0.03,-18.42,20.58,-0.95
450.00,-0.50,6.01,-7.99,0.00,-0.02,0.03,-18.42,20.58,-0.95
540.00,-0.51,6.01,-7.99,0.00,-0.02,0.03,-18.42,19.71,-0.69
628.00,-0.51,6.01,-7.99,0.00,-0.02,0.03,-17.59,18.84,-1.20
716.00,-0.50,6.00,-8.00,0.00,-0.02,0.03,-17.17,18.84,0.59
731.00,-0.50,6.00,-8.00,0.00,-0.02,0.03,-17.17,18.84,0.59
742.00,-0.50,6.00,-7.98,0.00,-0.02,0.03,-17.17,18.84,0.59
754.00,-0.52,6.02,-7.98,0.00,-0.02,0.03,-17.17,18.84,0.59
766.00,-0.52,6.02,-7.98,0.00,-0.02,0.03,-17.17,18.84,0.59
781.00,-0.51,6.03,-7.96,0.00,-0.02,0.03,-17.17,18.84,0.59
792.00,-0.51,6.03,-7.96,0.00,-0.02,0.03,-17.17,18.84,0.59
805.00,-0.50,6.02,-7.99,0.00,-0.02,0.03,-17.17,18.84,0.59
816.00,-0.49,6.01,-7.96,0.00,-0.02,0.03,-19.89,16.87,-0.05
831.00,-0.49,6.01,-7.96,0.00,-0.02,0.03,-19.89,16.87,-0.05
843.00,-0.50,6.00,-7.99,0.00,-0.02,0.03,-19.89,16.87,-0.05
854.00,-0.51,6.00,-7.99,0.00,-0.02,0.03,-19.89,16.87,-0.05
866.00,-0.51,6.00,-7.99,0.00,-0.02,0.03,-19.89,16.87,-0.05
878.00,-0.50,6.02,-7.99,0.00,-0.02,0.03,-19.89,16.87,-0.05
893.00,-0.50,6.02,-7.99,0.00,-0.02,0.03,-19.89,16.87,-0.05
904.00,-0.50,6.01,-7.98,0.00,-0.02,0.03,-19.89,16.87,-0.05
916.00,-0.51,6.00,-8.00,0.00,-0.02,0.03,-19.89,16.87,-0.05
928.00,-0.51,6.00,-8.00,0.00,-0.02,0.03,-19.89,16.87,-0.05
943.00,-0.51,6.01,-7.98,0.00,-0.02,0.03,-19.89,16.87,-0.05
955.00,-0.51,6.01,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
967.00,-0.51,6.01,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
979.00,-0.51,6.01,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
994.00,-0.51,6.01,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
1005.00,-0.51,6.00,-7.98,0.00,-0.02,0.03,-18.84,18.40,-0.43
1017.00,-0.51,6.00,-7.97,0.00,-0.02,0.03,-18.84,18.40,-0.43
1029.00,-0.51,6.00,-7.97,0.00,-0.02,0.03,-18.84,18.40,-0.43
1044.00,-0.51,5.99,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
1055.00,-0.50,6.00,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
1067.00,-0.50,6.00,-7.99,0.00,-0.02,0.03,-18.84,18.40,-0.43
1079.00,-0.51,6.00,-8.00,0.00,-0.02,0.03,-20.52,17.96,-0.43
1091.00,-0.51,6.00,-8.00,0.00,-0.02,0.03,-20.52,17.96,-0.43
1106.00,-0.52,6.02,-7.98,0.00,-0.02,0.03,-20.52,17.96,-0.43
1118.00,-0.51,6.03,-8.00,0.00,-0.02,0.03,-20.52,17.96,-0.43
1129.00,-0.51,6.03,-8.00,0.00,-0.02,0.03,-20.52,17.96,-0.43
1142.00,-0.50,6.00,-8.00,0.00,-0.02,0.03,-20.52,17.96,-0.43
1156.00,-0.51,6.00,-7.98,0.00,-0.02,0.03,-20.52,17.96,-0.43
1167.00,-0.51,6.00,-7.98,0.00,-0.02,0.03,-20.52,17.96,-0.43
