time,ax,ay,az,gx,gy,gz,mx,my,mz
2.00,-0.53,6.05,-7.95,0.01,-0.02,0.03,-18.63,18.18,-1.84
14.00,-0.52,6.04,-7.95,0.00,-0.02,0.03,-18.63,18.18,-1.84
26.00,-0.52,6.04,-7.95,0.00,-0.02,0.03,-18.63,18.18,-1.84
38.00,-0.53,6.04,-7.99,0.01,-0.02,0.03,-19.26,18.40,-0.69
99.00,-0.54,6.02,-7.97,0.00,-0.02,0.03,-19.26,18.40,-0.69
111.00,-0.51,6.04,-7.97,0.00,-0.02,0.03,-19.26,18.40,-0.69
124.00,-0.51,6.04,-7.97,0.00,-0.02,0.03,-19.26,18.40,-0.69
135.00,-0.53,6.04,-7.99,0.00,-0.02,0.03,-19.26,18.40,-0.69
150.00,-0.53,6.03,-7.98,0.00,-0.02,0.03,-19.68,17.09,-0.69
237.00,-0.53,6.02,-7.94,0.00,-0.02,0.03,-19.68,17.09,-0.69
326.00,-0.55,6.02,-7.96,0.00,-0.02,0.03,-18.63,19.49,-0.82
414.00,-0.54,6.03,-7.99,0.00,-0.02,0.03,-20.73,17.75,-1.84
502.00,-0.56,6.02,-7.99,0.00,-0.02,0.03,-20.73,17.75,-1.84
517.00,-0.53,6.04,-7.94,0.00,-0.02,0.03,-20.73,17.75,-1.84
528.00,-0.53,6.04,-7.94,0.00,-0.02,0.03,-20.73,17.75,-1.84
540.00,-0.52,6.02,-7.98,0.00,-0.02,0.03,-19.68,15.35,-1.46
552.00,-0.52,6.02,-7.97,0.00,-0.02,0.03,-19.68,15.35,-1.46
567.00,-0.52,6.02,-7.97,0.00,-0.02,0.03,-19.68,15.35,-1.46
579.00,-0.55,6.00,-7.98,0.00,-0.02,0.03,-19.68,15.35,-1.46
590.00,-0.57,6.01,-7.95,0.00,-0.02,0.03,-19.68,15.35,-1.46
602.00,-0.57,6.01,-7.95,0.00,-0.02,0.03,-19.68,15.35,-1.46
617.00,-0.55,6.02,-7.95,0.00,-0.02,0.03,-19.68,15.35,-1.46
628.00,-0.55,6.02,-7.95,0.00,-0.02,0.03,-19.68,15.35,-1.46
640.00,-0.52,6.03,-7.94,0.00,-0.02,0.03,-19.68,15.35,-1.46
652.00,-0.53,6.03,-7.97,-0.01,-0.02,0.03,-19.89,17.75,-0.56
667.00,-0.53,6.03,-7.97,-0.01,-0.02,0.03,-19.89,17.75,-0.56
678.00,-0.52,6.04,-7.95,-0.01,-0.01,0.01,-19.89,17.75,-0.56
690.00,-0.71,5.77,-8.06,0.02,0.00,0.00,-19.89,17.75,-0.56
702.00,-0.71,5.77,-8.06,0.02,0.00,0.00,-19.89,17.75,-0.56
714.00,-0.26,5.95,-8.01,-0.00,-0.17,0.20,-19.89,17.75,-0.56
729.00,-0.26,5.95,-8.01,-0.00,-0.17,0.20,-19.89,17.75,-0.56
741.00,-0.34,6.04,-8.10,0.04,-0.18,0.25,-19.89,17.75,-0.56
752.00,-0.22,6.46,-8.36,0.45,-0.02,0.32,-19.89,17.75,-0.56
765.00,-0.22,6.46,-8.36,0.45,-0.02,0.32,-19.89,17.75,-0.56
779.00,-1.02,7.90,-9.59,1.36,0.06,0.35,-19.89,17.75,-0.56
790.00,-1.66,5.84,-8.11,2.78,0.27,-0.05,-19.05,16.87,-2.61
802.00,-1.66,5.84,-8.11,2.78,0.27,-0.05,-19.05,16.87,-2.61
814.00,-0.81,4.54,-8.45,2.58,0.51,-0.22,-19.05,16.87,-2.61
829.00,-0.81,4.54,-8.45,2.58,0.51,-0.22,-19.05,16.87,-2.61
840.00,-0.72,6.21,-10.41,2.49,0.83,-0.27,-19.05,16.87,-2.61
852.00,-2.32,5.03,-9.65,3.51,1.25,-0.31,-19.05,16.87,-2.61
864.00,-2.32,5.03,-9.65,3.51,1.25,-0.31,-19.05,16.87,-2.61
879.00,0.53,4.82,-15.75,2.67,1.31,-0.32,-19.05,16.87,-2.61
891.00,0.96,4.69,-13.83,2.82,0.14,-0.82,-19.05,16.87,-2.61
902.00,0.96,4.69,-13.83,2.82,0.14,-0.82,-19.05,16.87,-2.61
915.00,-0.21,3.25,-9.50,3.62,-0.46,-1.29,-16.33,5.32,-10.42
927.00,-0.21,3.25,-9.50,3.62,-0.46,-1.29,-16.33,5.32,-10.42
942.00,-0.42,1.12,-8.76,4.88,-0.16,-1.33,-16.33,5.32,-10.42
953.00,-0.84,0.78,-11.53,6.63,-0.08,-0.92,-16.33,5.32,-10.42
965.00,-0.84,0.78,-11.53,6.63,-0.08,-0.92,-16.33,5.32,-10.42
977.00,3.18,-6.19,-12.98,2.09,-0.34,0.42,-16.33,5.32,-10.42
992.00,-3.19,12.00,-12.83,-4.05,-1.85,-0.21,-16.33,5.32,-10.42
1003.00,-3.19,12.00,-12.83,-4.05,-1.85,-0.21,-16.33,5.32,-10.42
1015.00,-0.42,12.00,-11.81,-2.07,-2.02,-3.76,-16.33,5.32,-10.42
1027.00,-0.42,12.00,-11.81,-2.07,-2.02,-3.76,-16.33,5.32,-10.42
1042.00,1.47,3.93,-5.82,0.91,-1.72,-6.61,-22.82,-10.15,-10.30
1053.00,1.59,2.18,-2.26,-0.34,-1.16,-7.52,-22.82,-10.15,-10.30
1065.00,1.59,2.18,-2.26,-0.34,-1.16,-7.52,-22.82,-10.15,-10.30
1077.00,3.10,5.38,-8.74,-3.69,-0.49,-8.18,-22.82,-10.15,-10.30
1092.00,6.13,-7.52,-13.66,-1.16,-1.15,-8.68,-22.82,-10.15,-10.30
1103.00,6.13,-7.52,-13.66,-1.16,-1.15,-8.68,-22.82,-10.15,-10.30
1115.00,4.21,-14.65,-8.44,2.30,-2.19,-5.74,-22.82,-10.15,-10.30
1127.00,4.21,-14.65,-8.44,2.30,-2.19,-5.74,-22.82,-10.15,-10.30
1142.00,2.01,-11.11,-7.77,0.65,-1.37,-1.51,-22.82,-10.15,-10.30
1153.00,-2.64,5.75,-8.83,-3.06,-0.96,0.96,-29.52,-29.76,-6.71
1165.00,-2.64,5.75,-8.83,-3.06,-0.96,0.96,-29.52,-29.76,-6.71
1178.00,-6.05,5.29,-10.28,-3.90,-1.75,-1.12,-29.52,-29.76,-6.71
1192.00,-4.75,1.60,-5.71,2.00,-1.04,-2.39,-29.52,-29.76,-6.71
1203.00,-4.75,1.60,-5.71,2.00,-1.04,-2.39,-29.52,-29.76,-6.71
1215.00,-1.10,-5.32,-4.93,3.30,-0.60,-2.70,-29.52,-29.76,-6.71
