time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
1.00,-0.80,2.10,-9.99,-1.88,-0.75,1.51,19.27,-13.25,-38.31,-1.00
13.00,-1.26,2.09,-8.89,-1.51,-0.54,1.21,13.78,-7.48,-38.47,-1.00
25.00,-1.15,2.89,-8.75,-1.77,-0.68,0.97,13.78,-7.48,-38.47,-1.00
37.00,-1.15,2.89,-8.75,-1.77,-0.68,0.97,13.78,-7.48,-38.47,-1.00
100.00,-1.43,4.30,-9.09,-3.27,-1.30,1.09,13.78,-7.48,-38.47,-1.00
112.00,-1.83,4.59,-8.78,-3.02,-1.44,1.10,13.78,-7.48,-38.47,-1.00
124.00,-2.01,5.02,-9.19,-2.68,-1.43,0.98,6.03,7.02,-38.94,-1.00
138.00,-2.01,5.02,-9.19,-2.68,-1.43,0.98,6.03,7.02,-38.94,-1.00
150.00,-1.93,4.78,-7.80,-2.26,-0.98,0.73,6.03,7.02,-38.94,-1.00
162.00,-2.27,5.81,-7.76,-2.60,-0.84,0.47,6.03,7.02,-38.94,-1.00
174.00,-2.27,5.81,-7.76,-2.60,-0.84,0.47,6.03,7.02,-38.94,-1.00
188.00,-2.10,7.27,-7.92,-2.88,-0.85,0.45,6.03,7.02,-38.94,-1.00
200.00,-2.10,7.27,-7.92,-2.88,-0.85,0.45,6.03,7.02,-38.94,-1.00
212.00,-2.10,7.17,-7.30,-2.61,-0.86,0.79,6.03,7.02,-38.94,-1.00
224.00,-1.60,7.30,-6.28,-2.00,-1.01,1.02,6.03,7.02,-38.94,-1.00
238.00,-1.60,7.30,-6.28,-2.00,-1.01,1.02,6.03,7.02,-38.94,-1.00
250.00,-2.04,7.18,-6.14,-1.52,-1.28,1.22,6.03,7.02,-38.94,-1.00
262.00,-2.42,6.81,-6.27,-1.47,-1.52,1.26,1.68,18.03,-38.94,-1.00
274.00,-2.42,6.81,-6.27,-1.47,-1.52,1.26,1.68,18.03,-35.62,-1.00
288.00,-2.63,6.87,-6.34,-1.43,-1.49,1.03,1.68,18.03,-35.62,-1.00
300.00,-2.63,6.87,-6.34,-1.43,-1.49,1.03,1.68,18.03,-35.62,-1.00
312.00,-2.60,7.36,-5.72,-1.61,-1.19,0.80,1.68,18.03,-35.62,-1.00
324.00,-1.82,8.35,-5.09,-1.62,-1.28,0.74,1.68,18.03,-35.62,-1.00
338.00,-1.82,8.35,-5.09,-1.62,-1.28,0.74,1.68,18.03,-35.62,-1.00
350.00,-1.87,9.02,-5.55,-1.13,-1.64,0.94,1.68,18.03,-35.62,-1.00
362.00,-2.03,8.43,-5.58,-0.68,-1.61,1.26,1.68,18.03,-35.62,-1.00
374.00,-2.03,8.43,-5.58,-0.68,-1.61,1.26,1.68,18.03,-35.62,-1.00
