time,ax,ay,az,gx,gy,gz,mx,my,mz
1.00,-0.68,1.69,-10.05,-2.65,-0.38,-0.91,-18.12,21.59,-27.45
13.00,-0.69,1.69,-10.08,-2.64,-0.38,-0.91,-18.47,21.59,-28.86
25.00,-0.68,1.69,-10.04,-2.64,-0.38,-0.91,-18.47,21.59,-28.86
37.00,-0.68,1.69,-10.04,-2.64,-0.38,-0.91,-18.47,21.59,-28.86
99.00,-0.66,1.70,-10.04,-2.66,-0.38,-0.91,-18.47,21.59,-28.86
111.00,-0.66,1.73,-10.06,-2.66,-0.38,-0.91,-18.47,21.59,-28.86
123.00,-0.66,1.73,-10.06,-2.66,-0.38,-0.91,-18.47,21.59,-28.86
135.00,-0.68,1.72,-10.05,-2.66,-0.38,-0.91,-18.99,20.73,-27.28
149.00,-0.68,1.72,-10.07,-2.65,-0.38,-0.91,-18.99,20.73,-27.28
161.00,-0.68,1.72,-10.07,-2.65,-0.38,-0.91,-18.99,20.73,-27.28
173.00,-0.67,1.73,-10.07,-2.64,-0.38,-0.91,-18.99,20.73,-27.28
185.00,-0.68,1.75,-10.04,-2.64,-0.38,-0.91,-18.99,20.73,-27.28
199.00,-0.68,1.75,-10.04,-2.64,-0.38,-0.91,-18.99,20.73,-27.28
211.00,-0.68,1.72,-10.03,-2.64,-0.38,-0.91,-18.99,20.73,-27.28
223.00,-0.68,1.72,-10.03,-2.64,-0.38,-0.91,-18.99,20.73,-27.28
235.00,-0.68,1.76,-10.06,-2.65,-0.38,-0.91,-18.99,20.73,-27.28
249.00,-0.68,1.74,-10.06,-2.63,-0.39,-0.92,-19.52,20.91,-27.80
261.00,-0.68,1.74,-10.06,-2.63,-0.39,-0.92,-19.52,20.91,-27.80
273.00,-0.68,1.70,-10.05,-2.64,-0.38,-0.91,-19.52,20.91,-27.80
285.00,-0.68,1.77,-10.08,-2.65,-0.38,-0.91,-19.52,20.91,-27.80
299.00,-0.68,1.77,-10.08,-2.65,-0.38,-0.91,-19.52,20.91,-27.80
311.00,-0.68,1.78,-10.06,-2.63,-0.38,-0.92,-19.52,20.91,-27.80
323.00,-0.68,1.78,-10.06,-2.63,-0.38,-0.92,-19.52,20.91,-27.80
335.00,-0.68,1.73,-10.05,-2.62,-0.38,-0.92,-19.52,20.91,-27.80
349.00,-0.67,1.72,-10.04,-2.64,-0.38,-0.91,-19.52,20.91,-27.80
361.00,-0.67,1.72,-10.04,-2.64,-0.38,-0.91,-19.52,20.91,-27.80
373.00,-0.67,1.72,-10.04,-2.65,-0.38,-0.91,-19.52,20.91,-27.80
385.00,-0.68,1.71,-10.06,-2.65,-0.38,-0.91,-17.59,21.08,-26.93
399.00,-0.68,1.71,-10.06,-2.65,-0.38,-0.91,-17.59,21.08,-26.93
411.00,-0.68,1.75,-10.06,-2.66,-0.38,-0.91,-17.59,21.08,-26.93
423.00,-0.68,1.75,-10.06,-2.66,-0.38,-0.91,-17.59,21.08,-26.93
435.00,-0.68,1.78,-10.05,-2.65,-0.38,-0.91,-17.59,21.08,-26.93
449.00,-0.67,1.76,-10.05,-2.63,-0.38,-0.92,-17.59,21.08,-26.93
461.00,-0.67,1.76,-10.05,-2.63,-0.38,-0.92,-17.59,21.08,-26.93
473.00,-0.67,1.76,-10.04,-2.63,-0.38,-0.92,-17.59,21.08,-26.93
485.00,-0.68,1.77,-10.06,-2.62,-0.38,-0.91,-17.59,21.08,-26.93
500.00,-0.68,1.77,-10.06,-2.62,-0.38,-0.91,-17.59,21.08,-26.93
511.00,-0.68,1.76,-10.05,-2.60,-0.38,-0.91,-18.29,22.45,-26.58
523.00,-0.68,1.76,-10.05,-2.60,-0.38,-0.91,-18.29,22.45,-26.58
535.00,-0.69,1.67,-10.03,-2.60,-0.38,-0.91,-18.29,22.45,-26.58
549.00,-0.67,1.73,-10.04,-2.64,-0.38,-0.91,-18.29,22.45,-26.58
561.00,-0.67,1.73,-10.04,-2.64,-0.38,-0.91,-18.29,22.45,-26.58
573.00,-0.67,1.74,-10.03,-2.64,-0.38,-0.91,-18.29,22.45,-26.58
585.00,-0.68,1.72,-10.04,-2.65,-0.38,-0.91,-18.29,22.45,-26.58
599.00,-0.68,1.72,-10.04,-2.65,-0.38,-0.91,-18.29,22.45,-26.58
611.00,-0.67,1.74,-10.03,-2.66,-0.38,-0.91,-18.29,22.45,-26.58
623.00,-0.67,1.74,-10.03,-2.66,-0.38,-0.91,-18.29,22.45,-26.58
635.00,-0.67,1.76,-10.05,-2.67,-0.38,-0.91,-20.21,22.28,-26.40
649.00,-0.68,1.78,-10.06,-2.67,-0.38,-0.91,-20.21,22.28,-26.40
661.00,-0.68,1.78,-10.06,-2.67,-0.38,-0.91,-20.21,22.28,-26.40
673.00,-0.67,1.76,-10.04,-2.66,-0.38,-0.91,-20.21,22.28,-26.40
685.00,-0.67,1.74,-10.04,-2.65,-0.38,-0.91,-20.21,22.28,-26.40
699.00,-0.67,1.74,-10.04,-2.65,-0.38,-0.91,-20.21,22.28,-26.40
711.00,-0.67,1.78,-10.04,-2.67,-0.38,-0.91,-20.21,22.28,-26.40
723.00,-0.67,1.78,-10.04,-2.67,-0.38,-0.91,-20.21,22.28,-26.40
735.00,-0.67,1.84,-10.07,-2.66,-0.38,-0.91,-20.21,22.28,-26.40
749.00,-0.68,1.77,-10.03,-2.64,-0.38,-0.92,-18.64,21.42,-27.63
761.00,-0.68,1.77,-10.03,-2.64,-0.38,-0.92,-18.64,21.42,-27.63
773.00,-0.67,1.74,-9.98,-2.68,-0.38,-0.92,-18.64,21.42,-27.63
785.00,-0.68,1.74,-10.01,-2.78,-0.38,-0.91,-18.64,21.42,-27.63
799.00,-0.68,1.74,-10.01,-2.78,-0.38,-0.91,-18.64,21.42,-27.63
812.00,-0.66,1.88,-10.05,-2.83,-0.38,-0.90,-18.64,21.42,-27.63
823.00,-0.66,1.88,-10.05,-2.83,-0.38,-0.90,-18.64,21.42,-27.63
835.00,-0.68,1.99,-10.06,-2.77,-0.39,-0.90,-18.64,21.42,-27.63
849.00,-0.68,1.96,-10.00,-2.69,-0.39,-0.90,-18.64,21.42,-27.63
861.00,-0.68,1.96,-10.00,-2.69,-0.39,-0.90,-18.64,21.42,-27.63
873.00,-0.69,1.97,-10.03,-2.65,-0.39,-0.92,-18.64,21.42,-27.63
885.00,-0.70,1.90,-10.04,-2.62,-0.39,-0.93,-18.64,21.08,-28.33
899.00,-0.70,1.90,-10.04,-2.62,-0.39,-0.93,-18.64,21.08,-28.33
911.00,-0.68,1.89,-10.01,-2.61,-0.39,-0.93,-18.64,21.08,-28.33
923.00,-0.68,1.89,-10.01,-2.61,-0.39,-0.93,-18.64,21.08,-28.33
935.00,-0.69,1.87,-9.99,-2.61,-0.39,-0.93,-18.64,21.08,-28.33
949.00,-0.68,1.93,-10.00,-2.64,-0.39,-0.94,-18.64,21.08,-28.33
961.00,-0.68,1.93,-10.00,-2.64,-0.39,-0.94,-18.64,21.08,-28.33
973.00,-0.69,1.96,-10.08,-2.65,-0.39,-0.95,-18.64,21.08,-28.33
985.00,-0.68,1.96,-10.04,-2.61,-0.40,-0.96,-18.64,21.08,-28.33
999.00,-0.68,1.96,-10.04,-2.61,-0.40,-0.96,-18.64,21.08,-28.33
1011.00,-0.69,1.80,-10.00,-2.57,-0.41,-0.96,-17.94,23.14,-26.23
1023.00,-0.69,1.80,-10.00,-2.57,-0.41,-0.96,-17.94,23.14,-26.23
1035.00,-0.69,1.79,-10.02,-2.61,-0.41,-0.95,-17.94,23.14,-26.23
1049.00,-0.72,2.00,-10.01,-2.63,-0.41,-0.93,-17.94,23.14,-26.23
1061.00,-0.72,2.00,-10.01,-2.63,-0.41,-0.93,-17.94,23.14,-26.23
1073.00,-0.76,2.04,-10.06,-2.65,-0.45,-1.00,-17.94,23.14,-26.23
1085.00,-0.74,1.97,-10.04,-2.63,-0.46,-1.04,-17.94,23.14,-26.23
1099.00,-0.74,1.97,-10.04,-2.63,-0.46,-1.04,-17.94,23.14,-26.23
1111.00,-0.72,1.77,-10.03,-2.56,-0.46,-1.04,-17.94,23.14,-26.23
1123.00,-0.72,1.77,-10.03,-2.56,-0.46,-1.04,-17.94,23.14,-26.23
1135.00,-0.75,1.70,-9.97,-2.55,-0.44,-0.98,-17.77,20.91,-27.10
1149.00,-0.78,1.75,-10.00,-2.61,-0.41,-0.93,-17.77,20.91,-27.10
1161.00,-0.78,1.75,-10.00,-2.61,-0.41,-0.93,-17.77,20.91,-27.10
1173.00,-0.79,1.85,-10.00,-2.67,-0.40,-0.90,-17.77,20.91,-27.10
1185.00,-0.79,1.85,-10.00,-2.67,-0.40,-0.90,-17.77,20.91,-27.10
1199.00,-0.78,1.94,-10.10,-2.67,-0.41,-0.91,-17.77,20.91,-27.10
1211.00,-0.77,1.85,-10.01,-2.67,-0.42,-0.92,-17.77,20.91,-27.10
1223.00,-0.77,1.85,-10.01,-2.67,-0.42,-0.92,-17.77,20.91,-27.10
1235.00,-0.81,1.87,-10.01,-2.68,-0.42,-0.91,-17.77,20.91,-27.10
1250.00,-0.82,1.79,-10.00,-2.68,-0.42,-0.89,-18.47,21.94,-27.10
1261.00,-0.82,1.79,-10.00,-2.68,-0.42,-0.89,-18.47,21.94,-27.10
1273.00,-0.82,1.84,-9.92,-2.74,-0.42,-0.88,-18.47,21.94,-27.10
1285.00,-0.82,1.84,-9.92,-2.74,-0.42,-0.88,-18.47,21.94,-27.10
1299.00,-0.82,2.09,-9.99,-2.80,-0.41,-0.88,-18.47,21.94,-27.10
1311.00,-0.82,2.14,-10.04,-2.72,-0.40,-0.90,-18.47,21.94,-27.10
1323.00,-0.82,2.14,-10.04,-2.72,-0.40,-0.90,-18.47,21.94,-27.10
1335.00,-0.84,1.99,-10.02,-2.62,-0.40,-0.91,-18.47,21.94,-27.10
1349.00,-0.85,1.97,-9.99,-2.58,-0.39,-0.92,-18.47,21.94,-27.10
1361.00,-0.85,1.97,-9.99,-2.58,-0.39,-0.92,-18.47,21.94,-27.10
1373.00,-0.84,1.87,-9.98,-2.60,-0.40,-0.93,-18.47,21.94,-27.10
1387.00,-0.79,1.83,-10.11,-2.65,-0.40,-0.93,-17.94,20.73,-28.33
1399.00,-0.79,1.83,-10.11,-2.65,-0.40,-0.93,-17.94,20.73,-28.33
1411.00,-0.83,1.88,-9.98,-2.69,-0.42,-0.91,-17.94,20.73,-28.33
1423.00,-0.83,1.88,-9.98,-2.69,-0.42,-0.91,-17.94,20.73,-28.33
1437.00,-0.83,1.89,-10.02,-2.71,-0.42,-0.88,-17.94,20.73,-28.33
1449.00,-0.87,2.14,-9.91,-2.71,-0.40,-0.88,-17.94,20.73,-28.33
1461.00,-0.87,2.14,-9.91,-2.71,-0.40,-0.88,-17.94,20.73,-28.33
1473.00,-0.87,2.14,-10.02,-2.66,-0.38,-0.90,-17.94,20.73,-28.33
1487.00,-0.88,2.09,-10.02,-2.59,-0.38,-0.91,-17.94,20.73,-28.33
1499.00,-0.88,2.09,-10.02,-2.59,-0.38,-0.91,-17.94,20.73,-28.33
1511.00,-0.80,1.87,-10.07,-2.40,-0.36,-0.90,-20.04,21.76,-27.28
1523.00,-0.80,1.87,-10.07,-2.40,-0.36,-0.90,-20.04,21.76,-27.28
1537.00,-0.85,1.87,-9.88,-2.53,-0.37,-0.92,-20.04,21.76,-27.28
1549.00,-0.87,1.97,-10.00,-2.56,-0.37,-0.92,-20.04,21.76,-27.28
1561.00,-0.87,1.97,-10.00,-2.56,-0.37,-0.92,-20.04,21.76,-27.28
1573.00,-0.84,1.87,-10.01,-2.58,-0.37,-0.92,-20.04,21.76,-27.28
1588.00,-0.84,1.95,-9.99,-2.60,-0.37,-0.91,-20.04,21.76,-27.28
1674.00,-0.78,1.86,-10.41,-2.62,-0.34,-0.91,-19.34,20.73,-26.58
1763.00,-0.79,1.78,-10.05,-2.53,-0.37,-0.90,-19.34,20.73,-26.58
1851.00,-0.78,1.74,-10.07,-2.66,-0.38,-0.90,-19.86,20.22,-26.75
1864.00,-0.78,1.74,-10.07,-2.66,-0.38,-0.90,-19.86,20.22,-26.75
1876.00,-0.80,1.72,-10.03,-2.65,-0.38,-0.91,-19.86,20.22,-26.75
1888.00,-0.82,1.71,-10.07,-2.65,-0.39,-0.91,-18.99,21.08,-25.87
1900.00,-0.82,1.71,-10.07,-2.65,-0.39,-0.91,-18.99,21.08,-25.87
1914.00,-0.77,1.74,-10.07,-2.62,-0.39,-0.91,-18.99,21.08,-25.87
1926.00,-0.78,1.70,-10.01,-2.61,-0.39,-0.92,-18.99,21.08,-25.87
1938.00,-0.78,1.70,-10.01,-2.61,-0.39,-0.92,-18.99,21.08,-25.87
1950.00,-0.78,1.68,-10.06,-2.62,-0.39,-0.92,-18.99,21.08,-25.87
1964.00,-0.78,1.68,-10.06,-2.62,-0.39,-0.92,-18.99,21.08,-25.87
1976.00,-0.80,1.70,-10.03,-2.64,-0.39,-0.92,-18.99,21.08,-25.87
1988.00,-0.79,1.70,-10.04,-2.65,-0.39,-0.92,-18.99,21.08,-25.87
2000.00,-0.79,1.70,-10.04,-2.65,-0.39,-0.92,-18.99,21.08,-25.87
2014.00,-0.78,1.74,-10.07,-2.64,-0.39,-0.91,-17.42,20.56,-28.15
2026.00,-0.79,1.71,-10.07,-2.62,-0.39,-0.92,-17.42,20.56,-28.15
2038.00,-0.79,1.71,-10.07,-2.62,-0.39,-0.92,-17.42,20.56,-28.15
2050.00,-0.79,1.69,-10.07,-2.61,-0.39,-0.92,-17.42,20.56,-28.15
2064.00,-0.79,1.69,-10.07,-2.61,-0.39,-0.92,-17.42,20.56,-28.15
2076.00,-0.81,1.70,-10.06,-2.63,-0.39,-0.92,-17.42,20.56,-28.15
2088.00,-0.81,1.70,-10.03,-2.65,-0.39,-0.91,-17.42,20.56,-28.15
2100.00,-0.81,1.70,-10.03,-2.65,-0.39,-0.91,-17.42,20.56,-28.15
2114.00,-0.80,1.69,-10.04,-2.67,-0.39,-0.92,-17.42,20.56,-28.15
2126.00,-0.78,1.71,-10.07,-2.69,-0.41,-0.92,-17.42,20.56,-28.15
2138.00,-0.78,1.71,-10.07,-2.69,-0.41,-0.92,-17.42,21.94,-26.40
2150.00,-0.79,1.75,-10.12,-2.70,-0.42,-0.93,-17.42,21.94,-26.40
2164.00,-0.79,1.75,-10.12,-2.70,-0.42,-0.93,-17.42,21.94,-26.40
2176.00,-0.82,1.77,-10.03,-2.69,-0.43,-0.93,-17.42,21.94,-26.40
2188.00,-0.80,1.66,-10.08,-2.68,-0.43,-0.93,-17.42,21.94,-26.40
2200.00,-0.80,1.66,-10.08,-2.68,-0.43,-0.93,-17.42,21.94,-26.40
2214.00,-0.83,1.78,-10.13,-2.70,-0.45,-0.93,-17.42,21.94,-26.40
2226.00,-0.83,1.78,-10.13,-2.70,-0.45,-0.93,-17.42,21.94,-26.40
2238.00,-0.88,1.75,-9.97,-2.70,-0.47,-0.93,-17.42,21.94,-26.40
2250.00,-0.88,1.76,-9.94,-2.73,-0.46,-0.93,-17.42,21.94,-26.40
2264.00,-0.88,1.76,-9.94,-2.73,-0.46,-0.93,-17.42,21.94,-26.40
2276.00,-0.86,1.79,-10.13,-2.78,-0.45,-0.93,-19.52,20.56,-28.15
2288.00,-0.88,1.82,-10.11,-2.79,-0.46,-0.91,-19.52,20.56,-28.15
2300.00,-0.88,1.82,-10.11,-2.79,-0.46,-0.91,-19.52,20.56,-28.15
2315.00,-0.89,1.97,-10.12,-2.80,-0.49,-0.90,-19.52,20.56,-28.15
2326.00,-0.89,1.97,-10.12,-2.80,-0.49,-0.90,-19.52,20.56,-28.15
2338.00,-0.96,2.00,-9.98,-2.76,-0.51,-0.89,-19.52,20.56,-28.15
2350.00,-0.88,2.00,-10.56,-2.67,-0.51,-0.90,-19.52,20.56,-28.15
2364.00,-0.88,2.00,-10.56,-2.67,-0.51,-0.90,-19.52,20.56,-28.15
2376.00,-0.95,1.75,-9.17,-2.49,-0.58,-0.91,-19.52,20.56,-28.15
2388.00,-1.01,1.83,-11.24,-2.52,-0.65,-0.93,-19.34,21.08,-26.93
2400.00,-1.01,1.83,-11.24,-2.52,-0.65,-0.93,-19.34,21.08,-26.93
2414.00,-1.13,1.73,-9.56,-2.53,-0.67,-0.91,-19.34,21.08,-26.93
2426.00,-1.13,1.73,-9.56,-2.53,-0.67,-0.91,-19.34,21.08,-26.93
2438.00,-1.23,1.87,-9.50,-2.61,-0.62,-0.91,-19.34,21.08,-26.93
2450.00,-1.24,1.99,-9.62,-2.65,-0.53,-0.92,-19.34,21.08,-26.93
2465.00,-1.24,1.99,-9.62,-2.65,-0.53,-0.92,-19.34,21.08,-26.93
2476.00,-1.21,2.11,-10.27,-2.65,-0.46,-0.95,-19.34,21.08,-26.93
2488.00,-1.19,2.01,-10.43,-2.57,-0.49,-0.98,-19.34,21.08,-26.93
2500.00,-1.19,2.01,-10.43,-2.57,-0.49,-0.98,-19.34,21.08,-26.93
2514.00,-1.18,1.74,-10.56,-2.60,-0.58,-1.00,-22.31,22.28,-26.75
2526.00,-1.18,1.74,-10.56,-2.60,-0.58,-1.00,-22.31,22.28,-26.75
2538.00,-1.26,1.68,-10.30,-2.73,-0.70,-1.01,-22.31,22.28,-26.75
2550.00,-1.40,1.61,-9.45,-2.81,-0.76,-0.98,-22.31,22.28,-26.75
2564.00,-1.40,1.61,-9.45,-2.81,-0.76,-0.98,-22.31,22.28,-26.75
2576.00,-1.49,1.59,-9.45,-2.72,-0.67,-0.91,-22.31,22.28,-26.75
2588.00,-1.51,1.97,-9.85,-2.70,-0.59,-0.87,-22.31,22.28,-26.75
2600.00,-1.51,1.97,-9.85,-2.70,-0.59,-0.87,-22.31,22.28,-26.75
2615.00,-1.55,2.17,-10.14,-2.75,-0.59,-0.89,-22.31,22.28,-26.75
2626.00,-1.55,2.17,-10.14,-2.75,-0.59,-0.89,-22.31,22.28,-26.75
2638.00,-1.56,2.12,-10.38,-2.75,-0.63,-0.93,-21.44,21.08,-24.47
2652.00,-1.62,2.12,-10.22,-2.65,-0.71,-0.96,-21.44,21.08,-24.47
2664.00,-1.62,2.12,-10.22,-2.65,-0.71,-0.96,-21.44,21.08,-24.47
2676.00,-1.71,2.02,-9.86,-2.57,-0.76,-0.97,-21.44,21.08,-24.47
2688.00,-1.80,1.93,-9.77,-2.59,-0.76,-0.98,-21.44,21.08,-24.47
2702.00,-1.80,1.93,-9.77,-2.59,-0.76,-0.98,-21.44,21.08,-24.47
2714.00,-1.83,1.93,-10.56,-2.44,-0.74,-0.98,-21.44,21.08,-24.47
2726.00,-1.83,1.93,-10.56,-2.44,-0.74,-0.98,-21.44,21.08,-24.47
2738.00,-1.97,2.08,-9.96,-2.47,-0.78,-1.03,-21.44,21.08,-24.47
2752.00,-1.98,2.01,-10.36,-2.66,-0.84,-1.09,-21.44,21.08,-24.47
2764.00,-1.98,2.01,-10.36,-2.66,-0.84,-1.09,-21.44,21.08,-24.47
2776.00,-2.13,1.54,-9.38,-2.74,-0.92,-1.12,-23.88,21.08,-24.12
2788.00,-2.31,1.80,-9.13,-3.10,-0.89,-1.12,-23.88,21.08,-24.12
2802.00,-2.31,1.80,-9.13,-3.10,-0.89,-1.12,-23.88,21.08,-24.12
2814.00,-2.27,1.66,-9.69,-3.17,-0.79,-1.09,-23.88,21.08,-24.12
2826.00,-2.27,1.66,-9.69,-3.17,-0.79,-1.09,-23.88,21.08,-24.12
2838.00,-2.39,1.98,-9.71,-3.01,-0.73,-1.00,-23.88,21.08,-24.12
2852.00,-2.46,2.17,-9.75,-2.91,-0.72,-0.96,-23.88,21.08,-24.12
2864.00,-2.46,2.17,-9.75,-2.91,-0.72,-0.96,-23.88,21.08,-24.12
2877.00,-2.49,2.44,-10.19,-2.94,-0.76,-0.96,-23.88,21.08,-24.12
2889.00,-2.61,2.50,-10.09,-2.87,-0.84,-0.99,-26.15,22.97,-22.19
2902.00,-2.61,2.50,-10.09,-2.87,-0.84,-0.99,-26.15,22.97,-22.19
2915.00,-2.71,2.43,-9.67,-2.73,-0.88,-1.02,-26.15,22.97,-22.19
2926.00,-2.71,2.43,-9.67,-2.73,-0.88,-1.02,-26.15,22.97,-22.19
2938.00,-2.79,2.06,-9.26,-2.61,-0.88,-1.01,-26.15,22.97,-22.19
2952.00,-2.65,2.34,-8.70,-2.58,-0.82,-0.96,-26.15,22.97,-22.19
2964.00,-2.65,2.34,-8.70,-2.58,-0.82,-0.96,-26.15,22.97,-22.19
2976.00,-2.97,1.95,-9.28,-2.54,-0.72,-0.91,-26.15,22.97,-22.19
2988.00,-3.03,2.00,-9.24,-2.50,-0.65,-0.86,-26.15,22.97,-22.19
3002.00,-3.03,2.00,-9.24,-2.50,-0.65,-0.86,-26.15,22.97,-22.19
3014.00,-3.19,2.15,-9.07,-2.49,-0.59,-0.83,-26.33,22.80,-21.66
3026.00,-3.19,2.15,-9.07,-2.49,-0.59,-0.83,-26.33,22.80,-21.66
3038.00,-3.18,2.33,-8.94,-2.57,-0.53,-0.85,-26.33,22.80,-21.66
3052.00,-3.13,2.52,-9.58,-2.73,-0.46,-0.90,-26.33,22.80,-21.66
3064.00,-3.13,2.52,-9.58,-2.73,-0.46,-0.90,-26.33,22.80,-21.66
3076.00,-3.08,2.41,-9.86,-2.80,-0.46,-0.97,-26.33,22.80,-21.66
3088.00,-3.12,2.23,-9.52,-2.70,-0.50,-0.97,-26.33,22.80,-21.66
3102.00,-3.12,2.23,-9.52,-2.70,-0.50,-0.97,-26.33,22.80,-21.66
3114.00,-3.21,2.34,-9.16,-2.64,-0.50,-0.96,-26.33,22.80,-21.66
3126.00,-3.21,2.34,-9.16,-2.64,-0.50,-0.96,-26.33,22.80,-21.66
3138.00,-3.20,2.23,-9.33,-2.71,-0.46,-0.98,-28.07,23.83,-20.96
3152.00,-3.31,2.63,-10.64,-2.64,-0.44,-0.97,-28.07,23.83,-20.96
3164.00,-3.31,2.63,-10.64,-2.64,-0.44,-0.97,-28.07,23.83,-20.96
3176.00,-3.16,1.97,-9.60,-2.43,-0.49,-0.94,-28.07,23.83,-20.96
3188.00,-3.24,1.98,-9.06,-2.49,-0.50,-0.89,-28.07,23.83,-20.96
3203.00,-3.24,1.98,-9.06,-2.49,-0.50,-0.89,-28.07,23.83,-20.96
3214.00,-3.27,2.11,-9.33,-2.69,-0.46,-0.89,-28.07,23.83,-20.96
3226.00,-3.27,2.11,-9.33,-2.69,-0.46,-0.89,-28.07,23.83,-20.96
3238.00,-3.26,2.32,-9.46,-2.86,-0.45,-0.90,-28.07,23.83,-20.96
3252.00,-3.26,2.38,-9.62,-2.85,-0.44,-0.91,-28.07,23.83,-20.96
3264.00,-3.26,2.38,-9.62,-2.85,-0.44,-0.91,-28.07,23.83,-20.96
