time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.24,-5.95,-8.20,0.00,0.01,0.01,-15.56,-48.28,-10.40
411,-0.24,-5.95,-8.20,0.00,0.01,0.01,-15.56,-48.28,-10.40
422,-0.25,-5.96,-8.20,0.00,0.01,0.01,-15.56,-48.28,-10.40
433,-0.25,-5.96,-8.20,0.00,0.01,0.01,-15.56,-48.28,-10.40
444,-0.24,-5.93,-8.20,0.00,0.01,0.01,-15.56,-48.28,-10.40
455,-0.24,-5.93,-8.20,0.00,0.01,0.01,-15.56,-48.28,-10.40
466,-0.24,-5.96,-8.19,-0.00,0.01,0.01,-15.56,-48.28,-10.40
477,-0.25,-5.94,-8.20,-0.00,0.01,0.01,-15.56,-48.28,-10.40
488,-0.25,-5.94,-8.20,-0.00,0.01,0.01,-15.56,-48.28,-10.40
499,-0.26,-5.93,-8.23,-0.00,0.01,0.01,-14.51,-49.67,-10.57
510,-0.26,-5.93,-8.23,-0.00,0.01,0.01,-14.51,-49.67,-10.57
521,-0.24,-5.93,-8.22,-0.00,0.01,0.01,-14.51,-49.67,-10.57
532,-0.24,-5.93,-8.22,-0.00,0.01,0.01,-14.51,-49.67,-10.57
543,-0.24,-5.94,-8.18,-0.00,0.01,0.01,-14.51,-49.67,-10.57
554,-0.24,-5.94,-8.18,-0.00,0.01,0.01,-14.51,-49.67,-10.57
565,-0.25,-5.95,-8.20,-0.00,0.01,0.01,-14.51,-49.67,-10.57
576,-0.25,-5.95,-8.19,-0.00,0.01,0.01,-14.51,-49.67,-10.57
587,-0.25,-5.95,-8.19,-0.00,0.01,0.01,-14.51,-49.67,-10.57
598,-0.24,-5.94,-8.18,-0.00,0.01,0.01,-14.51,-49.67,-10.57
609,-0.24,-5.94,-8.18,-0.00,0.01,0.01,-14.51,-49.67,-10.57
620,-0.25,-5.94,-8.19,-0.00,0.01,0.01,-17.46,-49.05,-10.57
631,-0.25,-5.94,-8.19,-0.00,0.01,0.01,-17.46,-49.05,-10.57
642,-0.24,-5.93,-8.19,-0.00,0.01,0.01,-17.46,-49.05,-10.57
653,-0.24,-5.93,-8.19,-0.00,0.01,0.01,-17.46,-49.05,-10.57
664,-0.25,-5.96,-8.20,-0.00,0.01,0.01,-17.46,-49.05,-10.57
675,-0.25,-5.96,-8.20,-0.00,0.01,0.01,-17.46,-49.05,-10.57
686,-0.26,-5.95,-8.21,-0.00,0.01,0.01,-17.46,-49.05,-10.57
