time,ax,ay,az,gx,gy,gz,mx,my,mz
402,-0.31,6.36,-8.14,0.01,0.03,-0.03,-2.72,-5.74,-40.13
412,-0.31,6.36,-8.14,0.01,0.03,-0.03,-2.72,-5.74,-40.13
423,-0.31,6.46,-8.01,0.03,0.01,-0.03,-2.72,-5.74,-40.13
434,-0.31,6.46,-8.01,0.03,0.01,-0.03,-2.72,-5.74,-40.13
445,-0.32,6.32,-8.10,0.04,0.00,-0.02,-2.72,-5.74,-40.13
456,-0.32,6.32,-8.10,0.04,0.00,-0.02,-2.72,-5.74,-40.13
467,-0.48,6.39,-8.07,0.03,0.03,-0.04,-2.72,-5.74,-40.13
478,-0.48,6.39,-8.07,0.03,0.03,-0.04,-2.72,-5.74,-40.13
489,-0.55,6.25,-8.22,-0.00,0.09,-0.09,-2.72,-5.74,-40.13
500,-0.44,6.08,-8.29,0.03,0.16,-0.19,-2.72,-5.74,-40.13
511,-0.44,6.08,-8.29,0.03,0.16,-0.19,-2.72,-5.74,-40.13
522,0.01,6.55,-7.93,0.03,0.12,-0.15,-2.52,-5.58,-40.30
533,0.01,6.55,-7.93,0.03,0.12,-0.15,-2.52,-5.58,-40.30
544,-0.16,6.51,-7.98,0.03,0.09,-0.14,-2.52,-5.58,-40.30
555,-0.16,6.51,-7.98,0.03,0.09,-0.14,-2.52,-5.58,-40.30
566,-0.22,6.37,-8.06,0.05,0.12,-0.18,-2.52,-5.58,-40.30
577,-0.22,6.37,-8.06,0.05,0.12,-0.18,-2.52,-5.58,-40.30
588,-0.42,6.50,-7.99,0.03,0.15,-0.20,-2.52,-5.58,-40.30
599,-0.42,6.50,-7.99,0.03,0.15,-0.20,-2.52,-5.58,-40.30
610,-0.35,6.08,-8.33,0.01,0.17,-0.20,-2.52,-5.58,-40.30
621,-0.38,6.15,-8.35,0.03,0.13,-0.17,-2.52,-5.58,-40.30
632,-0.38,6.15,-8.35,0.03,0.13,-0.17,-2.52,-5.58,-40.30
644,-0.20,6.49,-7.97,0.04,0.02,-0.06,-2.52,-5.58,-40.30
654,-0.20,6.49,-7.97,0.04,0.02,-0.06,-2.52,-5.58,-40.30
665,-0.26,6.39,-8.06,0.05,-0.01,-0.02,-3.92,-5.08,-40.46
676,-0.26,6.39,-8.06,0.05,-0.01,-0.02,-3.92,-5.08,-40.46
687,-0.28,6.33,-8.09,0.04,-0.01,-0.02,-3.92,-5.08,-40.46
698,-0.28,6.33,-8.09,0.04,-0.01,-0.02,-3.92,-5.08,-40.46
709,-0.28,6.34,-8.12,0.03,0.00,-0.02,-3.92,-5.08,-40.46
720,-0.28,6.39,-8.05,0.03,-0.00,-0.02,-3.92,-5.08,-40.46
731,-0.28,6.39,-8.05,0.03,-0.00,-0.02,-3.92,-5.08,-40.46
742,-0.28,6.40,-8.07,0.04,-0.01,-0.02,-3.92,-5.08,-40.46
753,-0.28,6.40,-8.07,0.04,-0.01,-0.02,-3.92,-5.08,-40.46
768,-0.26,6.34,-8.11,0.05,-0.01,-0.02,-3.92,-5.08,-40.46
775,-0.26,6.34,-8.11,0.05,-0.01,-0.02,-3.92,-5.08,-40.46
786,-0.27,6.31,-8.15,0.04,-0.00,-0.02,-0.91,-5.58,-40.96
797,-0.27,6.31,-8.15,0.04,-0.00,-0.02,-0.91,-5.58,-40.96
808,-0.28,6.37,-8.10,0.03,0.00,-0.02,-0.91,-5.58,-40.96
819,-0.28,6.37,-8.10,0.03,0.00,-0.02,-0.91,-5.58,-40.96
830,-0.28,6.38,-8.09,0.03,0.01,-0.02,-0.91,-5.58,-40.96
841,-0.27,6.36,-8.08,0.03,0.00,-0.02,-0.91,-5.58,-40.96
852,-0.27,6.36,-8.08,0.03,0.00,-0.02,-0.91,-5.58,-40.96
863,-0.26,6.35,-8.10,0.04,-0.00,-0.02,-0.91,-5.58,-40.96
874,-0.26,6.35,-8.10,0.04,-0.00,-0.02,-0.91,-5.58,-40.96
885,-0.28,6.36,-8.08,0.04,-0.00,-0.02,-0.91,-5.58,-40.96
896,-0.28,6.36,-8.08,0.04,-0.00,-0.02,-0.91,-5.58,-40.96
907,-0.29,6.34,-8.12,0.04,-0.01,-0.02,-1.71,-6.24,-41.94
918,-0.29,6.34,-8.12,0.04,-0.01,-0.02,-1.71,-6.24,-41.94
929,-0.28,6.33,-8.12,0.03,-0.01,-0.02,-1.71,-6.24,-41.94
940,-0.27,6.40,-8.06,0.03,-0.00,-0.02,-1.71,-6.24,-41.94
951,-0.27,6.40,-8.06,0.03,-0.00,-0.02,-1.71,-6.24,-41.94
963,-0.26,6.33,-8.12,0.03,-0.02,-0.02,-1.71,-6.24,-41.94
973,-0.26,6.33,-8.12,0.03,-0.02,-0.02,-1.71,-6.24,-41.94
984,-0.28,6.33,-8.10,0.02,-0.01,-0.02,-1.71,-6.24,-41.94
995,-0.28,6.33,-8.10,0.02,-0.01,-0.02,-1.71,-6.24,-41.94
1006,-0.17,6.38,-8.09,0.02,-0.01,-0.01,-1.71,-6.24,-41.94
1017,-0.17,6.38,-8.09,0.02,-0.01,-0.01,-1.71,-6.24,-41.94
1028,-0.37,6.33,-8.09,0.03,-0.01,-0.01,-1.71,-6.24,-41.94
1039,-0.37,6.33,-8.09,0.03,-0.01,-0.01,-1.71,-6.24,-41.94
