time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.21,6.53,-8.02,0.02,0.05,-0.08,-22.83,22.78,-30.38
411,-0.21,6.53,-8.02,0.02,0.05,-0.08,-22.83,22.78,-30.38
422,-0.25,6.50,-8.04,0.05,0.04,-0.08,-22.83,22.78,-30.38
433,-0.30,6.51,-8.04,0.04,0.03,-0.08,-22.83,22.78,-30.38
444,-0.30,6.51,-8.04,0.04,0.03,-0.08,-22.83,22.78,-30.38
455,-0.24,6.60,-7.99,-0.02,0.05,-0.07,-21.17,23.26,-28.35
466,-0.24,6.60,-7.99,-0.02,0.05,-0.07,-21.17,23.26,-28.35
477,-0.21,6.56,-8.01,0.01,0.05,-0.07,-21.17,23.26,-28.35
488,-0.21,6.56,-8.01,0.01,0.05,-0.07,-21.17,23.26,-28.35
499,-0.17,6.50,-8.02,0.08,0.05,-0.07,-21.17,23.26,-28.35
510,-0.17,6.50,-8.02,0.08,0.05,-0.07,-21.17,23.26,-28.35
521,-0.42,6.47,-8.07,0.09,0.05,-0.06,-21.17,23.26,-28.35
532,-0.42,6.47,-8.07,0.09,0.05,-0.06,-21.17,23.26,-28.35
543,-0.52,6.47,-8.06,0.09,0.03,-0.03,-21.17,23.26,-28.35
554,-0.42,6.45,-8.10,0.10,-0.07,0.06,-21.17,23.26,-28.35
565,-0.42,6.45,-8.10,0.10,-0.07,0.06,-21.17,23.26,-28.35
576,-0.56,6.81,-7.62,0.09,-0.01,-0.02,-21.35,23.74,-26.69
587,-0.56,6.81,-7.62,0.09,-0.01,-0.02,-21.35,23.74,-26.69
598,-0.30,5.42,-8.93,0.00,0.17,-0.22,-21.35,23.74,-26.69
609,-0.30,5.42,-8.93,0.00,0.17,-0.22,-21.35,23.74,-26.69
620,-0.24,6.59,-8.02,-0.03,0.10,-0.13,-21.35,23.74,-26.69
631,-0.24,6.59,-8.02,-0.03,0.10,-0.13,-21.35,23.74,-26.69
642,-0.29,6.57,-8.00,0.02,0.08,-0.06,-21.35,23.74,-26.69
653,-0.28,6.48,-8.07,0.04,0.07,-0.07,-21.35,23.74,-26.69
664,-0.28,6.48,-8.07,0.04,0.07,-0.07,-21.35,23.74,-26.69
675,-0.22,6.44,-8.05,0.06,0.06,-0.07,-21.35,23.74,-26.69
687,-0.22,6.44,-8.05,0.06,0.06,-0.07,-21.35,23.74,-26.69
697,-0.23,6.49,-8.08,0.07,0.06,-0.07,-21.17,22.94,-27.62
708,-0.23,6.49,-8.08,0.07,0.06,-0.07,-21.17,22.94,-27.62
719,-0.35,6.41,-8.12,0.08,0.06,-0.07,-21.17,22.94,-27.62
730,-0.35,6.41,-8.12,0.08,0.06,-0.07,-21.17,22.94,-27.62
741,-0.34,6.37,-8.13,0.05,0.06,-0.07,-21.17,22.94,-27.62
752,-0.34,6.37,-8.13,0.05,0.06,-0.07,-21.17,22.94,-27.62
763,-0.23,6.39,-8.14,0.03,0.07,-0.07,-21.17,22.94,-27.62
774,-0.17,6.43,-8.09,0.02,0.07,-0.08,-21.17,22.94,-27.62
785,-0.17,6.43,-8.09,0.02,0.07,-0.08,-21.17,22.94,-27.62
796,-0.22,6.42,-8.10,-0.00,0.07,-0.07,-21.17,22.94,-27.62
807,-0.22,6.42,-8.10,-0.00,0.07,-0.07,-21.17,22.94,-27.62
818,-0.34,6.40,-8.13,-0.02,0.07,-0.07,-22.09,22.46,-27.80
829,-0.34,6.40,-8.13,-0.02,0.07,-0.07,-22.09,22.46,-27.80
840,-0.35,6.44,-8.13,-0.02,0.07,-0.07,-22.09,22.46,-27.80
851,-0.35,6.44,-8.13,-0.02,0.07,-0.07,-22.09,22.46,-27.80
862,-0.16,6.55,-8.00,0.01,0.07,-0.07,-22.09,22.46,-27.80
873,-0.09,6.49,-8.10,0.03,0.06,-0.07,-22.09,22.46,-27.80
884,-0.09,6.49,-8.10,0.03,0.06,-0.07,-22.09,22.46,-27.80
895,-0.32,6.25,-8.21,0.03,0.06,-0.06,-22.09,22.46,-27.80
906,-0.32,6.25,-8.21,0.03,0.06,-0.06,-22.09,22.46,-27.80
917,-0.48,6.25,-8.21,0.00,0.06,-0.07,-22.09,22.46,-27.80
928,-0.48,6.25,-8.21,0.00,0.06,-0.07,-22.09,22.46,-27.80
939,-0.36,6.46,-8.09,-0.02,0.07,-0.07,-22.09,22.46,-27.80
950,-0.36,6.46,-8.09,-0.02,0.07,-0.07,-22.09,22.46,-27.80
961,-0.18,6.52,-8.03,-0.00,0.07,-0.07,-23.20,22.14,-28.54
972,-0.18,6.52,-8.03,-0.00,0.07,-0.07,-23.20,22.14,-28.54
