time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.22,6.23,-8.16,-0.03,-0.07,0.11,9.28,28.99,-6.60
411,-0.19,6.30,-8.12,-0.03,-0.03,0.05,9.28,28.99,-6.60
422,-0.19,6.30,-8.12,-0.03,-0.03,0.05,9.28,28.99,-6.60
433,-0.23,6.26,-8.24,-0.02,-0.00,0.01,9.28,28.99,-6.60
444,-0.23,6.26,-8.24,-0.02,-0.00,0.01,9.28,28.99,-6.60
455,-0.23,6.23,-8.15,-0.01,0.00,0.01,9.28,28.99,-6.60
466,-0.23,6.23,-8.15,-0.01,0.00,0.01,9.28,28.99,-6.60
477,-0.21,6.26,-8.19,-0.01,0.01,0.01,9.28,28.99,-6.60
488,-0.22,6.22,-8.19,0.00,0.00,0.01,9.85,29.84,-6.44
499,-0.22,6.22,-8.19,0.00,0.00,0.01,9.85,29.84,-6.44
510,-0.21,6.22,-8.20,-0.01,0.00,0.01,9.85,29.84,-6.44
526,-0.21,6.22,-8.20,-0.01,0.00,0.01,9.85,29.84,-6.44
532,-0.21,6.26,-8.18,-0.04,0.01,0.01,9.85,29.84,-6.44
543,-0.21,6.26,-8.18,-0.04,0.01,0.01,9.85,29.84,-6.44
554,-0.20,6.24,-8.18,-0.04,0.01,0.01,9.85,29.84,-6.44
565,-0.20,6.24,-8.18,-0.04,0.01,0.01,9.85,29.84,-6.44
576,-0.21,6.25,-8.18,-0.03,0.00,0.01,9.85,29.84,-6.44
587,-0.21,6.25,-8.18,-0.03,0.00,0.01,9.85,29.84,-6.44
598,-0.21,6.24,-8.12,-0.03,0.00,0.00,9.85,29.84,-6.44
609,-0.22,6.27,-8.18,-0.02,0.00,0.00,9.85,29.84,-6.44
620,-0.22,6.27,-8.18,-0.02,0.00,0.00,9.85,29.84,-6.44
631,-0.21,6.23,-8.19,-0.01,-0.00,0.00,9.66,28.99,-6.27
642,-0.21,6.23,-8.19,-0.01,-0.00,0.00,9.66,28.99,-6.27
653,-0.23,6.22,-8.19,-0.02,-0.00,0.00,9.66,28.99,-6.27
664,-0.23,6.22,-8.19,-0.02,-0.00,0.00,9.66,28.99,-6.27
675,-0.21,6.25,-8.18,-0.03,-0.00,0.00,9.66,28.99,-6.27
686,-0.21,6.25,-8.18,-0.03,-0.00,0.00,9.66,28.99,-6.27
697,-0.21,6.24,-8.17,-0.02,-0.00,0.00,9.66,28.99,-6.27
708,-0.22,6.23,-8.19,-0.02,-0.00,-0.00,9.66,28.99,-6.27
719,-0.22,6.23,-8.19,-0.02,-0.00,-0.00,9.66,28.99,-6.27
730,-0.22,6.23,-8.19,-0.03,-0.00,-0.00,9.66,28.99,-6.27
741,-0.22,6.23,-8.19,-0.03,-0.00,-0.00,9.66,28.99,-6.27
752,-0.21,6.25,-8.20,-0.03,0.00,0.00,11.56,28.99,-7.27
763,-0.21,6.25,-8.20,-0.03,0.00,0.00,11.56,28.99,-7.27
774,-0.22,6.25,-8.21,-0.02,0.00,0.01,11.56,28.99,-7.27
