time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.44,6.23,-8.20,-0.02,0.00,0.01,21.01,14.36,-9.88
411,-0.22,6.31,-8.02,-0.01,-0.00,0.01,21.01,14.36,-9.88
422,-0.22,6.31,-8.02,-0.01,-0.00,0.01,21.01,14.36,-9.88
433,-0.24,6.31,-8.06,-0.01,-0.00,0.00,21.01,14.36,-9.88
445,-0.24,6.31,-8.06,-0.01,-0.00,0.00,21.01,14.36,-9.88
455,-0.24,6.29,-8.04,0.00,-0.00,0.00,21.01,14.36,-9.88
466,-0.24,6.29,-8.04,0.00,-0.00,0.00,21.01,14.36,-9.88
477,-0.25,6.28,-8.09,-0.00,-0.00,0.00,21.01,14.36,-9.88
488,-0.24,6.28,-8.06,-0.01,0.00,0.00,20.63,13.79,-8.65
499,-0.24,6.28,-8.06,-0.01,0.00,0.00,20.63,13.79,-8.65
510,-0.24,6.30,-8.07,-0.01,0.00,0.00,20.63,13.79,-8.65
521,-0.24,6.30,-8.07,-0.01,0.00,0.00,20.63,13.79,-8.65
532,-0.24,6.30,-8.09,-0.01,0.00,0.00,20.63,13.79,-8.65
543,-0.24,6.30,-8.09,-0.01,0.00,0.00,20.63,13.79,-8.65
554,-0.26,6.31,-8.09,-0.01,0.00,0.00,20.63,13.79,-8.65
565,-0.26,6.31,-8.09,-0.01,0.00,0.00,20.63,13.79,-8.65
576,-0.24,6.30,-8.05,-0.01,0.00,0.00,20.63,13.79,-8.65
587,-0.24,6.30,-8.05,-0.01,0.00,0.00,20.63,13.79,-8.65
598,-0.25,6.30,-8.10,-0.00,-0.00,0.00,20.63,13.79,-8.65
609,-0.27,6.30,-8.04,-0.00,0.00,0.00,20.63,13.79,-8.65
620,-0.27,6.30,-8.04,-0.00,0.00,0.00,20.63,13.79,-8.65
631,-0.25,6.29,-8.08,-0.01,0.00,0.00,19.27,14.21,-10.09
642,-0.25,6.29,-8.08,-0.01,0.00,0.00,19.27,14.21,-10.09
653,-0.24,6.31,-8.09,-0.01,0.00,0.00,19.27,14.21,-10.09
664,-0.24,6.31,-8.09,-0.01,0.00,0.00,19.27,14.21,-10.09
675,-0.24,6.34,-8.08,-0.00,-0.00,0.00,19.27,14.21,-10.09
686,-0.24,6.34,-8.08,-0.00,-0.00,0.00,19.27,14.21,-10.09
697,-0.23,6.42,-8.04,-0.02,-0.02,0.02,19.27,14.21,-10.09
708,-0.86,6.17,-8.14,-0.05,-0.05,0.04,19.27,14.21,-10.09
719,-0.86,6.17,-8.14,-0.05,-0.05,0.04,19.27,14.21,-10.09
730,-0.36,6.23,-8.10,-0.04,-0.01,-0.01,19.27,14.21,-10.09
742,-0.36,6.23,-8.10,-0.04,-0.01,-0.01,19.27,14.21,-10.09
752,0.14,6.34,-8.00,-0.06,0.00,0.01,19.66,12.51,-10.09
763,0.14,6.34,-8.00,-0.06,0.00,0.01,19.66,12.51,-10.09
774,-0.40,6.30,-8.11,-0.03,-0.00,0.01,19.66,12.51,-10.09
785,-0.40,6.30,-8.11,-0.03,-0.00,0.01,19.66,12.51,-10.09
796,-0.28,6.30,-8.04,-0.02,0.00,0.01,19.66,12.51,-10.09
807,-0.28,6.30,-8.04,-0.02,0.00,0.01,19.66,12.51,-10.09
818,-0.32,6.35,-8.04,-0.01,-0.00,0.01,19.66,12.51,-10.09
829,-0.33,6.31,-8.05,-0.01,-0.00,0.01,19.66,12.51,-10.09
840,-0.33,6.31,-8.05,-0.01,-0.00,0.01,19.66,12.51,-10.09
851,-0.21,6.30,-7.98,-0.01,-0.00,0.01,19.66,12.51,-10.09
862,-0.21,6.30,-7.98,-0.01,-0.00,0.01,19.66,12.51,-10.09
873,-0.30,6.39,-8.08,-0.01,0.00,0.01,21.21,14.21,-8.44
884,-0.30,6.39,-8.08,-0.01,0.00,0.01,21.21,14.21,-8.44
895,-0.15,6.38,-8.01,-0.01,0.00,0.01,21.21,14.21,-8.44
906,-0.15,6.38,-8.01,-0.01,0.00,0.01,21.21,14.21,-8.44
917,-0.32,6.45,-7.98,-0.01,-0.04,0.06,21.21,14.21,-8.44
928,-0.80,6.30,-8.04,-0.02,-0.17,0.23,21.21,14.21,-8.44
939,-0.80,6.30,-8.04,-0.02,-0.17,0.23,21.21,14.21,-8.44
950,0.77,6.25,-8.07,-0.06,-0.10,0.18,21.21,14.21,-8.44
961,0.77,6.25,-8.07,-0.06,-0.10,0.18,21.21,14.21,-8.44
972,-0.16,6.34,-8.01,-0.03,-0.01,0.03,21.21,14.21,-8.44
983,-0.16,6.34,-8.01,-0.03,-0.01,0.03,21.21,14.21,-8.44
994,-0.23,6.35,-8.03,-0.02,0.01,0.01,21.21,14.21,-8.44
1005,-0.23,6.35,-8.03,-0.02,0.01,0.01,21.21,14.21,-8.44
1016,-0.24,6.34,-8.02,-0.02,0.00,0.01,21.01,14.07,-9.06
