time,ax,ay,az,gx,gy,gz,mx,my,mz
401,-0.29,6.39,-8.07,0.13,0.06,0.03,8.48,18.64,-10.75
411,-0.32,6.38,-8.07,0.13,0.06,0.03,8.48,18.64,-10.75
422,-0.32,6.38,-8.07,0.13,0.06,0.03,8.48,18.64,-10.75
433,-0.30,6.40,-8.04,0.13,0.06,0.03,8.48,18.64,-10.75
444,-0.30,6.40,-8.04,0.13,0.06,0.03,8.48,18.64,-10.75
455,-0.30,6.40,-8.05,0.13,0.06,0.03,8.48,18.64,-10.75
466,-0.30,6.40,-8.05,0.13,0.06,0.03,8.48,18.64,-10.75
477,-0.32,6.39,-8.05,0.14,0.06,0.03,8.48,18.64,-10.75
488,-0.32,6.39,-8.05,0.14,0.06,0.03,8.48,18.64,-10.75
499,-0.31,6.39,-8.04,0.14,0.06,0.03,8.48,18.64,-10.75
510,-0.32,6.39,-8.07,0.13,0.06,0.03,6.80,17.48,-10.75
521,-0.32,6.39,-8.07,0.13,0.06,0.03,6.80,17.48,-10.75
532,-0.32,6.41,-8.07,0.13,0.06,0.03,6.80,17.48,-10.75
543,-0.32,6.41,-8.07,0.13,0.06,0.03,6.80,17.48,-10.75
554,-0.32,6.39,-8.05,0.13,0.06,0.03,6.80,17.48,-10.75
565,-0.32,6.39,-8.05,0.13,0.06,0.03,6.80,17.48,-10.75
576,-0.32,6.40,-8.04,0.13,0.06,0.03,6.80,17.48,-10.75
587,-0.32,6.40,-8.04,0.13,0.06,0.03,6.80,17.48,-10.75
598,-0.31,6.40,-8.02,0.13,0.06,0.03,6.80,17.48,-10.75
609,-0.31,6.40,-8.02,0.13,0.06,0.03,6.80,17.48,-10.75
620,-0.32,6.39,-8.04,0.13,0.06,0.03,6.80,17.48,-10.75
631,-0.31,6.40,-8.03,0.13,0.06,0.03,6.80,17.48,-10.75
642,-0.31,6.40,-8.03,0.13,0.06,0.03,6.80,17.48,-10.75
653,-0.31,6.40,-8.03,0.13,0.06,0.03,7.22,18.06,-12.23
664,-0.31,6.40,-8.03,0.13,0.06,0.03,7.22,18.06,-12.23
680,-0.33,6.41,-8.05,0.14,0.06,0.03,7.22,18.06,-12.23
686,-0.33,6.41,-8.05,0.14,0.06,0.03,7.22,18.06,-12.23
697,-0.31,6.41,-8.05,0.14,0.06,0.03,7.22,18.06,-12.23
708,-0.31,6.41,-8.05,0.14,0.06,0.03,7.22,18.06,-12.23
719,-0.32,6.39,-8.04,0.13,0.06,0.03,7.22,18.06,-12.23
730,-0.32,6.38,-8.03,0.13,0.06,0.03,7.22,18.06,-12.23
741,-0.32,6.38,-8.03,0.13,0.06,0.03,7.22,18.06,-12.23
752,-0.31,6.37,-8.02,0.13,0.06,0.03,7.22,18.06,-12.23
763,-0.31,6.37,-8.02,0.13,0.06,0.03,7.22,18.06,-12.23
774,-0.31,6.41,-8.05,0.13,0.06,0.03,8.06,17.48,-11.12
785,-0.31,6.41,-8.05,0.13,0.06,0.03,8.06,17.48,-11.12
796,-0.32,6.42,-8.08,0.14,0.06,0.03,8.06,17.48,-11.12
807,-0.32,6.42,-8.08,0.14,0.06,0.03,8.06,17.48,-11.12
818,-0.31,6.39,-8.03,0.14,0.06,0.03,8.06,17.48,-11.12
829,-0.31,6.39,-8.03,0.14,0.06,0.03,8.06,17.48,-11.12
840,-0.32,6.40,-8.04,0.14,0.06,0.03,8.06,17.48,-11.12
851,-0.31,6.40,-8.04,0.13,0.06,0.03,8.06,17.48,-11.12
862,-0.31,6.40,-8.04,0.13,0.06,0.03,8.06,17.48,-11.12
873,-0.31,6.38,-8.05,0.13,0.06,0.03,8.06,17.48,-11.12
884,-0.31,6.38,-8.05,0.13,0.06,0.03,8.06,17.48,-11.12
895,-0.33,6.38,-8.05,0.13,0.06,0.03,5.33,17.34,-11.67
906,-0.33,6.38,-8.05,0.13,0.06,0.03,5.33,17.34,-11.67
917,-0.30,6.38,-8.04,0.12,0.06,0.03,5.33,17.34,-11.67
928,-0.30,6.38,-8.04,0.12,0.06,0.03,5.33,17.34,-11.67
939,-0.31,6.40,-8.04,0.12,0.06,0.03,5.33,17.34,-11.67
950,-0.30,6.41,-8.03,0.13,0.06,0.03,5.33,17.34,-11.67
961,-0.30,6.41,-8.03,0.13,0.06,0.03,5.33,17.34,-11.67
972,-0.32,6.39,-8.05,0.13,0.06,0.03,5.33,17.34,-11.67
984,-0.32,6.39,-8.05,0.13,0.06,0.03,5.33,17.34,-11.67
994,-0.30,6.39,-8.02,0.13,0.06,0.03,5.33,17.34,-11.67
1005,-0.30,6.39,-8.02,0.13,0.06,0.03,5.33,17.34,-11.67
1016,-0.32,6.42,-8.07,0.13,0.06,0.03,6.38,17.48,-11.12
1027,-0.32,6.42,-8.07,0.13,0.06,0.03,6.38,17.48,-11.12
1038,-0.32,6.38,-8.03,0.13,0.06,0.03,6.38,17.48,-11.12
1049,-0.32,6.38,-8.03,0.13,0.06,0.03,6.38,17.48,-11.12
1060,-0.32,6.39,-8.03,0.13,0.06,0.03,6.38,17.48,-11.12
1071,-0.31,6.40,-8.01,0.13,0.06,0.03,6.38,17.48,-11.12
1082,-0.31,6.40,-8.01,0.13,0.06,0.03,6.38,17.48,-11.12
1093,-0.31,6.41,-8.01,0.14,0.06,0.03,6.38,17.48,-11.12
1104,-0.31,6.41,-8.01,0.14,0.06,0.03,6.38,17.48,-11.12
1115,-0.31,6.40,-8.02,0.14,0.06,0.03,6.38,17.48,-11.12
1126,-0.31,6.40,-8.02,0.14,0.06,0.03,6.38,17.48,-11.12
1137,-0.31,6.40,-8.06,0.14,0.06,0.03,6.38,17.48,-11.12
1148,-0.31,6.40,-8.06,0.14,0.06,0.03,6.38,17.48,-11.12
1159,-0.31,6.37,-8.04,0.14,0.06,0.03,7.22,16.91,-9.26
1170,-0.30,6.37,-8.01,0.14,0.06,0.03,7.22,16.91,-9.26
1181,-0.30,6.37,-8.01,0.14,0.06,0.03,7.22,16.91,-9.26
1192,-0.30,6.40,-8.05,0.14,0.06,0.03,7.22,16.91,-9.26
1203,-0.30,6.40,-8.05,0.14,0.06,0.03,7.22,16.91,-9.26
1214,-0.23,6.46,-7.96,0.18,0.08,-0.01,7.22,16.91,-9.26
1225,-0.23,6.46,-7.96,0.18,0.08,-0.01,7.22,16.91,-9.26
1236,-0.30,6.37,-8.02,0.14,0.07,0.02,7.22,16.91,-9.26
1247,-0.30,6.37,-8.02,0.14,0.07,0.02,7.22,16.91,-9.26
1258,-0.32,6.39,-8.07,0.13,0.06,0.03,7.22,16.91,-9.26
1269,-0.32,6.39,-8.07,0.13,0.06,0.03,7.22,16.91,-9.26
1280,-0.33,6.40,-8.06,0.13,0.06,0.03,6.59,17.63,-9.82
1291,-0.30,6.49,-8.10,0.14,0.07,0.02,6.59,17.63,-9.82
1302,-0.30,6.49,-8.10,0.14,0.07,0.02,6.59,17.63,-9.82
1313,-0.32,6.37,-8.04,0.14,0.07,0.03,6.59,17.63,-9.82
1324,-0.32,6.37,-8.04,0.14,0.07,0.03,6.59,17.63,-9.82
1335,-0.28,6.34,-8.01,0.13,0.06,0.03,6.59,17.63,-9.82
1346,-0.28,6.34,-8.01,0.13,0.06,0.03,6.59,17.63,-9.82
1357,-0.31,6.41,-8.10,0.13,0.06,0.03,6.59,17.63,-9.82
1368,-0.31,6.41,-8.10,0.13,0.06,0.03,6.59,17.63,-9.82
1379,-0.29,6.38,-8.02,0.11,0.07,0.03,6.59,17.63,-9.82
1390,-0.24,6.38,-7.83,0.14,0.09,0.01,7.22,17.77,-9.82
1401,-0.24,6.38,-7.83,0.14,0.09,0.01,7.22,17.77,-10.75
1412,-0.29,6.47,-8.09,0.14,0.07,0.03,7.22,17.77,-10.75
1423,-0.29,6.47,-8.09,0.14,0.07,0.03,7.22,17.77,-10.75
1434,-0.32,6.44,-8.03,0.14,0.06,0.03,7.22,17.77,-10.75
1445,-0.32,6.44,-8.03,0.14,0.06,0.03,7.22,17.77,-10.75
1456,-0.31,6.27,-8.05,0.15,0.06,0.03,7.22,17.77,-10.75
1467,-0.31,6.27,-8.05,0.15,0.06,0.03,7.22,17.77,-10.75
1478,-0.32,6.40,-8.05,0.18,0.05,0.03,7.22,17.77,-10.75
1489,-0.32,6.40,-8.05,0.18,0.05,0.03,7.22,17.77,-10.75
1500,-0.28,6.39,-8.05,0.18,0.06,0.03,7.22,17.77,-10.75
1511,-0.32,6.31,-8.07,0.17,0.06,0.03,7.22,17.77,-10.75
1522,-0.32,6.31,-8.07,0.17,0.06,0.03,7.22,17.77,-10.75
1533,-0.31,6.35,-8.06,0.14,0.06,0.03,6.38,16.91,-9.63
1544,-0.31,6.35,-8.06,0.14,0.06,0.03,6.38,16.91,-9.63
1555,-0.31,6.38,-8.06,0.12,0.06,0.03,6.38,16.91,-9.63
1566,-0.31,6.38,-8.06,0.12,0.06,0.03,6.38,16.91,-9.63
1577,-0.30,6.39,-8.06,0.13,0.06,0.03,6.38,16.91,-9.63
1588,-0.30,6.39,-8.06,0.13,0.06,0.03,6.38,16.91,-9.63
1599,-0.30,6.34,-8.07,0.15,0.06,0.03,6.38,16.91,-9.63
1610,-0.30,6.34,-8.07,0.15,0.06,0.03,6.38,16.91,-9.63
1621,-0.29,6.34,-8.07,0.15,0.06,0.03,6.38,16.91,-9.63
1632,-0.30,6.35,-8.06,0.14,0.06,0.03,6.38,16.91,-9.63
1643,-0.30,6.35,-8.06,0.14,0.06,0.03,6.38,16.91,-9.63
1654,-0.30,6.36,-8.07,0.14,0.06,0.03,4.91,17.63,-11.30
1665,-0.30,6.36,-8.07,0.14,0.06,0.03,4.91,17.63,-11.30
1676,-0.30,6.36,-8.11,0.15,0.06,0.03,4.91,17.63,-11.30
1687,-0.30,6.36,-8.11,0.15,0.06,0.03,4.91,17.63,-11.30
1698,-0.31,6.34,-8.06,0.14,0.06,0.03,4.91,17.63,-11.30
1709,-0.31,6.34,-8.06,0.14,0.06,0.03,4.91,17.63,-11.30
1720,-0.31,6.35,-8.07,0.14,0.06,0.03,4.91,17.63,-11.30
1731,-0.30,6.35,-8.06,0.15,0.06,0.03,4.91,17.63,-11.30
1742,-0.30,6.35,-8.06,0.15,0.06,0.03,4.91,17.63,-11.30
1753,-0.31,6.32,-8.04,0.15,0.06,0.03,4.91,17.63,-11.30
1764,-0.31,6.32,-8.04,0.15,0.06,0.03,4.91,17.63,-11.30
1775,-0.30,6.32,-8.09,0.15,0.06,0.03,6.17,18.21,-10.56
1786,-0.30,6.32,-8.09,0.15,0.06,0.03,6.17,18.21,-10.56
1797,-0.32,6.34,-8.08,0.14,0.06,0.03,6.17,18.21,-10.56
1808,-0.32,6.34,-8.08,0.14,0.06,0.03,6.17,18.21,-10.56
1819,-0.30,6.34,-8.10,0.13,0.06,0.03,6.17,18.21,-10.56
1830,-0.30,6.34,-8.10,0.13,0.06,0.03,6.17,18.21,-10.56
1841,-0.31,6.35,-8.10,0.13,0.06,0.03,6.17,18.21,-10.56
1852,-0.31,6.34,-8.08,0.12,0.06,0.03,6.17,18.21,-10.56
1863,-0.31,6.34,-8.08,0.12,0.06,0.03,6.17,18.21,-10.56
1874,-0.25,6.18,-7.95,0.12,0.06,0.03,6.17,18.21,-10.56
1885,-0.25,6.18,-7.95,0.12,0.06,0.03,6.17,18.21,-10.56
