time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
224.00,0.02,1.55,-8.57,8.54,-0.68,2.48,-14.46,28.86,-31.23,-1.00
236.00,-0.57,0.79,-8.68,7.84,-0.80,2.46,-14.46,28.86,-31.23,-1.00
248.00,-0.57,0.79,-8.68,7.84,-0.80,2.46,-14.46,28.86,-31.23,-1.00
260.00,-0.63,-0.61,-8.53,5.93,-0.49,2.36,-14.46,28.86,-31.23,-1.00
273.00,-1.03,-0.87,-9.80,3.99,-0.43,2.18,-14.46,28.86,-31.23,-1.00
285.00,-1.03,-0.87,-9.80,3.99,-0.43,2.18,-14.46,28.86,-31.23,-1.00
297.00,-0.56,-1.60,-10.21,3.61,-0.39,2.02,-12.46,-2.39,-32.14,-1.00
310.00,-0.56,-1.60,-10.21,3.61,-0.39,2.02,-12.46,-2.39,-32.14,-1.00
322.00,-0.57,-2.56,-9.40,4.53,-0.27,2.07,-12.46,-2.39,-32.14,-1.00
334.00,-0.61,-3.54,-8.78,5.41,-0.06,2.17,-12.46,-2.39,-32.14,-1.00
346.00,-0.61,-3.54,-8.78,5.41,-0.06,2.17,-12.46,-2.39,-32.14,-1.00
360.00,-0.62,-4.26,-8.35,5.77,0.15,2.19,-12.46,-2.39,-32.14,-1.00
371.00,-0.62,-4.26,-8.35,5.77,0.15,2.19,-12.46,-2.39,-32.14,-1.00
383.00,1.25,-9.57,-4.24,4.89,0.34,1.96,-12.46,-2.39,-32.14,-1.00
395.00,0.55,-7.48,-6.73,1.07,0.04,1.78,-12.46,-2.39,-32.14,-1.00
408.00,0.55,-7.48,-6.73,1.07,0.04,1.78,-12.46,-2.39,-32.14,-1.00
420.00,-0.55,-6.30,-7.85,0.40,-0.56,1.65,-10.78,-19.83,-25.77,-1.00
432.00,-0.23,-6.10,-7.87,0.43,-0.67,1.26,-10.78,-19.83,-25.77,-1.00
444.00,-0.23,-6.10,-7.87,0.43,-0.67,1.26,-10.78,-19.83,-25.77,-1.00
457.00,-0.12,-6.14,-7.88,0.43,-0.65,1.20,-10.78,-19.83,-25.77,-1.00
469.00,-0.12,-6.14,-7.88,0.43,-0.65,1.20,-10.78,-19.83,-25.77,-1.00
481.00,-0.17,-6.13,-7.93,0.42,-0.66,1.20,-10.78,-19.83,-25.77,-1.00
493.00,-0.20,-6.13,-7.89,0.43,-0.66,1.20,-10.78,-19.83,-25.77,-1.00
507.00,-0.20,-6.13,-7.89,0.43,-0.66,1.20,-10.78,-19.83,-25.77,-1.00
518.00,-0.13,-6.13,-7.90,0.43,-0.65,1.18,-10.78,-19.83,-25.77,-1.00
530.00,-0.13,-6.13,-7.90,0.43,-0.65,1.18,-10.78,-19.83,-25.77,-1.00
543.00,-0.14,-6.12,-7.90,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
555.00,-0.14,-6.13,-7.87,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
567.00,-0.14,-6.13,-7.87,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
579.00,-0.13,-6.16,-7.87,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
592.00,-0.13,-6.15,-7.86,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
604.00,-0.13,-6.15,-7.86,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
616.00,-0.15,-6.16,-7.85,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
628.00,-0.15,-6.16,-7.85,0.42,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
641.00,-0.15,-6.18,-7.83,0.41,-0.66,1.19,-10.47,-21.75,-24.67,-1.00
