time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
222.00,-0.25,6.02,-7.93,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
234.00,-0.25,6.02,-7.93,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
246.00,-0.26,6.02,-7.93,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
258.00,-0.24,6.01,-7.95,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
272.00,-0.24,6.01,-7.95,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
283.00,-0.24,6.01,-7.96,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
295.00,-0.24,6.01,-7.96,0.21,1.71,2.17,-26.68,11.90,-33.84,-1.00
307.00,-0.24,6.01,-7.95,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
320.00,-0.24,6.01,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
332.00,-0.24,6.01,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
344.00,-0.24,6.02,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
356.00,-0.24,6.02,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
369.00,-0.25,6.01,-7.93,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
381.00,-0.23,6.00,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
393.00,-0.23,6.00,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
407.00,-0.24,6.01,-7.95,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.00
418.00,-0.24,6.00,-7.96,0.21,1.71,2.17,-24.99,12.07,-34.35,-1.00
430.00,-0.24,6.00,-7.96,0.21,1.71,2.17,-24.99,12.07,-34.35,-1.00
442.00,-0.25,6.02,-7.94,0.21,1.71,2.17,-24.99,12.07,-34.35,-1.00
455.00,-0.25,6.02,-7.94,0.21,1.71,2.17,-24.99,12.07,-34.35,-1.00
