time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
0.00,-0.77,5.98,-8.02,2.57,1.79,1.32,-5.98,44.67,-7.73,-1.00
0.01,-0.75,5.97,-8.04,2.57,1.79,1.32,-5.98,44.67,-7.73,-1.00
0.03,-0.75,5.97,-8.04,2.57,1.79,1.32,-5.98,44.67,-7.73,-1.00
0.04,-0.76,5.97,-8.06,2.57,1.79,1.32,-5.59,45.72,-6.47,-1.00
0.10,-0.78,5.99,-8.07,2.57,1.79,1.32,-5.59,45.72,-6.47,-1.00
0.11,-0.78,5.99,-8.07,2.57,1.79,1.32,-5.59,45.72,-6.47,-1.00
0.12,-0.79,5.99,-8.08,2.57,1.79,1.32,-5.59,45.72,-6.47,-1.00
0.14,-0.77,5.99,-8.10,2.57,1.79,1.32,-5.59,45.72,-6.47,-1.00
0.15,-0.77,5.99,-8.10,2.57,1.79,1.32,-5.59,45.72,-6.47,-1.00
0.16,-0.77,5.98,-8.10,2.57,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.17,-0.77,6.00,-8.10,2.56,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.19,-0.77,6.00,-8.10,2.56,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.20,-0.77,6.00,-8.08,2.57,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.21,-0.77,6.00,-8.08,2.57,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.22,-0.77,5.98,-8.03,2.57,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.23,-0.77,6.00,-8.05,2.56,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.25,-0.77,6.00,-8.05,2.56,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.26,-0.77,5.99,-8.04,2.57,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.27,-0.77,5.99,-8.04,2.57,1.79,1.32,-4.79,44.32,-7.42,-1.00
0.28,-0.75,5.99,-8.08,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.30,-0.77,5.97,-8.08,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.31,-0.77,5.97,-8.08,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.32,-0.78,5.97,-8.07,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.34,-0.77,5.98,-8.08,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.35,-0.77,5.98,-8.08,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.36,-0.77,5.97,-8.07,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.37,-0.77,5.97,-8.07,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.38,-0.78,5.97,-8.07,2.57,1.79,1.32,-5.59,44.32,-6.79,-1.00
0.40,-0.76,5.98,-8.07,2.57,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.41,-0.76,5.98,-8.07,2.57,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.42,-0.76,5.99,-8.08,2.56,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.44,-0.78,5.99,-8.08,2.56,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.45,-0.78,5.99,-8.08,2.56,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.46,-0.76,6.00,-8.04,2.56,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.47,-0.76,6.00,-8.04,2.56,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.49,-0.77,5.99,-8.03,2.57,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.50,-0.75,5.99,-8.07,2.57,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.51,-0.75,5.99,-8.07,2.57,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.52,-0.76,5.99,-8.07,2.57,1.79,1.32,-4.20,46.24,-6.63,-1.00
0.54,-0.75,5.98,-8.09,2.57,1.79,1.32,-4.39,44.67,-6.79,-1.00
0.55,-0.75,5.98,-8.09,2.57,1.79,1.32,-4.39,44.67,-6.79,-1.00
0.56,-0.77,5.96,-8.07,2.57,1.79,1.32,-4.39,44.67,-6.79,-1.00
0.57,-0.77,5.96,-8.07,2.57,1.79,1.32,-4.39,44.67,-6.79,-1.00
0.58,-0.79,5.97,-8.00,2.57,1.79,1.32,-4.39,44.67,-6.79,-1.00
0.60,-0.70,4.98,-8.17,2.56,1.76,1.27,-4.39,44.67,-6.79,-1.00
0.61,-0.70,4.98,-8.17,2.56,1.76,1.27,-4.39,44.67,-6.79,-1.00
0.62,-2.98,5.33,-8.66,2.37,1.86,1.12,-4.39,44.67,-6.79,-1.00
0.63,0.06,8.12,-6.52,2.66,2.27,0.74,-4.39,44.67,-6.79,-1.00
0.65,0.06,8.12,-6.52,2.66,2.27,0.74,-4.39,44.67,-6.79,-1.00
0.66,-0.60,7.83,-6.86,2.53,2.53,0.43,-6.38,45.72,-7.10,-1.00
0.67,-0.60,7.83,-6.86,2.53,2.53,0.43,-6.38,45.72,-7.10,-1.00
0.69,-0.61,8.33,-6.52,2.48,3.27,-0.44,-6.38,45.72,-7.10,-1.00
0.70,0.39,4.98,-8.40,2.36,3.88,-0.87,-6.38,45.72,-7.10,-1.00
0.71,0.39,4.98,-8.40,2.36,3.88,-0.87,-6.38,45.72,-7.10,-1.00
0.72,0.31,3.89,-10.20,0.55,3.25,-0.50,-6.38,45.72,-7.10,-1.00
0.74,-0.87,4.75,-9.31,-1.72,2.36,0.48,-6.38,45.72,-7.10,-1.00
0.75,-0.87,4.75,-9.31,-1.72,2.36,0.48,-6.38,45.72,-7.10,-1.00
