time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
0.00,-0.59,5.90,-8.20,2.56,1.78,1.32,-5.98,45.02,-9.31,-1.00
0.01,-0.61,5.89,-8.13,2.56,1.79,1.32,-5.98,45.02,-9.31,-1.00
0.03,-0.63,5.88,-8.15,2.56,1.78,1.32,-3.20,44.32,-9.63,-1.00
0.04,-0.63,5.88,-8.15,2.56,1.78,1.32,-3.20,44.32,-9.63,-1.00
0.10,-0.58,5.92,-8.14,2.57,1.78,1.32,-3.20,44.32,-9.63,-1.00
0.11,-0.60,5.93,-8.15,2.56,1.78,1.32,-3.20,44.32,-9.63,-1.00
0.12,-0.60,5.93,-8.15,2.56,1.78,1.32,-3.20,44.32,-9.63,-1.00
0.13,-0.63,5.88,-8.11,2.56,1.78,1.32,-3.20,44.32,-9.63,-1.00
0.15,-0.63,5.91,-8.13,2.56,1.78,1.32,-4.00,44.67,-10.26,-1.00
0.24,-0.59,5.88,-8.16,2.57,1.78,1.32,-4.00,44.67,-10.26,-1.00
0.32,-0.60,5.91,-8.18,2.56,1.78,1.32,-3.20,45.02,-9.31,-1.00
0.41,-0.61,5.95,-8.16,2.56,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.43,-0.56,5.91,-8.14,2.57,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.44,-0.56,5.91,-8.14,2.57,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.45,-0.61,5.91,-8.15,2.57,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.46,-0.61,5.91,-8.15,2.57,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.48,-0.63,5.91,-8.15,2.56,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.49,-0.63,5.90,-8.13,2.56,1.79,1.32,-2.61,45.54,-8.84,-1.00
0.50,-0.63,5.90,-8.13,2.56,1.79,1.32,-2.61,45.54,-8.84,-1.00
0.51,-0.61,5.87,-8.13,2.57,1.78,1.32,-2.61,45.54,-8.84,-1.00
0.53,-0.59,5.89,-8.15,2.57,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.54,-0.59,5.89,-8.15,2.57,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.55,-0.58,5.89,-8.17,2.56,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.56,-0.58,5.89,-8.17,2.56,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.58,-0.60,5.90,-8.18,2.56,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.59,-0.62,5.90,-8.14,2.57,1.79,1.32,-4.39,43.97,-9.31,-1.00
0.60,-0.62,5.90,-8.14,2.57,1.79,1.32,-4.39,43.97,-9.31,-1.00
0.61,-0.62,5.87,-8.14,2.56,1.79,1.32,-4.39,43.97,-9.31,-1.00
0.63,-0.63,5.91,-8.15,2.56,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.64,-0.63,5.91,-8.15,2.56,1.78,1.32,-4.39,43.97,-9.31,-1.00
0.65,-0.59,5.95,-8.15,2.56,1.78,1.32,-3.40,45.54,-8.21,-1.00
0.66,-0.59,5.95,-8.15,2.56,1.78,1.32,-3.40,45.54,-8.21,-1.00
0.67,-0.57,5.94,-8.14,2.56,1.79,1.32,-3.40,45.54,-8.21,-1.00
0.69,-0.60,5.94,-8.13,2.56,1.79,1.32,-3.40,45.54,-8.21,-1.00
0.70,-0.60,5.94,-8.13,2.56,1.79,1.32,-3.40,45.54,-8.21,-1.00
0.71,-0.62,5.97,-8.17,2.56,1.79,1.32,-3.40,45.54,-8.21,-1.00
0.72,-0.64,5.95,-8.20,2.56,1.79,1.32,-3.40,45.54,-8.21,-1.00
0.74,-0.64,5.95,-8.20,2.56,1.79,1.32,-3.40,45.54,-8.21,-1.00
0.75,-0.62,5.90,-8.13,2.56,1.80,1.33,-3.40,45.54,-8.21,-1.00
0.76,-0.62,5.90,-8.13,2.56,1.80,1.33,-3.40,45.54,-8.21,-1.00
0.77,-0.60,5.89,-8.16,2.56,1.79,1.33,-4.20,45.19,-9.15,-1.00
0.79,-0.56,5.74,-7.93,2.57,1.79,1.32,-4.20,45.19,-9.15,-1.00
0.80,-0.56,5.74,-7.93,2.57,1.79,1.32,-4.20,45.19,-9.15,-1.00
0.81,-0.60,5.91,-8.20,2.56,1.78,1.32,-4.20,45.19,-9.15,-1.00
0.82,-0.61,5.94,-8.20,2.56,1.78,1.32,-4.20,45.19,-9.15,-1.00
0.84,-0.61,5.94,-8.20,2.56,1.78,1.32,-4.20,45.19,-9.15,-1.00
0.85,-0.62,5.90,-8.12,2.57,1.79,1.32,-4.20,45.19,-9.15,-1.00
0.86,-0.62,5.90,-8.12,2.57,1.79,1.32,-4.20,45.19,-9.15,-1.00
