time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
0.22,-0.64,6.01,-8.05,2.58,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.23,-0.63,5.99,-8.04,2.58,1.80,1.32,-4.00,44.32,-9.31,-1.00
0.25,-0.63,5.99,-8.04,2.58,1.80,1.32,-4.00,44.32,-9.31,-1.00
0.26,-0.64,6.02,-8.01,2.57,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.27,-0.64,6.02,-8.01,2.57,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.28,-0.65,6.05,-8.03,2.58,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.29,-0.65,6.04,-8.04,2.58,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.31,-0.65,6.04,-8.04,2.58,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.32,-0.63,6.04,-8.09,2.57,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.33,-0.63,6.04,-8.09,2.57,1.79,1.32,-4.00,44.32,-9.31,-1.00
0.34,-0.64,6.01,-8.16,2.57,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.35,-0.62,5.98,-8.13,2.57,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.37,-0.62,5.98,-8.13,2.57,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.38,-0.62,5.96,-8.06,2.57,1.80,1.33,-4.20,46.24,-9.15,-1.00
0.39,-0.63,5.93,-8.05,2.57,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.40,-0.63,5.93,-8.05,2.57,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.42,-0.63,6.00,-8.08,2.56,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.43,-0.63,6.00,-8.08,2.56,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.44,-0.62,6.01,-8.07,2.57,1.79,1.32,-4.20,46.24,-9.15,-1.00
0.45,-0.60,6.00,-8.06,2.57,1.79,1.32,-3.20,45.72,-9.94,-1.00
0.47,-0.60,6.00,-8.06,2.57,1.79,1.32,-3.20,45.72,-9.94,-1.00
0.48,-0.60,5.97,-8.04,2.57,1.79,1.32,-3.20,45.72,-9.94,-1.00
0.49,-0.60,5.97,-8.04,2.57,1.79,1.32,-3.20,45.72,-9.94,-1.00
0.50,-0.62,5.99,-8.05,2.57,1.79,1.32,-3.20,45.72,-9.94,-1.00
0.51,-0.63,6.02,-8.10,2.57,1.78,1.32,-3.20,45.72,-9.94,-1.00
0.53,-0.63,6.02,-8.10,2.57,1.78,1.32,-3.20,45.72,-9.94,-1.00
0.54,-0.63,6.03,-8.10,2.56,1.78,1.32,-3.20,45.72,-9.94,-1.00
0.55,-0.63,6.03,-8.10,2.56,1.78,1.32,-3.20,45.72,-9.94,-1.00
0.56,-0.61,6.00,-8.07,2.57,1.79,1.32,-3.20,45.72,-9.94,-1.00
0.58,-0.62,6.00,-8.08,2.56,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.59,-0.62,6.00,-8.08,2.56,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.60,-0.63,6.00,-8.08,2.57,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.61,-0.62,6.01,-8.08,2.57,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.63,-0.62,6.01,-8.08,2.57,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.64,-0.62,6.00,-8.08,2.57,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.65,-0.62,6.00,-8.08,2.57,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.66,-0.62,5.96,-8.05,2.57,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.67,-0.61,5.99,-8.07,2.58,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.69,-0.61,5.99,-8.07,2.58,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.70,-0.61,5.97,-8.09,2.59,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.71,-0.61,5.97,-8.09,2.59,1.79,1.32,-4.39,44.67,-9.31,-1.00
0.72,-0.62,6.02,-8.11,2.57,1.78,1.32,-4.00,43.97,-9.31,-1.00
0.74,-0.63,6.04,-8.09,2.57,1.78,1.32,-4.00,43.97,-9.31,-1.00
0.75,-0.63,6.04,-8.09,2.57,1.78,1.32,-4.00,43.97,-9.31,-1.00
0.76,-0.61,6.01,-8.05,2.57,1.79,1.32,-4.00,43.97,-9.31,-1.00
0.77,-0.60,6.00,-8.08,2.57,1.79,1.32,-4.00,43.97,-9.31,-1.00
0.78,-0.60,6.00,-8.08,2.57,1.79,1.32,-4.00,43.97,-9.31,-1.00
0.80,-0.62,5.99,-8.12,2.57,1.79,1.32,-4.00,43.97,-9.31,-1.00
0.81,-0.62,5.99,-8.12,2.57,1.79,1.32,-4.00,43.97,-9.31,-1.00
0.82,-0.58,6.30,-8.38,2.56,1.78,1.31,-4.00,43.97,-9.31,-1.00
0.83,-0.62,5.98,-8.16,2.62,1.77,1.31,-3.20,43.97,-9.31,-1.00
0.85,-0.62,5.98,-8.16,2.62,1.77,1.31,-3.20,43.97,-9.31,-1.00
0.86,-0.62,5.84,-8.03,2.64,1.79,1.32,-3.20,43.97,-9.31,-1.00
0.87,-0.62,5.84,-8.03,2.64,1.79,1.32,-3.20,43.97,-9.31,-1.00
0.88,-0.63,5.96,-8.05,2.60,1.79,1.32,-3.20,43.97,-9.31,-1.00
0.89,-0.63,6.18,-7.76,2.59,1.79,1.31,-3.20,43.97,-9.31,-1.00
